"","gta.series","gta.number"
"1300512","Z","736347"
"1300513","J","511660"
"1300514","E","452284"
"1300515","E","942938"
"1300516","K","980179"
"1300517","J","241814"
"1300518","Z","677186"
"1300519","E","607992"
"1300520","E","647327"
"1300521","K","485459"
"1300522","K","952388"
"1300523","K","707463"
"1300524","J","974563"
"1300525","J","504257"
"1300526","K","288982"
"1300527","E","061435"
"1300528","Z","131394"
"1300529","K","011548"
"1300530","E","188764"
"1300531","K","619175"
"1300532","Z","590877"
"1300533","Z","145853"
"1300534","J","551407"
"1300535","J","586082"
"1300536","Z","635568"
"1300537","E","904345"
"1300538","K","063590"
"1300539","J","050893"
"1300540","Z","385260"
"1300541","E","650668"
"1300542","E","322169"
"1300543","J","377621"
"1300544","Z","890589"
"1300545","Z","011618"
"1300546","E","955605"
"1300547","K","989145"
"1300548","K","867531"
"1300549","J","739353"
"1300550","J","642232"
"1300551","K","768185"
"1300552","K","828482"
"1300553","Z","450825"
"1300554","E","613723"
"1300555","Z","804179"
"1300556","K","952311"
"1300557","K","633564"
"1300558","J","030756"
"1300559","K","340661"
"1300560","J","169316"
"1300561","Z","388761"
"1300562","Z","146544"
"1300563","E","426331"
"1300564","K","626103"
"1300565","J","836250"
"1300566","J","896266"
"1300567","E","872619"
"1300568","J","519643"
"1300569","E","227713"
"1300570","Z","861226"
"1300571","E","830761"
"1300572","Z","927198"
"1300573","K","494348"
"1300574","J","381182"
"1300575","E","144474"
"1300576","J","155552"
"1300577","J","704823"
"1300578","E","103762"
"1300579","K","391138"
"1300580","J","111239"
"1300581","E","168530"
"1300582","K","384724"
"1300583","E","060363"
"1300584","Z","587826"
"1300585","E","970790"
"1300586","K","562158"
"1300587","K","919738"
"1300588","E","029642"
"1300589","K","738708"
"1300590","J","916450"
"1300591","E","070510"
"1300592","E","206777"
"1300593","J","821096"
"1300594","K","515773"
"1300595","J","213211"
"1300596","K","860109"
"1300597","E","090217"
"1300598","K","582966"
"1300599","J","901854"
"1300600","Z","943500"
"1300601","E","227793"
"1300602","Z","661553"
"1300603","J","559428"
"1300604","K","168779"
"1300605","J","392346"
"1300606","J","540912"
"1300607","J","450671"
"1300608","E","307800"
"1300609","J","810716"
"1300610","E","141353"
"1300611","J","308174"
"1300612","K","364831"
"1300613","K","891860"
"1300614","Z","961055"
"1300615","Z","921496"
"1300616","E","905331"
"1300617","K","985876"
"1300618","K","764041"
"1300619","K","826744"
"1300620","E","801479"
"1300621","Z","454992"
"1300622","Z","984231"
"1300623","K","859949"
"1300624","Z","624377"
"1300625","J","404037"
"1300626","Z","483906"
"1300627","E","187507"
"1300628","K","464992"
"1300629","K","952962"
"1300630","E","101040"
"1300631","K","704222"
"1300632","J","229901"
"1300633","J","442384"
"1300634","J","224334"
"1300635","K","598058"
"1300636","K","265238"
"1300637","J","626410"
"1300638","E","602797"
"1300639","K","499829"
"1300640","Z","274451"
"1300641","Z","912926"
"1300642","K","625569"
"1300643","K","997629"
"1300644","Z","453926"
"1300645","J","426118"
"1300646","J","570662"
"1300647","K","671882"
"1300648","Z","773885"
"1300649","Z","090679"
"1300650","E","242023"
"1300651","K","506199"
"1300652","E","292524"
"1300653","Z","614975"
"1300654","E","652281"
"1300655","K","940397"
"1300656","E","564371"
"1300657","K","785698"
"1300658","E","349393"
"1300659","E","644503"
"1300660","E","427373"
"1300661","J","865716"
"1300662","Z","717490"
"1300663","E","177357"
"1300664","K","566645"
"1300665","K","815567"
"1300666","K","207019"
"1300667","Z","466116"
"1300668","Z","159060"
"1300669","K","938607"
"1300670","E","354099"
"1300671","Z","505659"
"1300672","E","168651"
"1300673","Z","322000"
"1300674","E","601179"
"1300675","K","558981"
"1300676","J","857030"
"1300677","K","026683"
"1300678","K","295753"
"1300679","E","275361"
"1300680","Z","418638"
"1300681","J","405428"
"1300682","E","564595"
"1300683","Z","317019"
"1300684","Z","360691"
"1300685","J","974993"
"1300686","K","903365"
"1300687","K","656244"
"1300688","E","301427"
"1300689","J","857902"
"1300690","E","536447"
"1300691","J","467565"
"1300692","K","115439"
"1300693","E","048760"
"1300694","K","485479"
"1300695","K","162773"
"1300696","E","473962"
"1300697","K","885020"
"1300698","E","347261"
"1300699","E","739875"
"1300700","K","112761"
"1300701","J","213207"
"1300702","Z","499904"
"1300703","J","004823"
"1300704","Z","098754"
"1300705","E","465920"
"1300706","E","334142"
"1300707","E","888117"
"1300708","K","710873"
"1300709","E","445675"
"1300710","E","785465"
"1300711","Z","801452"
"1300712","K","078838"
"1300713","E","810898"
"1300714","J","708944"
"1300715","Z","265415"
"1300716","E","563729"
"1300717","K","734374"
"1300718","E","399909"
"1300719","K","879447"
"1300720","E","380876"
"1300721","J","531914"
"1300722","J","996336"
"1300723","K","467857"
"1300724","Z","035841"
"1300725","E","235372"
"1300726","E","498709"
"1300727","K","189474"
"1300728","J","850124"
"1300729","K","677835"
"1300730","J","093213"
"1300731","J","386636"
"1300732","Z","149265"
"1300733","K","708120"
"1300734","J","039702"
"1300735","J","757697"
"1300736","E","149728"
"1300737","J","526694"
"1300738","E","055554"
"1300739","J","063939"
"1300740","E","142349"
"1300741","J","773081"
"1300742","Z","786378"
"1300743","K","850208"
"1300744","E","293379"
"1300745","K","944892"
"1300746","K","427172"
"1300747","E","305592"
"1300748","E","829756"
"1300749","K","186565"
"1300750","E","707478"
"1300751","K","731822"
"1300752","J","377627"
"1300753","E","960985"
"1300754","Z","740588"
"1300755","K","615361"
"1300756","J","011418"
"1300757","K","909880"
"1300758","E","850133"
"1300759","E","680433"
"1300760","Z","717218"
"1300761","K","879513"
"1300762","E","121913"
"1300763","K","376888"
"1300764","K","884486"
"1300765","Z","046266"
"1300766","Z","934946"
"1300767","E","182024"
"1300768","J","342579"
"1300769","E","175260"
"1300770","K","246960"
"1300771","K","813148"
"1300772","E","421008"
"1300773","Z","783721"
"1300774","E","172613"
"1300775","Z","151137"
"1300776","K","017954"
"1300777","K","154957"
"1300778","Z","221258"
"1300779","J","652930"
"1300780","E","556825"
"1300781","K","954689"
"1300782","Z","366608"
"1300783","J","039432"
"1300784","K","254820"
"1300785","K","447266"
"1300786","E","444661"
"1300787","J","405470"
"1300788","Z","269848"
"1300789","E","425927"
"1300790","Z","008187"
"1300791","J","567867"
"1300792","J","763776"
"1300793","K","292045"
"1300794","Z","119554"
"1300795","K","725631"
"1300796","K","389376"
"1300797","J","702627"
"1300798","E","226406"
"1300799","Z","587142"
"1300800","K","095512"
"1300801","J","075563"
"1300802","K","193806"
"1300803","K","445052"
"1300804","J","828492"
"1300805","J","597105"
"1300806","Z","093026"
"1300807","E","705913"
"1300808","K","654890"
"1300809","E","025882"
"1300810","K","322106"
"1300811","J","202267"
"1300812","K","220444"
"1300813","E","345768"
"1300814","E","082444"
"1300815","K","848854"
"1300816","K","433134"
"1300817","K","915388"
"1300818","E","652085"
"1300819","E","621525"
"1300820","K","263782"
"1300821","E","343806"
"1300822","K","521326"
"1300823","E","390895"
"1300824","E","497215"
"1300825","K","190423"
"1300826","E","010247"
"1300827","J","435557"
"1300828","J","064233"
"1300829","K","135619"
"1300830","K","587893"
"1300831","J","221538"
"1300832","K","823392"
"1300833","J","760129"
"1300834","E","037303"
"1300835","K","714543"
"1300836","E","636278"
"1300837","K","895141"
"1300838","K","669756"
"1300839","E","351135"
"1300840","J","748934"
"1300841","J","782663"
"1300842","Z","134812"
"1300843","Z","617967"
"1300844","Z","864238"
"1300845","Z","163664"
"1300846","E","227932"
"1300847","K","877138"
"1300848","E","159944"
"1300849","K","802082"
"1300850","K","749887"
"1300851","E","153027"
"1300852","J","996445"
"1300853","K","424608"
"1300854","K","926739"
"1300855","E","929906"
"1300856","E","275040"
"1300857","J","729451"
"1300858","K","346150"
"1300859","K","982086"
"1300860","K","997107"
"1300861","E","377404"
"1300862","K","685037"
"1300863","J","394482"
"1300864","J","477381"
"1300865","J","598105"
"1300866","E","900909"
"1300867","K","011902"
"1300868","J","981801"
"1300869","Z","373827"
"1300870","J","709497"
"1300871","J","068151"
"1300872","Z","317435"
"1300873","K","260927"
"1300874","J","837373"
"1300875","K","243090"
"1300876","J","817356"
"1300877","Z","379001"
"1300878","K","973941"
"1300879","Z","558637"
"1300880","K","981829"
"1300881","Z","343235"
"1300882","J","283858"
"1300883","J","125236"
"1300884","J","465213"
"1300885","J","867376"
"1300886","K","864673"
"1300887","J","723031"
"1300888","K","114863"
"1300889","J","299875"
"1300890","Z","201097"
"1300891","J","661119"
"1300892","K","925896"
"1300893","E","391968"
"1300894","Z","329518"
"1300895","K","241252"
"1300896","J","407596"
"1300897","E","918576"
"1300898","Z","238851"
"1300899","E","672121"
"1300900","K","304112"
"1300901","E","018307"
"1300902","J","695054"
"1300903","Z","484810"
"1300904","E","101634"
"1300905","K","364583"
"1300906","Z","988275"
"1300907","J","376966"
"1300908","J","589682"
"1300909","Z","307363"
"1300910","E","773044"
"1300911","Z","460650"
"1300912","J","070324"
"1300913","K","142283"
"1300914","J","479686"
"1300915","K","187179"
"1300916","E","949803"
"1300917","J","051343"
"1300918","K","904621"
"1300919","J","495811"
"1300920","J","833980"
"1300921","E","576420"
"1300922","K","483421"
"1300923","E","700993"
"1300924","Z","269871"
"1300925","Z","049730"
"1300926","E","166251"
"1300927","E","155122"
"1300928","Z","686636"
"1300929","Z","910192"
"1300930","J","766931"
"1300931","K","368941"
"1300932","J","613671"
"1300933","E","727235"
"1300934","K","698007"
"1300935","Z","620129"
"1300936","J","923853"
"1300937","Z","794448"
"1300938","Z","910354"
"1300939","E","351001"
"1300940","J","255592"
"1300941","J","341322"
"1300942","J","077975"
"1300943","E","872832"
"1300944","J","663005"
"1300945","Z","070045"
"1300946","J","580892"
"1300947","J","977228"
"1300948","J","810417"
"1300949","J","275833"
"1300950","J","013609"
"1300951","J","020057"
"1300952","K","498667"
"1300953","J","853220"
"1300954","K","841468"
"1300955","J","259642"
"1300956","Z","120448"
"1300957","J","821318"
"1300958","J","812564"
"1300959","E","103482"
"1300960","Z","090524"
"1300961","E","891879"
"1300962","K","097538"
"1300963","E","659834"
"1300964","E","739232"
"1300965","E","524461"
"1300966","K","659722"
"1300967","Z","048331"
"1300968","K","980032"
"1300969","E","305393"
"1300970","J","833141"
"1300971","Z","123382"
"1300972","K","816244"
"1300973","K","683711"
"1300974","E","622730"
"1300975","Z","019579"
"1300976","Z","217721"
"1300977","E","761569"
"1300978","K","404216"
"1300979","E","536659"
"1300980","E","006347"
"1300981","J","185649"
"1300982","J","054679"
"1300983","E","380074"
"1300984","Z","071188"
"1300985","J","158292"
"1300986","E","423031"
"1300987","K","087376"
"1300988","Z","116641"
"1300989","E","177082"
"1300990","J","113841"
"1300991","E","882898"
"1300992","K","270353"
"1300993","E","416401"
"1300994","J","769978"
"1300995","E","279906"
"1300996","Z","976133"
"1300997","Z","041438"
"1300998","E","434313"
"1300999","E","221182"
"1301000","K","590660"
"1301001","E","991880"
"1301002","J","735455"
"1301003","J","216576"
"1301004","K","637921"
"1301005","Z","150414"
"1301006","E","840529"
"1301007","J","979356"
"1301008","E","942389"
"1301009","E","584775"
"1301010","E","683694"
"1301011","Z","679540"
"1301012","Z","935536"
"1301013","Z","533510"
"1301014","Z","926547"
"1301015","K","618351"
"1301016","E","117841"
"1301017","J","416677"
"1301018","K","475960"
"1301019","J","676999"
"1301020","J","772111"
"1301021","K","557441"
"1301022","K","874858"
"1301023","K","706619"
"1301024","K","401280"
"1301025","E","336893"
"1301026","E","384275"
"1301027","J","377358"
"1301028","J","860279"
"1301029","J","706660"
"1301030","J","960145"
"1301031","J","267944"
"1301032","E","108512"
"1301033","K","149035"
"1301034","Z","343163"
"1301035","Z","368452"
"1301036","K","609684"
"1301037","K","677236"
"1301038","K","975578"
"1301039","K","923814"
"1301040","Z","516313"
"1301041","Z","725388"
"1301042","J","273181"
"1301043","J","187230"
"1301044","E","391125"
"1301045","E","136042"
"1301046","J","294684"
"1301047","K","329888"
"1301048","Z","580502"
"1301049","J","344655"
"1301050","E","248472"
"1301051","K","730040"
"1301052","J","880016"
"1301053","J","056440"
"1301054","K","218397"
"1301055","Z","474999"
"1301056","K","958172"
"1301057","E","115027"
"1301058","K","743862"
"1301059","E","026325"
"1301060","K","939743"
"1301061","E","588124"
"1301062","E","722739"
"1301063","K","571587"
"1301064","J","148356"
"1301065","K","375387"
"1301066","J","270137"
"1301067","K","721813"
"1301068","E","051076"
"1301069","E","637193"
"1301070","E","641683"
"1301071","K","973347"
"1301072","Z","862861"
"1301073","K","135406"
"1301074","K","912775"
"1301075","K","785315"
"1301076","J","990154"
"1301077","E","838706"
"1301078","Z","887018"
"1301079","J","578097"
"1301080","J","609658"
"1301081","E","331699"
"1301082","E","602455"
"1301083","J","457994"
"1301084","K","942941"
"1301085","E","305474"
"1301086","J","932470"
"1301087","J","355980"
"1301088","J","470062"
"1301089","J","552576"
"1301090","Z","143051"
"1301091","E","344518"
"1301092","K","611390"
"1301093","E","128315"
"1301094","J","747211"
"1301095","J","426401"
"1301096","E","563409"
"1301097","J","482664"
"1301098","E","134532"
"1301099","E","644390"
"1301100","K","856175"
"1301101","J","772666"
"1301102","E","190904"
"1301103","E","278013"
"1301104","E","790913"
"1301105","J","065324"
"1301106","E","094778"
"1301107","K","923868"
"1301108","K","231201"
"1301109","J","339049"
"1301110","E","065805"
"1301111","K","818656"
"1301112","K","219123"
"1301113","J","029471"
"1301114","Z","316106"
"1301115","J","575715"
"1301116","E","367230"
"1301117","K","760519"
"1301118","K","805583"
"1301119","K","446284"
"1301120","E","862436"
"1301121","K","477300"
"1301122","E","850636"
"1301123","E","093404"
"1301124","K","214653"
"1301125","E","386927"
"1301126","E","328898"
"1301127","Z","350242"
"1301128","E","138205"
"1301129","K","761227"
"1301130","K","593996"
"1301131","E","891220"
"1301132","J","463469"
"1301133","Z","307515"
"1301134","K","899742"
"1301135","Z","103605"
"1301136","J","664282"
"1301137","J","678956"
"1301138","K","939124"
"1301139","K","356856"
"1301140","Z","652432"
"1301141","J","714152"
"1301142","E","714854"
"1301143","J","182138"
"1301144","J","610286"
"1301145","E","462501"
"1301146","J","814028"
"1301147","E","463873"
"1301148","E","924396"
"1301149","J","863778"
"1301150","J","946333"
"1301151","J","968493"
"1301152","K","926566"
"1301153","Z","540449"
"1301154","K","684398"
"1301155","J","420763"
"1301156","E","599251"
"1301157","E","928447"
"1301158","J","002533"
"1301159","J","312774"
"1301160","K","261020"
"1301161","E","829121"
"1301162","J","438364"
"1301163","K","480872"
"1301164","E","031116"
"1301165","E","042779"
"1301166","J","032386"
"1301167","J","576744"
"1301168","K","124740"
"1301169","E","102183"
"1301170","Z","146807"
"1301171","K","689515"
"1301172","K","403213"
"1301173","E","173311"
"1301174","K","210962"
"1301175","E","897226"
"1301176","K","687948"
"1301177","K","547430"
"1301178","E","207731"
"1301179","K","605879"
"1301180","K","990033"
"1301181","E","457835"
"1301182","K","401971"
"1301183","K","823473"
"1301184","J","499158"
"1301185","K","922850"
"1301186","K","920275"
"1301187","Z","985473"
"1301188","J","969871"
"1301189","Z","544860"
"1301190","J","064032"
"1301191","Z","124923"
"1301192","E","418162"
"1301193","E","315240"
"1301194","K","881099"
"1301195","K","103140"
"1301196","E","274163"
"1301197","Z","017531"
"1301198","E","033438"
"1301199","Z","210296"
"1301200","E","580886"
"1301201","K","865592"
"1301202","J","504873"
"1301203","E","500592"
"1301204","J","023110"
"1301205","J","867285"
"1301206","Z","184796"
"1301207","J","638232"
"1301208","J","346918"
"1301209","K","818530"
"1301210","J","201453"
"1301211","K","956523"
"1301212","K","486477"
"1301213","K","379999"
"1301214","J","519583"
"1301215","J","904656"
"1301216","Z","928370"
"1301217","J","044015"
"1301218","K","100448"
"1301219","E","737594"
"1301220","K","606340"
"1301221","E","782672"
"1301222","E","494723"
"1301223","J","268482"
"1301224","K","930648"
"1301225","K","244398"
"1301226","J","529346"
"1301227","J","785957"
"1301228","J","345208"
"1301229","Z","976977"
"1301230","E","015640"
"1301231","J","293492"
"1301232","E","098541"
"1301233","Z","595275"
"1301234","J","942746"
"1301235","J","560447"
"1301236","Z","030771"
"1301237","Z","663302"
"1301238","E","640573"
"1301239","E","028285"
"1301240","K","248814"
"1301241","K","550870"
"1301242","K","884005"
"1301243","J","474814"
"1301244","E","298140"
"1301245","K","707182"
"1301246","J","399893"
"1301247","J","436239"
"1301248","J","066400"
"1301249","J","332683"
