"","gta.series","gta.number"
"1200120","K","184226"
"1200121","Z","455702"
"1200122","E","871787"
"1200123","K","645815"
"1200124","J","535763"
"1200125","E","115847"
"1200126","K","815879"
"1200127","E","742124"
"1200128","J","361098"
"1200129","E","528330"
"1200130","J","408978"
"1200131","K","563790"
"1200132","E","037109"
"1200133","Z","406838"
"1200134","E","757564"
"1200135","K","507283"
"1200136","K","737038"
"1200137","J","991920"
"1200138","J","647282"
"1200139","J","845352"
"1200140","E","749115"
"1200141","E","191854"
"1200142","Z","850932"
"1200143","K","586977"
"1200144","E","371525"
"1200145","K","860126"
"1200146","J","334649"
"1200147","J","829867"
"1200148","E","036253"
"1200149","J","060948"
"1200150","K","969195"
"1200151","K","403177"
"1200152","J","681896"
"1200153","K","734861"
"1200154","E","405614"
"1200155","K","816016"
"1200156","Z","721957"
"1200157","Z","595140"
"1200158","Z","651294"
"1200159","J","679464"
"1200160","J","683222"
"1200161","K","340014"
"1200162","J","845108"
"1200163","J","291048"
"1200164","E","342055"
"1200165","K","882868"
"1200166","E","333916"
"1200167","J","262432"
"1200168","E","748421"
"1200169","K","985311"
"1200170","Z","127620"
"1200171","J","622620"
"1200172","E","060192"
"1200173","Z","101686"
"1200174","E","965657"
"1200175","Z","152299"
"1200176","Z","117730"
"1200177","E","423955"
"1200178","K","012066"
"1200179","Z","587492"
"1200180","Z","630207"
"1200181","Z","272840"
"1200182","Z","569659"
"1200183","K","014828"
"1200184","E","064797"
"1200185","J","067085"
"1200186","J","479713"
"1200187","Z","782707"
"1200188","J","376413"
"1200189","E","356395"
"1200190","K","595983"
"1200191","E","754479"
"1200192","J","322282"
"1200193","K","811874"
"1200194","K","299767"
"1200195","J","412311"
"1200196","J","552628"
"1200197","K","553229"
"1200198","J","567302"
"1200199","E","229529"
"1200200","K","077793"
"1200201","E","383850"
"1200202","K","941416"
"1200203","J","820953"
"1200204","K","638662"
"1200205","K","725829"
"1200206","J","336170"
"1200207","J","669368"
"1200208","J","726837"
"1200209","Z","963018"
"1200210","K","964847"
"1200211","K","966100"
"1200212","K","548835"
"1200213","E","065808"
"1200214","Z","641642"
"1200215","K","140385"
"1200216","K","222672"
"1200217","K","990005"
"1200218","J","878602"
"1200219","Z","207443"
"1200220","K","947470"
"1200221","Z","231384"
"1200222","E","240472"
"1200223","E","214805"
"1200224","E","329792"
"1200225","Z","020412"
"1200226","K","239829"
"1200227","K","928017"
"1200228","K","927806"
"1200229","Z","105140"
"1200230","Z","639228"
"1200231","J","598419"
"1200232","J","466881"
"1200233","J","512596"
"1200234","Z","973971"
"1200235","Z","067088"
"1200236","Z","550619"
"1200237","Z","876233"
"1200238","J","722902"
"1200239","K","939264"
"1200240","K","810345"
"1200241","Z","034493"
"1200242","J","728728"
"1200243","J","803976"
"1200244","J","701850"
"1200245","Z","343842"
"1200246","K","434665"
"1200247","Z","921952"
"1200248","K","715613"
"1200249","E","459423"
"1200250","Z","247897"
"1200251","Z","717433"
"1200252","E","759411"
"1200253","Z","375035"
"1200254","E","961707"
"1200255","J","549946"
"1200256","E","631126"
"1200257","K","303569"
"1200258","E","118945"
"1200259","K","661075"
"1200260","E","399192"
"1200261","K","910726"
"1200262","Z","075934"
"1200263","K","015341"
"1200264","Z","058929"
"1200265","Z","128442"
"1200266","K","996784"
"1200267","E","025904"
"1200268","K","725711"
"1200269","Z","535643"
"1200270","K","709808"
"1200271","K","661778"
"1200272","K","292357"
"1200273","K","939822"
"1200274","K","404099"
"1200275","K","967857"
"1200276","J","764585"
"1200277","K","196323"
"1200278","E","492280"
"1200279","K","687390"
"1200280","E","126108"
"1200281","J","452096"
"1200282","Z","294592"
"1200283","J","495290"
"1200284","J","779111"
"1200285","J","073124"
"1200286","K","501944"
"1200287","J","121349"
"1200288","K","066537"
"1200289","J","698197"
"1200290","E","364726"
"1200291","K","897784"
"1200292","Z","011177"
"1200293","K","729661"
"1200294","E","402312"
"1200295","J","544922"
"1200296","E","778383"
"1200297","K","570268"
"1200298","K","063558"
"1200299","K","683711"
"1200300","K","251083"
"1200301","Z","985764"
"1200302","Z","130449"
"1200303","K","560741"
"1200304","K","677382"
"1200305","K","667057"
"1200306","K","645094"
"1200307","E","392408"
"1200308","J","876631"
"1200309","E","117492"
"1200310","Z","021295"
"1200311","K","381448"
"1200312","J","359508"
"1200313","E","602440"
"1200314","Z","646971"
"1200315","K","769068"
"1200316","K","573278"
"1200317","Z","523284"
"1200318","K","241715"
"1200319","J","419084"
"1200320","Z","878124"
"1200321","E","842065"
"1200322","K","480919"
"1200323","Z","097398"
"1200324","J","621990"
"1200325","Z","249956"
"1200326","K","260478"
"1200327","K","209476"
"1200328","K","112467"
"1200329","K","519404"
"1200330","J","647506"
"1200331","J","686155"
"1200332","Z","212690"
"1200333","E","863346"
"1200334","E","227701"
"1200335","K","405479"
"1200336","J","839899"
"1200337","J","740369"
"1200338","E","709568"
"1200339","J","226223"
"1200340","J","819906"
"1200341","Z","435890"
"1200342","E","754766"
"1200343","K","967538"
"1200344","K","860767"
"1200345","J","998464"
"1200346","E","175954"
"1200347","K","541912"
"1200348","K","709950"
"1200349","Z","643040"
"1200350","K","431820"
"1200351","K","897189"
"1200352","Z","610079"
"1200353","K","900369"
"1200354","K","844112"
"1200355","Z","317496"
"1200356","Z","491264"
"1200357","E","091706"
"1200358","K","656019"
"1200359","K","513006"
"1200360","K","995557"
"1200361","Z","686876"
"1200362","J","693104"
"1200363","Z","017873"
"1200364","K","487791"
"1200365","Z","014904"
"1200366","J","387450"
"1200367","E","756742"
"1200368","E","406101"
"1200369","K","987937"
"1200370","J","001423"
"1200371","Z","917499"
"1200372","J","401777"
"1200373","E","420873"
"1200374","J","356900"
"1200375","J","864023"
"1200376","E","110137"
"1200377","K","526033"
"1200378","K","798899"
"1200379","J","219889"
"1200380","E","797661"
"1200381","E","848954"
"1200382","E","981278"
"1200383","Z","886086"
"1200384","K","948708"
"1200385","Z","514398"
"1200386","J","569884"
"1200387","K","438042"
"1200388","J","738111"
"1200389","J","501066"
"1200390","Z","821526"
"1200391","K","963569"
"1200392","J","406477"
"1200393","Z","898243"
"1200394","E","044383"
"1200395","K","652831"
"1200396","Z","871778"
"1200397","E","406631"
"1200398","J","508869"
"1200399","K","423643"
"1200400","K","687010"
"1200401","K","192902"
"1200402","K","855303"
"1200403","J","147636"
"1200404","E","386053"
"1200405","Z","464606"
"1200406","J","651078"
"1200407","K","245918"
"1200408","K","449571"
"1200409","Z","671126"
"1200410","J","330550"
"1200411","K","794551"
"1200412","J","296559"
"1200413","J","203817"
"1200414","K","289115"
"1200415","E","871937"
"1200416","Z","203422"
"1200417","K","955738"
"1200418","K","702241"
"1200419","K","913320"
"1200420","J","581599"
"1200421","J","751222"
"1200422","K","970220"
"1200423","Z","921486"
"1200424","Z","997442"
"1200425","J","361756"
"1200426","K","447195"
"1200427","K","187299"
"1200428","E","615425"
"1200429","K","564629"
"1200430","E","264445"
"1200431","E","664543"
"1200432","Z","312676"
"1200433","Z","702001"
"1200434","E","727631"
"1200435","J","639068"
"1200436","K","664967"
"1200437","J","584945"
"1200438","E","850940"
"1200439","Z","053337"
"1200440","Z","924178"
"1200441","K","689108"
"1200442","K","902856"
"1200443","E","082767"
"1200444","K","281252"
"1200445","E","342137"
"1200446","J","716841"
"1200447","K","033469"
"1200448","K","475101"
"1200449","J","954546"
"1200450","K","007583"
"1200451","E","098525"
"1200452","K","043637"
"1200453","Z","811757"
"1200454","J","107479"
"1200455","K","357123"
"1200456","J","762920"
"1200457","K","800836"
"1200458","E","160445"
"1200459","E","143240"
"1200460","K","992380"
"1200461","E","127436"
"1200462","K","521032"
"1200463","E","590293"
"1200464","K","589439"
"1200465","K","324412"
"1200466","K","298124"
"1200467","J","062432"
"1200468","K","574033"
"1200469","Z","376995"
"1200470","Z","994211"
"1200471","K","139141"
"1200472","Z","015032"
"1200473","K","967989"
"1200474","K","839681"
"1200475","Z","606063"
"1200476","J","084112"
"1200477","J","851251"
"1200478","E","367213"
"1200479","K","662931"
"1200480","K","470242"
"1200481","J","533357"
"1200482","E","670412"
"1200483","K","456931"
"1200484","Z","057957"
"1200485","J","866137"
"1200486","Z","526519"
"1200487","E","305461"
"1200488","K","962231"
"1200489","J","080533"
"1200490","K","787708"
"1200491","Z","349334"
"1200492","J","614110"
"1200493","J","979000"
"1200494","K","367909"
"1200495","K","380228"
"1200496","E","132783"
"1200497","J","992209"
"1200498","J","177777"
"1200499","E","338618"
"1200500","J","365015"
"1200501","K","134615"
"1200502","K","976545"
"1200503","K","193203"
"1200504","J","801124"
"1200505","E","340662"
"1200506","K","102616"
"1200507","K","335980"
"1200508","E","912790"
"1200509","E","251822"
"1200510","K","899842"
"1200511","J","477323"
"1200512","K","022810"
"1200513","J","940778"
"1200514","Z","586607"
"1200515","J","771062"
"1200516","E","910520"
"1200517","E","179008"
"1200518","J","339873"
"1200519","K","961378"
"1200520","J","194496"
"1200521","Z","265253"
"1200522","J","219505"
"1200523","K","078546"
"1200524","J","963023"
"1200525","E","271119"
"1200526","K","419174"
"1200527","K","978791"
"1200528","K","526226"
"1200529","K","684020"
"1200530","E","469192"
"1200531","E","391659"
"1200532","K","703048"
"1200533","Z","439711"
"1200534","K","984153"
"1200535","Z","700321"
"1200536","J","716708"
"1200537","Z","852798"
"1200538","E","964671"
"1200539","Z","475565"
"1200540","E","833669"
"1200541","J","023425"
"1200542","Z","607262"
"1200543","E","917162"
"1200544","Z","976785"
"1200545","E","784078"
"1200546","K","186610"
"1200547","Z","135064"
"1200548","K","394355"
"1200549","K","711253"
"1200550","E","329176"
"1200551","K","671458"
"1200552","J","687279"
"1200553","E","105810"
"1200554","K","141043"
"1200555","K","768435"
"1200556","K","946288"
"1200557","J","823753"
"1200558","J","025913"
"1200559","E","565162"
"1200560","E","415168"
"1200561","K","637378"
"1200562","K","933381"
"1200563","J","999501"
"1200564","J","614757"
"1200565","K","449540"
"1200566","K","917511"
"1200567","J","209617"
"1200568","J","632963"
"1200569","K","998017"
"1200570","K","342978"
"1200571","K","890491"
"1200572","K","985270"
"1200573","J","192354"
"1200574","Z","153053"
"1200575","J","957566"
"1200576","K","877932"
"1200577","K","038526"
"1200578","K","777798"
"1200579","K","507794"
"1200580","E","548943"
"1200581","J","000332"
"1200582","K","423808"
"1200583","Z","556549"
"1200584","Z","603544"
"1200585","K","520490"
"1200586","E","481853"
"1200587","K","578386"
"1200588","K","915826"
"1200589","E","638588"
"1200590","K","558228"
"1200591","Z","614520"
"1200592","J","415137"
"1200593","J","520912"
"1200594","Z","832057"
"1200595","K","673854"
"1200596","E","184009"
"1200597","Z","624553"
"1200598","E","757737"
"1200599","J","884751"
"1200600","K","073518"
"1200601","J","527041"
"1200602","J","187708"
"1200603","K","965072"
"1200604","K","459152"
"1200605","J","461762"
"1200606","J","610706"
"1200607","J","435924"
"1200608","Z","776883"
"1200609","E","249596"
"1200610","Z","205500"
"1200611","K","938952"
"1200612","Z","450197"
"1200613","J","349641"
"1200614","Z","316614"
"1200615","J","520289"
"1200616","K","823503"
"1200617","Z","225558"
"1200618","K","551326"
"1200619","Z","803260"
"1200620","E","244751"
"1200621","Z","787297"
"1200622","Z","648537"
"1200623","Z","849937"
"1200624","E","865238"
"1200625","K","281909"
"1200626","Z","169096"
"1200627","E","779944"
"1200628","K","182690"
"1200629","J","905371"
"1200630","Z","122096"
"1200631","Z","403225"
"1200632","K","554923"
"1200633","J","239924"
"1200634","J","271750"
"1200635","Z","191583"
"1200636","K","473773"
"1200637","J","456515"
"1200638","J","636063"
"1200639","J","122870"
"1200640","K","315169"
"1200641","E","549452"
"1200642","J","842495"
"1200643","K","710623"
"1200644","Z","388720"
"1200645","K","626492"
"1200646","K","617786"
"1200647","J","910341"
"1200648","J","907974"
"1200649","Z","848016"
"1200650","E","007664"
"1200651","Z","286436"
"1200652","Z","242495"
"1200653","Z","314923"
"1200654","E","597711"
"1200655","K","300415"
"1200656","J","556996"
"1200657","K","273063"
"1200658","E","643055"
"1200659","J","379361"
"1200660","Z","089428"
"1200661","J","853361"
"1200662","K","101500"
"1200663","E","090155"
"1200664","K","240279"
"1200665","K","978369"
"1200666","J","173595"
"1200667","K","351181"
"1200668","E","457197"
"1200669","E","163701"
"1200670","E","139965"
"1200671","E","066242"
"1200672","E","041273"
"1200673","K","049669"
"1200674","Z","239809"
"1200675","J","610428"
"1200676","Z","645415"
"1200677","J","033595"
"1200678","J","067362"
"1200679","K","235400"
"1200680","Z","311429"
"1200681","K","980656"
"1200682","E","477142"
"1200683","E","139749"
"1200684","K","551753"
"1200685","E","128708"
"1200686","J","869704"
"1200687","Z","845321"
"1200688","Z","543478"
"1200689","K","504351"
"1200690","E","336487"
"1200691","Z","993074"
"1200692","K","951705"
"1200693","Z","080283"
"1200694","K","337297"
"1200695","Z","500862"
"1200696","J","373662"
"1200697","Z","498391"
"1200698","K","172756"
"1200699","K","065739"
"1200700","K","109434"
"1200701","Z","876360"
"1200702","K","681200"
"1200703","E","156594"
"1200704","Z","784767"
"1200705","K","983978"
"1200706","J","435061"
"1200707","Z","791268"
"1200708","K","640791"
"1200709","E","081800"
"1200710","K","610961"
"1200711","J","255115"
"1200712","Z","253165"
"1200713","K","005075"
"1200714","J","550353"
"1200715","E","427333"
"1200716","K","615144"
"1200717","E","224601"
"1200718","E","766046"
"1200719","Z","330667"
"1200720","E","115476"
"1200721","J","118289"
"1200722","Z","729740"
"1200723","J","189792"
"1200724","Z","808068"
"1200725","J","576952"
"1200726","J","201526"
"1200727","J","723716"
"1200728","K","550730"
"1200729","K","815984"
"1200730","E","694942"
"1200731","E","592370"
"1200732","J","735956"
"1200733","E","065639"
"1200734","K","940878"
"1200735","Z","121481"
"1200736","J","356837"
"1200737","E","477688"
"1200738","E","638085"
"1200739","Z","119960"
"1200740","K","224576"
"1200741","E","778508"
"1200742","K","366223"
"1200743","Z","794571"
"1200744","Z","116041"
"1200745","Z","056916"
"1200746","E","347545"
"1200747","E","351169"
"1200748","K","607581"
"1200749","J","732475"
"1200750","K","141938"
"1200751","Z","015184"
"1200752","E","404636"
"1200753","Z","935789"
"1200754","J","126967"
"1200755","J","670001"
"1200756","Z","307154"
"1200757","J","037901"
"1200758","Z","806426"
"1200759","K","551584"
"1200760","E","696275"
"1200761","K","943264"
"1200762","E","882685"
"1200763","E","150794"
"1200764","J","599589"
"1200765","Z","321148"
"1200766","Z","136403"
"1200767","Z","281625"
"1200768","E","827568"
"1200769","E","172677"
"1200770","J","351945"
"1200771","K","496094"
"1200772","Z","031568"
"1200773","Z","185925"
"1200774","E","446588"
"1200775","J","390625"
"1200776","J","704287"
"1200777","E","425297"
"1200778","K","973508"
"1200779","J","846466"
"1200780","Z","498686"
"1200781","K","268673"
"1200782","K","331147"
"1200783","J","808091"
"1200784","K","353907"
"1200785","E","319118"
"1200786","E","660223"
"1200787","E","970812"
"1200788","K","494200"
"1200789","J","553748"
"1200790","E","248439"
"1200791","E","155922"
"1200792","Z","142240"
"1200793","J","001582"
"1200794","J","314655"
"1200795","K","378432"
"1200796","J","988198"
"1200797","Z","510756"
"1200798","E","759245"
"1200799","K","394158"
"1200800","E","571821"
"1200801","Z","363281"
"1200802","Z","950162"
"1200803","K","435082"
"1200804","E","094910"
"1200805","K","904916"
"1200806","J","845437"
"1200807","J","693784"
"1200808","J","646412"
"1200809","E","460259"
"1200810","K","761822"
"1200811","E","334899"
"1200812","J","653392"
"1200813","J","334779"
"1200814","E","874585"
"1200815","J","648231"
"1200816","J","495458"
"1200817","Z","739674"
"1200818","K","510808"
"1200819","E","596362"
"1200820","J","071602"
"1200821","Z","517448"
"1200822","J","710376"
"1200823","Z","416827"
"1200824","K","956724"
"1200825","E","951899"
"1200826","E","780200"
"1200827","J","462753"
"1200828","K","425127"
"1200829","Z","793528"
"1200830","K","839359"
"1200831","K","413512"
"1200832","J","534669"
"1200833","E","350153"
"1200834","Z","531260"
"1200835","Z","494391"
"1200836","J","414092"
"1200837","J","858392"
"1200838","J","291140"
"1200839","J","063669"
"1200840","Z","013867"
"1200841","J","412674"
"1200842","E","860379"
"1200843","E","165489"
"1200844","J","638222"
"1200845","K","243456"
"1200846","Z","846446"
"1200847","J","682906"
"1200848","E","178087"
"1200849","J","546087"
"1200850","E","352889"
"1200851","K","444822"
"1200852","K","526495"
"1200853","Z","983523"
"1200854","E","430081"
"1200855","J","676519"
"1200856","E","760609"
"1200857","J","616753"
"1200858","E","556023"
"1200859","E","954319"
"1200860","K","400114"
"1200861","K","166051"
"1200862","E","008053"
"1200863","E","210114"
"1200864","K","543129"
"1200865","J","890587"
"1200866","K","943512"
"1200867","K","382472"
"1200868","K","605644"
"1200869","K","430052"
"1200870","K","972547"
"1200871","E","752370"
"1200872","K","425971"
"1200873","E","501842"
"1200874","K","250950"
"1200875","E","693767"
"1200876","K","812780"
"1200877","Z","212505"
"1200878","Z","931861"
"1200879","J","224998"
"1200880","J","899752"
"1200881","J","142362"
"1200882","K","380281"
"1200883","J","931013"
"1200884","K","938998"
"1200885","J","618701"
"1200886","Z","000738"
"1200887","K","807340"
"1200888","E","667157"
"1200889","E","134070"
"1200890","Z","583109"
"1200891","J","803389"
"1200892","K","091228"
"1200893","K","582488"
"1200894","K","369221"
"1200895","J","296117"
"1200896","Z","355308"
"1200897","J","435758"
"1200898","Z","215296"
"1200899","Z","857503"
"1200900","E","961325"
"1200901","K","635617"
"1200902","J","619590"
"1200903","K","766410"
"1200904","J","507416"
"1200905","E","463295"
"1200906","J","708536"
"1200907","J","097890"
"1200908","E","397525"
"1200909","E","619269"
"1200910","K","025959"
"1200911","K","972495"
"1200912","J","787390"
"1200913","K","991899"
"1200914","E","272135"
"1200915","J","466682"
"1200916","K","379484"
"1200917","Z","810726"
"1200918","Z","911226"
"1200919","E","895603"
"1200920","K","673271"
"1200921","K","563776"
"1200922","K","703263"
"1200923","J","440081"
"1200924","E","647307"
"1200925","J","062843"
"1200926","E","341399"
"1200927","J","959399"
"1200928","J","508283"
"1200929","J","809342"
"1200930","J","726324"
"1200931","K","765252"
"1200932","E","439767"
"1200933","Z","724501"
"1200934","K","587566"
"1200935","E","651908"
"1200936","J","139141"
"1200937","J","774619"
"1200938","K","961549"
"1200939","E","498241"
"1200940","Z","287675"
"1200941","Z","581263"
"1200942","K","783197"
"1200943","J","320374"
"1200944","E","868113"
"1200945","J","834832"
"1200946","J","967820"
"1200947","J","021361"
"1200948","E","430350"
"1200949","J","663610"
"1200950","E","586178"
"1200951","K","343354"
"1200952","J","902374"
"1200953","E","906494"
"1200954","K","582673"
"1200955","K","619092"
"1200956","K","779935"
"1200957","E","841594"
"1200958","J","024020"
"1200959","E","481036"
"1200960","J","818675"
"1200961","J","545807"
"1200962","E","027810"
"1200963","J","490249"
"1200964","Z","208624"
"1200965","K","886017"
"1200966","J","601716"
"1200967","Z","515213"
"1200968","K","312490"
"1200969","K","605851"
"1200970","K","667792"
"1200971","Z","454838"
"1200972","J","625395"
"1200973","J","804140"
"1200974","E","305890"
"1200975","K","447913"
"1200976","J","648413"
"1200977","K","875539"
"1200978","K","050191"
"1200979","Z","819149"
"1200980","K","068379"
"1200981","K","505396"
"1200982","K","580987"
"1200983","Z","706518"
"1200984","E","862429"
"1200985","Z","770782"
"1200986","K","797665"
"1200987","E","505894"
"1200988","J","009342"
"1200989","E","876078"
"1200990","Z","407144"
"1200991","J","995285"
"1200992","Z","405537"
"1200993","E","406290"
"1200994","E","846855"
"1200995","K","775807"
"1200996","K","655298"
"1200997","Z","864139"
"1200998","K","232837"
"1200999","Z","215031"
"1201000","Z","792454"
"1201001","K","629346"
"1201002","J","440285"
"1201003","K","097511"
"1201004","Z","325792"
"1201005","E","500229"
"1201006","J","739096"
"1201007","K","899661"
"1201008","J","241009"
"1201009","J","144194"
"1201010","Z","367250"
"1201011","E","993339"
"1201012","K","992867"
"1201013","J","615789"
"1201014","E","536720"
"1201015","E","168203"
"1201016","K","790872"
"1201017","E","394083"
"1201018","K","680007"
"1201019","J","831726"
"1201020","K","603973"
"1201021","K","887783"
"1201022","Z","571221"
"1201023","K","033813"
"1201024","K","371413"
"1201025","E","282811"
"1201026","E","835946"
"1201027","K","819833"
"1201028","J","332553"
"1201029","J","565646"
"1201030","K","773931"
"1201031","Z","136328"
"1201032","J","653339"
"1201033","K","992475"
"1201034","Z","408149"
"1201035","Z","268209"
"1201036","J","753637"
"1201037","K","594892"
"1201038","Z","318726"
"1201039","E","700142"
"1201040","J","900647"
"1201041","Z","280357"
"1201042","J","363128"
"1201043","J","655234"
"1201044","J","846784"
"1201045","K","367491"
"1201046","Z","639916"
"1201047","Z","397218"
"1201048","J","465039"
"1201049","K","931929"
"1201050","Z","772164"
"1201051","E","010183"
"1201052","K","093418"
"1201053","J","230306"
"1201054","Z","315998"
"1201055","J","990823"
"1201056","Z","157353"
"1201057","J","307216"
"1201058","E","511125"
"1201059","J","308741"
"1201060","K","945373"
"1201061","K","518223"
"1201062","Z","569025"
"1201063","K","970697"
"1201064","Z","226059"
"1201065","K","507886"
"1201066","J","111189"
"1201067","K","667216"
"1201068","J","493292"
"1201069","K","921377"
"1201070","Z","061961"
"1201071","J","069967"
"1201072","J","927113"
"1201073","E","989986"
"1201074","J","737237"
"1201075","K","209372"
"1201076","K","606759"
"1201077","K","960773"
"1201078","Z","250094"
"1201079","E","979016"
"1201080","K","587921"
"1201081","Z","484139"
"1201082","J","391251"
"1201083","J","271490"
"1201084","K","731427"
"1201085","K","396181"
"1201086","K","365704"
"1201087","J","806315"
"1201088","K","277046"
"1201089","Z","855309"
"1201090","K","091192"
"1201091","K","937643"
"1201092","E","859353"
"1201093","E","478721"
"1201094","E","173568"
"1201095","K","701997"
"1201096","E","857086"
"1201097","E","400098"
"1201098","J","300626"
"1201099","K","255536"
"1201100","E","342430"
"1201101","Z","330388"
"1201102","Z","572289"
"1201103","K","342839"
"1201104","Z","160556"
"1201105","E","455301"
"1201106","K","017530"
"1201107","E","744245"
"1201108","Z","394328"
"1201109","K","177943"
"1201110","E","343238"
"1201111","E","539897"
"1201112","K","239141"
"1201113","J","515252"
"1201114","E","029644"
"1201115","K","985950"
"1201116","E","947057"
"1201117","J","790329"
"1201118","E","723757"
"1201119","E","312653"
"1201120","Z","391692"
"1201121","J","818737"
"1201122","E","765621"
"1201123","J","153006"
"1201124","K","912840"
"1201125","K","638628"
"1201126","K","105481"
"1201127","E","427848"
"1201128","Z","033989"
"1201129","J","154350"
"1201130","E","284101"
"1201131","K","030925"
"1201132","J","770594"
"1201133","K","066896"
"1201134","K","886371"
"1201135","K","907684"
"1201136","K","018370"
"1201137","E","970561"
"1201138","Z","530137"
"1201139","E","254396"
"1201140","J","574940"
"1201141","E","678775"
"1201142","K","043984"
"1201143","K","829892"
"1201144","Z","756273"
"1201145","Z","820646"
"1201146","E","205744"
"1201147","E","022866"
"1201148","Z","272179"
"1201149","J","639051"
"1201150","J","147535"
"1201151","J","876460"
"1201152","Z","495502"
"1201153","K","722628"
"1201154","E","360893"
"1201155","E","310248"
"1201156","K","902395"
"1201157","K","762823"
"1201158","Z","504433"
"1201159","K","969691"
"1201160","E","531984"
"1201161","K","114249"
"1201162","E","470414"
"1201163","E","392285"
"1201164","E","841534"
"1201165","E","128709"
"1201166","J","829803"
"1201167","E","021611"
"1201168","E","578849"
"1201169","K","563197"
"1201170","K","815401"
"1201171","J","394701"
"1201172","J","582516"
"1201173","E","739576"
"1201174","Z","186672"
"1201175","E","194845"
"1201176","K","486252"
"1201177","E","666671"
"1201178","K","976419"
"1201179","E","222215"
"1201180","K","374363"
"1201181","Z","050729"
"1201182","Z","565414"
"1201183","Z","898112"
"1201184","K","827381"
"1201185","Z","466177"
"1201186","K","923810"
"1201187","Z","477011"
"1201188","J","713603"
"1201189","E","801838"
"1201190","E","471663"
"1201191","Z","934061"
"1201192","E","404463"
"1201193","Z","698593"
"1201194","J","243195"
"1201195","Z","117742"
"1201196","J","021307"
"1201197","K","340917"
"1201198","K","009916"
"1201199","K","513370"
"1201200","Z","928862"
"1201201","E","207947"
"1201202","K","171384"
"1201203","E","855159"
"1201204","E","190142"
"1201205","K","555797"
"1201206","J","737031"
"1201207","J","260582"
"1201208","K","606337"
"1201209","K","666043"
"1201210","E","650353"
"1201211","J","377308"
"1201212","E","840316"
"1201213","E","317096"
"1201214","K","630996"
"1201215","J","052455"
"1201216","Z","767673"
"1201217","E","464129"
"1201218","K","203191"
"1201219","K","380822"
"1201220","J","732272"
"1201221","Z","168488"
"1201222","J","364436"
"1201223","K","053908"
"1201224","K","019050"
"1201225","E","259974"
"1201226","J","210539"
"1201227","K","329924"
"1201228","K","301519"
"1201229","K","014797"
"1201230","K","194753"
"1201231","J","301896"
"1201232","E","118838"
"1201233","K","667164"
"1201234","Z","056899"
"1201235","J","679720"
"1201236","K","601938"
"1201237","E","175190"
"1201238","J","094872"
"1201239","E","825808"
"1201240","E","238546"
"1201241","J","108469"
"1201242","J","937292"
"1201243","E","279671"
"1201244","E","035737"
"1201245","E","745050"
"1201246","J","391162"
"1201247","K","972776"
"1201248","J","538863"
