"","gta.series","gta.number"
"1600107","E","208041"
"1600108","J","984493"
"1600109","K","957459"
"1600110","K","955025"
"1600111","E","947030"
"1600112","K","713700"
"1600113","K","965105"
"1600114","J","733911"
"1600115","K","035621"
"1600116","J","457480"
"1600117","K","380063"
"1600118","K","942834"
"1600119","E","937744"
"1600120","E","729388"
"1600121","Z","836431"
"1600122","J","891921"
"1600123","J","680429"
"1600124","K","160118"
"1600125","K","890575"
"1600126","K","106614"
"1600127","Z","459712"
"1600128","Z","055824"
"1600129","K","543448"
"1600130","Z","199715"
"1600131","J","424226"
"1600132","Z","645271"
"1600133","Z","323001"
"1600134","E","945851"
"1600135","J","823669"
"1600136","E","062446"
"1600137","Z","966317"
"1600138","E","804541"
"1600139","J","764384"
"1600140","K","901332"
"1600141","E","489878"
"1600142","K","618265"
"1600143","Z","434756"
"1600144","J","775115"
"1600145","Z","103283"
"1600146","E","210676"
"1600147","K","155058"
"1600148","K","656738"
"1600149","K","231746"
"1600150","J","102324"
"1600151","J","668916"
"1600152","J","308169"
"1600153","Z","077965"
"1600154","E","306508"
"1600155","J","532616"
"1600156","K","711493"
"1600157","E","236294"
"1600158","K","170986"
"1600159","K","224264"
"1600160","J","603619"
"1600161","J","330574"
"1600162","E","689495"
"1600163","Z","787572"
"1600164","J","982042"
"1600165","E","969638"
"1600166","K","455480"
"1600167","K","316645"
"1600168","E","836801"
"1600169","K","922481"
"1600170","E","101561"
"1600171","J","444169"
"1600172","E","520519"
"1600173","J","911555"
"1600174","J","866540"
"1600175","E","773900"
"1600176","E","476601"
"1600177","Z","837343"
"1600178","K","899903"
"1600179","K","802951"
"1600180","Z","560384"
"1600181","K","562886"
"1600182","E","795757"
"1600183","E","379241"
"1600184","E","827892"
"1600185","J","260183"
"1600186","E","152889"
"1600187","E","873183"
"1600188","E","576026"
"1600189","K","244795"
"1600190","E","121165"
"1600191","E","826438"
"1600192","K","316173"
"1600193","J","732755"
"1600194","Z","884972"
"1600195","J","822005"
"1600196","K","257908"
"1600197","K","379573"
"1600198","J","497574"
"1600199","E","853338"
"1600200","Z","599053"
"1600201","Z","295586"
"1600202","E","123793"
"1600203","J","097859"
"1600204","Z","327337"
"1600205","J","692895"
"1600206","Z","099715"
"1600207","Z","458162"
"1600208","E","309503"
"1600209","K","901514"
"1600210","K","145786"
"1600211","K","286099"
"1600212","K","329260"
"1600213","Z","007564"
"1600214","K","642223"
"1600215","K","084947"
"1600216","Z","822048"
"1600217","K","743536"
"1600218","J","339286"
"1600219","E","919265"
"1600220","Z","524585"
"1600221","K","566896"
"1600222","J","749487"
"1600223","J","029038"
"1600224","Z","866371"
"1600225","Z","774514"
"1600226","J","811059"
"1600227","J","372378"
"1600228","Z","837462"
"1600229","E","841052"
"1600230","J","358973"
"1600231","J","936381"
"1600232","E","180989"
"1600233","Z","671858"
"1600234","E","853231"
"1600235","Z","164501"
"1600236","K","280258"
"1600237","J","502346"
"1600238","Z","462663"
"1600239","J","624132"
"1600240","E","553282"
"1600241","Z","776306"
"1600242","E","133246"
"1600243","J","655786"
"1600244","K","552494"
"1600245","E","630080"
"1600246","Z","724267"
"1600247","E","016654"
"1600248","J","156315"
"1600249","Z","364198"
"1600250","J","164497"
"1600251","J","053618"
"1600252","J","138385"
"1600253","K","813117"
"1600254","E","255486"
"1600255","Z","529708"
"1600256","J","486966"
"1600257","K","675169"
"1600258","E","144442"
"1600259","E","244686"
"1600260","K","348328"
"1600261","K","256486"
"1600262","K","401462"
"1600263","Z","995825"
"1600264","K","721636"
"1600265","K","263370"
"1600266","Z","576618"
"1600267","K","883841"
"1600268","E","380524"
"1600269","Z","765732"
"1600270","J","918426"
"1600271","E","212194"
"1600272","E","221107"
"1600273","Z","960943"
"1600274","Z","295040"
"1600275","K","203329"
"1600276","E","527456"
"1600277","J","407555"
"1600278","E","188986"
"1600279","Z","624253"
"1600280","Z","274158"
"1600281","K","828000"
"1600282","K","247390"
"1600283","J","045481"
"1600284","E","238930"
"1600285","Z","200561"
"1600286","J","882700"
"1600287","J","924441"
"1600288","J","497317"
"1600289","K","657803"
"1600290","Z","319691"
"1600291","K","141212"
"1600292","K","902158"
"1600293","K","360829"
"1600294","J","576354"
"1600295","E","796887"
"1600296","Z","013010"
"1600297","K","959504"
"1600298","K","801422"
"1600299","K","248404"
"1600300","K","678825"
"1600301","K","930062"
"1600302","J","788132"
"1600303","K","908157"
"1600304","K","744571"
"1600305","J","088170"
"1600306","J","322672"
"1600307","J","060254"
"1600308","Z","288043"
"1600309","K","324393"
"1600310","K","595220"
"1600311","J","065874"
"1600312","K","664873"
"1600313","K","749955"
"1600314","K","803270"
"1600315","Z","231894"
"1600316","E","921814"
"1600317","E","578489"
"1600318","K","751077"
"1600319","K","432124"
"1600320","Z","208247"
"1600321","Z","424146"
"1600322","E","999198"
"1600323","K","845722"
"1600324","K","016167"
"1600325","E","523923"
"1600326","Z","205160"
"1600327","E","780247"
"1600328","E","679648"
"1600329","K","582776"
"1600330","J","149725"
"1600331","J","891843"
"1600332","Z","225566"
"1600333","K","871964"
"1600334","K","336677"
"1600335","Z","182710"
"1600336","E","609503"
"1600337","E","826015"
"1600338","K","062358"
"1600339","E","596404"
"1600340","K","885201"
"1600341","K","328492"
"1600342","K","811412"
"1600343","J","789583"
"1600344","E","436786"
"1600345","K","610282"
"1600346","J","483473"
"1600347","J","033885"
"1600348","E","871935"
"1600349","K","750145"
"1600350","E","527234"
"1600351","E","355531"
"1600352","Z","175910"
"1600353","E","754393"
"1600354","J","531145"
"1600355","Z","479776"
"1600356","Z","517792"
"1600357","E","293979"
"1600358","E","848391"
"1600359","J","123451"
"1600360","J","893295"
"1600361","Z","806868"
"1600362","E","593471"
"1600363","E","937341"
"1600364","K","075981"
"1600365","J","652024"
"1600366","J","792846"
"1600367","K","428944"
"1600368","J","606311"
"1600369","E","688041"
"1600370","E","758741"
"1600371","E","741871"
"1600372","E","856046"
"1600373","Z","103013"
"1600374","K","997680"
"1600375","K","921681"
"1600376","E","514202"
"1600377","K","708020"
"1600378","K","103381"
"1600379","E","562413"
"1600380","J","072574"
"1600381","K","116671"
"1600382","Z","984481"
"1600383","K","784960"
"1600384","K","907104"
"1600385","J","897887"
"1600386","Z","588846"
"1600387","E","128142"
"1600388","E","455722"
"1600389","E","381734"
"1600390","K","062156"
"1600391","Z","425680"
"1600392","J","579359"
"1600393","E","415980"
"1600394","J","341552"
"1600395","J","796968"
"1600396","J","788887"
"1600397","J","797072"
"1600398","Z","731415"
"1600399","J","991122"
"1600400","J","130503"
"1600401","Z","271681"
"1600402","E","675213"
"1600403","J","866838"
"1600404","Z","667609"
"1600405","J","303665"
"1600406","K","792682"
"1600407","Z","061576"
"1600408","J","221791"
"1600409","Z","666135"
"1600410","Z","238539"
"1600411","E","899922"
"1600412","K","183678"
"1600413","E","021625"
"1600414","Z","691163"
"1600415","E","899707"
"1600416","K","680534"
"1600417","Z","568780"
"1600418","E","102320"
"1600419","K","667522"
"1600420","J","360376"
"1600421","K","934305"
"1600422","K","385909"
"1600423","Z","719757"
"1600424","Z","178365"
"1600425","Z","216312"
"1600426","K","610988"
"1600427","E","198114"
"1600428","E","476573"
"1600429","E","611117"
"1600430","K","933660"
"1600431","K","553448"
"1600432","K","818373"
"1600433","E","993173"
"1600434","K","402122"
"1600435","E","043604"
"1600436","Z","658174"
"1600437","Z","268894"
"1600438","Z","301375"
"1600439","Z","172331"
"1600440","J","834905"
"1600441","E","796909"
"1600442","K","472410"
"1600443","J","213577"
"1600444","E","994012"
"1600445","J","060849"
"1600446","J","768582"
"1600447","J","787359"
"1600448","E","843046"
"1600449","E","780456"
"1600450","J","950051"
"1600451","J","713426"
"1600452","J","708375"
"1600453","Z","946598"
"1600454","Z","691536"
"1600455","Z","667910"
"1600456","K","255542"
"1600457","K","578376"
"1600458","K","667122"
"1600459","K","913537"
"1600460","K","503655"
"1600461","E","921527"
"1600462","J","710382"
"1600463","J","027518"
"1600464","Z","659897"
"1600465","K","167180"
"1600466","J","313599"
"1600467","K","869443"
"1600468","E","530563"
"1600469","E","126366"
"1600470","E","420781"
"1600471","K","932263"
"1600472","K","280479"
"1600473","E","930682"
"1600474","E","373367"
"1600475","E","370992"
"1600476","E","611138"
"1600477","K","965539"
"1600478","K","132850"
"1600479","E","773577"
"1600480","Z","313328"
"1600481","J","171058"
"1600482","Z","536922"
"1600483","K","878536"
"1600484","J","673783"
"1600485","E","605844"
"1600486","Z","309530"
"1600487","Z","484056"
"1600488","J","097210"
"1600489","J","578980"
"1600490","J","135729"
"1600491","K","988882"
"1600492","K","839560"
"1600493","E","669229"
"1600494","K","945608"
"1600495","K","431195"
"1600496","K","609649"
"1600497","K","336153"
"1600498","K","751153"
"1600499","J","417817"
"1600500","K","640440"
"1600501","Z","447846"
"1600502","E","470482"
"1600503","Z","310687"
"1600504","E","402471"
"1600505","Z","155848"
"1600506","K","560122"
"1600507","K","167730"
"1600508","E","460187"
"1600509","K","331257"
"1600510","E","334128"
"1600511","E","171846"
"1600512","K","940746"
"1600513","E","184147"
"1600514","J","673514"
"1600515","K","728283"
"1600516","Z","441921"
"1600517","E","211892"
"1600518","E","355865"
"1600519","Z","596620"
"1600520","Z","217500"
"1600521","K","682683"
"1600522","Z","372381"
"1600523","E","873989"
"1600524","Z","847545"
"1600525","E","167637"
"1600526","E","595721"
"1600527","K","201068"
"1600528","E","966909"
"1600529","E","064600"
"1600530","K","651104"
"1600531","K","389004"
"1600532","J","284021"
"1600533","E","234152"
"1600534","J","435760"
"1600535","J","227661"
"1600536","E","778387"
"1600537","J","397096"
"1600538","J","164952"
"1600539","E","708131"
"1600540","Z","599727"
"1600541","K","148712"
"1600542","J","865498"
"1600543","K","009854"
"1600544","J","975259"
"1600545","K","738845"
"1600546","K","945988"
"1600547","E","554979"
"1600548","J","959593"
"1600549","K","226484"
"1600550","Z","755886"
"1600551","Z","135613"
"1600552","E","034648"
"1600553","J","175850"
"1600554","Z","171341"
"1600555","E","889498"
"1600556","E","229570"
"1600557","K","125240"
"1600558","E","944184"
"1600559","E","557775"
"1600560","K","936820"
"1600561","Z","099339"
"1600562","Z","983117"
"1600563","J","303655"
"1600564","Z","028325"
"1600565","K","543223"
"1600566","K","211523"
"1600567","Z","823765"
"1600568","K","035124"
"1600569","J","449168"
"1600570","K","156933"
"1600571","Z","753355"
"1600572","K","549444"
"1600573","E","891995"
"1600574","J","383974"
"1600575","J","772627"
"1600576","K","487377"
"1600577","E","692126"
"1600578","J","804075"
"1600579","K","079567"
"1600580","J","567406"
"1600581","K","517873"
"1600582","Z","044152"
"1600583","K","882111"
"1600584","E","944666"
"1600585","J","707721"
"1600586","E","082057"
"1600587","K","291166"
"1600588","K","920876"
"1600589","K","002695"
"1600590","Z","089687"
"1600591","K","311948"
"1600592","K","997089"
"1600593","Z","730502"
"1600594","Z","414628"
"1600595","Z","702467"
"1600596","Z","962784"
"1600597","K","825437"
"1600598","J","973479"
"1600599","J","327633"
"1600600","Z","640433"
"1600601","Z","450677"
"1600602","E","435127"
"1600603","J","430528"
"1600604","K","446771"
"1600605","Z","610057"
"1600606","Z","176401"
"1600607","J","734888"
"1600608","K","843700"
"1600609","K","257740"
"1600610","J","746558"
"1600611","Z","898886"
"1600612","E","189194"
"1600613","J","510700"
"1600614","E","347153"
"1600615","J","445142"
"1600616","K","467080"
"1600617","J","806707"
"1600618","K","364150"
"1600619","E","622579"
"1600620","K","871122"
"1600621","Z","698071"
"1600622","E","908104"
"1600623","E","082774"
"1600624","J","005166"
"1600625","K","593038"
"1600626","K","405086"
"1600627","J","403595"
"1600628","K","976589"
"1600629","K","753218"
"1600630","Z","063589"
"1600631","J","753864"
"1600632","J","448110"
"1600633","E","988222"
"1600634","J","038438"
"1600635","K","095841"
"1600636","Z","526835"
"1600637","J","754268"
"1600638","Z","651856"
"1600639","Z","395562"
"1600640","J","563983"
"1600641","J","486738"
"1600642","J","887287"
"1600643","K","010970"
"1600644","K","838333"
"1600645","J","035370"
"1600646","E","589709"
"1600647","E","792400"
"1600648","E","271689"
"1600649","J","481066"
"1600650","J","066876"
"1600651","K","188721"
"1600652","Z","351083"
"1600653","E","294035"
"1600654","J","608586"
"1600655","E","351358"
"1600656","J","453109"
"1600657","J","986364"
"1600658","E","939862"
"1600659","E","473081"
"1600660","Z","167392"
"1600661","K","190618"
"1600662","E","724934"
"1600663","J","107490"
"1600664","E","187766"
"1600665","E","818987"
"1600666","E","411654"
"1600667","E","940934"
"1600668","Z","587549"
"1600669","K","149394"
"1600670","Z","879912"
"1600671","E","933282"
"1600672","J","039525"
"1600673","Z","295641"
"1600674","E","243393"
"1600675","E","660294"
"1600676","Z","399790"
"1600677","Z","994991"
"1600678","K","427002"
"1600679","K","608327"
"1600680","K","870393"
"1600681","J","398863"
"1600682","Z","944977"
"1600683","E","091081"
"1600684","E","129422"
"1600685","J","860811"
"1600686","Z","986985"
"1600687","J","350074"
"1600688","J","526192"
"1600689","K","480554"
"1600690","E","346649"
"1600691","E","698191"
"1600692","K","057376"
"1600693","Z","372883"
"1600694","J","658390"
"1600695","K","377309"
"1600696","K","325108"
"1600697","E","190910"
"1600698","J","131171"
"1600699","Z","043495"
"1600700","E","016299"
"1600701","K","943978"
"1600702","E","132737"
"1600703","K","368972"
"1600704","Z","424095"
"1600705","K","130806"
"1600706","J","794466"
"1600707","Z","254374"
"1600708","Z","290664"
"1600709","Z","518995"
"1600710","E","075030"
"1600711","K","562134"
"1600712","E","108040"
"1600713","J","568164"
"1600714","Z","089201"
"1600715","J","895675"
"1600716","Z","285335"
"1600717","J","136671"
"1600718","J","685081"
"1600719","K","353506"
"1600720","J","689805"
"1600721","K","114927"
"1600722","K","940450"
"1600723","K","628959"
"1600724","Z","842700"
"1600725","J","550026"
"1600726","Z","575212"
"1600727","J","017773"
"1600728","E","045135"
"1600729","E","673039"
"1600730","J","179953"
"1600731","Z","835444"
"1600732","K","725119"
"1600733","K","888256"
"1600734","K","561665"
"1600735","Z","882642"
"1600736","E","923711"
"1600737","K","519034"
"1600738","E","269078"
"1600739","J","422315"
"1600740","Z","596923"
"1600741","E","528967"
"1600742","Z","414814"
"1600743","E","930527"
"1600744","K","268839"
"1600745","E","050246"
"1600746","Z","591601"
"1600747","J","365995"
"1600748","K","653191"
"1600749","K","098485"
"1600750","K","551912"
"1600751","Z","763016"
"1600752","J","955778"
"1600753","J","491403"
"1600754","J","602389"
"1600755","Z","170381"
"1600756","E","114390"
"1600757","Z","781356"
"1600758","K","173706"
"1600759","K","213224"
"1600760","E","914606"
"1600761","K","550154"
"1600762","E","260453"
"1600763","K","114834"
"1600764","J","794140"
"1600765","Z","301172"
"1600766","K","203815"
"1600767","E","896414"
"1600768","Z","968070"
"1600769","Z","638619"
"1600770","E","737795"
"1600771","K","021869"
"1600772","K","743130"
"1600773","K","077546"
"1600774","Z","085062"
"1600775","E","626654"
"1600776","K","620200"
"1600777","K","589218"
"1600778","Z","629838"
"1600779","E","597441"
"1600780","K","972049"
"1600781","Z","930414"
"1600782","Z","730735"
"1600783","E","551436"
"1600784","K","803477"
"1600785","K","950420"
"1600786","Z","296251"
"1600787","J","601199"
"1600788","E","938483"
"1600789","E","031958"
"1600790","K","859700"
"1600791","J","279932"
"1600792","K","580605"
"1600793","E","193115"
"1600794","J","128560"
"1600795","E","435447"
"1600796","E","290880"
"1600797","K","826362"
"1600798","E","385832"
"1600799","Z","020834"
"1600800","J","666781"
"1600801","K","969584"
"1600802","J","501078"
"1600803","K","146540"
"1600804","J","579920"
"1600805","J","761596"
"1600806","J","431076"
"1600807","E","675488"
"1600808","K","179352"
"1600809","E","440467"
"1600810","K","953690"
"1600811","K","968726"
"1600812","Z","232072"
"1600813","E","316501"
"1600814","J","501498"
"1600815","K","651500"
"1600816","J","836236"
"1600817","Z","678847"
"1600818","E","530717"
"1600819","Z","740126"
"1600820","J","259297"
"1600821","J","785561"
"1600822","E","275881"
"1600823","K","878496"
"1600824","Z","088854"
"1600825","K","843882"
"1600826","Z","546605"
"1600827","E","973123"
"1600828","K","484917"
"1600829","E","011892"
"1600830","J","449365"
"1600831","E","438707"
"1600832","J","050894"
"1600833","E","118224"
"1600834","Z","929942"
"1600835","E","737548"
"1600836","E","589515"
"1600837","E","009527"
"1600838","E","670987"
"1600839","J","877332"
"1600840","J","612697"
"1600841","Z","769905"
"1600842","K","333311"
"1600843","K","307434"
"1600844","E","702130"
"1600845","K","946407"
"1600846","K","797729"
"1600847","Z","923293"
"1600848","K","683102"
"1600849","K","332840"
"1600850","Z","093717"
"1600851","E","005068"
"1600852","K","126851"
"1600853","E","659881"
"1600854","K","940723"
"1600855","J","589390"
"1600856","J","206132"
"1600857","K","654248"
"1600858","K","443450"
"1600859","Z","166504"
"1600860","Z","135240"
"1600861","E","562022"
"1600862","E","185794"
"1600863","E","178903"
"1600864","J","289327"
"1600865","K","546596"
"1600866","K","367702"
"1600867","Z","739313"
"1600868","K","677423"
"1600869","E","312055"
"1600870","J","942881"
"1600871","E","099796"
"1600872","K","281839"
"1600873","K","197863"
"1600874","Z","106286"
"1600875","K","754113"
"1600876","E","180081"
"1600877","K","771172"
"1600878","K","776092"
"1600879","K","054763"
"1600880","K","390375"
"1600881","Z","115822"
"1600882","E","143863"
"1600883","E","105764"
"1600884","Z","791536"
"1600885","K","780077"
"1600886","E","003418"
"1600887","E","929601"
"1600888","J","038705"
"1600889","J","699698"
"1600890","E","774621"
"1600891","E","128297"
"1600892","K","458684"
"1600893","K","908308"
"1600894","E","448072"
"1600895","Z","829357"
"1600896","K","952309"
"1600897","E","179157"
"1600898","J","082155"
"1600899","Z","184420"
"1600900","J","211192"
"1600901","K","837571"
"1600902","Z","129019"
"1600903","K","271390"
"1600904","K","444901"
"1600905","E","472059"
"1600906","K","644032"
"1600907","Z","818650"
"1600908","E","009532"
"1600909","Z","618382"
"1600910","J","967894"
"1600911","K","634865"
"1600912","E","589533"
"1600913","J","098177"
"1600914","Z","337223"
"1600915","Z","218729"
"1600916","J","672645"
"1600917","K","314999"
"1600918","E","188663"
"1600919","E","495741"
"1600920","Z","160679"
"1600921","J","454572"
"1600922","Z","224861"
"1600923","Z","167461"
"1600924","J","541319"
"1600925","E","327091"
"1600926","K","828173"
"1600927","E","129897"
"1600928","J","604459"
"1600929","Z","619388"
"1600930","K","980288"
"1600931","E","580804"
"1600932","E","162967"
"1600933","Z","989254"
"1600934","J","848679"
"1600935","E","076805"
"1600936","K","878223"
"1600937","K","437510"
"1600938","J","919922"
"1600939","E","306210"
"1600940","E","424670"
"1600941","K","196601"
"1600942","Z","797268"
"1600943","J","865980"
"1600944","K","212483"
"1600945","J","695331"
"1600946","E","102051"
"1600947","Z","200698"
"1600948","Z","547834"
"1600949","J","190988"
"1600950","E","990472"
"1600951","K","706091"
"1600952","K","738929"
"1600953","K","478002"
"1600954","J","098538"
"1600955","K","984535"
"1600956","J","891885"
"1600957","K","333766"
"1600958","Z","373136"
"1600959","E","262079"
"1600960","J","359543"
"1600961","J","188132"
"1600962","Z","408353"
"1600963","K","993530"
"1600964","Z","982638"
"1600965","E","737454"
"1600966","Z","038352"
"1600967","E","598579"
"1600968","K","357800"
"1600969","E","855958"
"1600970","K","089965"
"1600971","Z","501821"
"1600972","Z","562016"
"1600973","J","845009"
"1600974","K","752628"
"1600975","E","043424"
"1600976","Z","655304"
"1600977","K","956694"
"1600978","E","193038"
"1600979","Z","626534"
"1600980","E","225236"
"1600981","Z","031495"
"1600982","E","709711"
"1600983","J","781386"
"1600984","E","200549"
"1600985","Z","145173"
"1600986","J","528129"
"1600987","K","125565"
"1600988","Z","991125"
"1600989","E","108472"
"1600990","E","949185"
"1600991","Z","085311"
"1600992","J","313101"
"1600993","K","912784"
"1600994","Z","284147"
"1600995","K","319329"
"1600996","J","147835"
"1600997","Z","892652"
"1600998","J","697084"
"1600999","Z","049206"
"1601000","J","340269"
"1601001","Z","789751"
"1601002","K","509621"
"1601003","J","378259"
"1601004","E","990685"
"1601005","K","614826"
"1601006","J","335993"
"1601007","Z","689238"
"1601008","E","474859"
"1601009","E","311734"
"1601010","Z","199863"
"1601011","Z","162145"
"1601012","E","188256"
"1601013","Z","047949"
"1601014","K","932224"
"1601015","Z","729946"
"1601016","J","058239"
"1601017","J","172502"
"1601018","E","261810"
"1601019","Z","380779"
"1601020","E","391397"
"1601021","J","501064"
"1601022","E","592500"
"1601023","Z","480615"
"1601024","K","966851"
"1601025","Z","716951"
"1601026","E","576579"
"1601027","J","111047"
"1601028","Z","339476"
"1601029","Z","580149"
"1601030","Z","642286"
"1601031","K","908468"
"1601032","E","568975"
"1601033","J","635125"
"1601034","E","068529"
"1601035","Z","396036"
"1601036","K","708256"
"1601037","K","245261"
"1601038","E","271712"
"1601039","E","975407"
"1601040","J","692705"
"1601041","K","850747"
"1601042","Z","033399"
"1601043","K","425036"
"1601044","E","272960"
"1601045","Z","119298"
"1601046","J","035959"
"1601047","K","048241"
"1601048","Z","490638"
"1601049","K","174845"
"1601050","Z","147962"
"1601051","K","855151"
"1601052","K","298709"
"1601053","E","882633"
"1601054","K","122201"
"1601055","J","143610"
"1601056","Z","612447"
"1601057","K","409795"
"1601058","E","367473"
"1601059","K","935951"
"1601060","J","651673"
"1601061","E","311556"
"1601062","K","624405"
"1601063","E","448258"
"1601064","Z","650280"
"1601065","Z","178346"
"1601066","J","700581"
"1601067","K","011505"
"1601068","E","912187"
"1601069","J","872541"
"1601070","Z","729416"
"1601071","E","539256"
"1601072","E","117686"
"1601073","E","256493"
"1601074","K","096570"
"1601075","J","305850"
"1601076","E","848417"
"1601077","Z","920856"
"1601078","K","356564"
"1601079","E","542187"
"1601080","J","791309"
"1601081","E","715833"
"1601082","Z","038353"
"1601083","J","772741"
"1601084","Z","887178"
"1601085","K","712144"
"1601086","E","971217"
"1601087","K","148770"
"1601088","K","806519"
"1601089","E","065937"
"1601090","K","274471"
"1601091","J","446365"
"1601092","K","098252"
"1601093","J","261835"
"1601094","J","317294"
"1601095","K","883163"
"1601096","Z","603809"
"1601097","J","887371"
"1601098","Z","656505"
"1601099","J","700030"
"1601100","K","965726"
"1601101","E","337811"
"1601102","J","513141"
"1601103","K","367008"
"1601104","E","618078"
"1601105","Z","166721"
"1601106","K","403103"
"1601107","E","255209"
"1601108","Z","291517"
"1601109","K","732041"
"1601110","J","978749"
"1601111","E","019657"
"1601112","K","893994"
"1601113","E","024690"
"1601114","E","596385"
"1601115","J","766547"
"1601116","J","774335"
"1601117","E","865199"
"1601118","E","182595"
"1601119","J","959437"
"1601120","J","271305"
"1601121","K","339762"
"1601122","Z","630031"
"1601123","Z","767018"
"1601124","J","280124"
"1601125","K","601922"
"1601126","Z","713784"
"1601127","J","817411"
"1601128","J","804447"
"1601129","E","541323"
"1601130","Z","775464"
"1601131","E","876662"
"1601132","J","491553"
"1601133","Z","213697"
"1601134","J","490937"
"1601135","E","331069"
"1601136","E","213355"
"1601137","Z","422615"
"1601138","J","393967"
"1601139","Z","773858"
"1601140","E","169005"
"1601141","E","615110"
"1601142","Z","377671"
"1601143","K","919416"
"1601144","E","434397"
"1601145","Z","311293"
"1601146","J","815610"
"1601147","J","703001"
"1601148","J","100507"
"1601149","Z","815558"
"1601150","K","681976"
"1601151","E","535548"
"1601152","J","802579"
"1601153","E","845734"
"1601154","J","736808"
"1601155","K","160187"
"1601156","J","455750"
"1601157","J","321707"
"1601158","K","498912"
"1601159","E","487740"
"1601160","Z","964325"
"1601161","Z","914613"
"1601162","Z","245047"
"1601163","E","939385"
"1601164","K","494426"
"1601165","J","254872"
"1601166","K","679996"
"1601167","K","466732"
"1601168","E","400728"
"1601169","E","052601"
"1601170","K","543052"
"1601171","Z","919069"
"1601172","J","367762"
"1601173","Z","495506"
"1601174","J","745051"
"1601175","Z","229422"
"1601176","K","151462"
"1601177","K","912231"
"1601178","J","301028"
"1601179","Z","353941"
"1601180","J","552917"
"1601181","E","026882"
"1601182","E","989991"
"1601183","J","453876"
"1601184","E","042231"
"1601185","E","634537"
"1601186","K","090971"
"1601187","Z","234058"
"1601188","E","257333"
"1601189","J","926153"
"1601190","E","980728"
"1601191","K","356692"
"1601192","Z","330066"
"1601193","Z","134399"
"1601194","J","721811"
"1601195","E","460813"
"1601196","K","811789"
"1601197","K","984235"
"1601198","K","952199"
"1601199","E","137695"
"1601200","J","421199"
"1601201","K","748570"
"1601202","K","339864"
"1601203","E","733444"
"1601204","J","669508"
"1601205","Z","565081"
"1601206","E","489715"
"1601207","J","295903"
"1601208","E","019988"
"1601209","J","846288"
"1601210","E","052015"
"1601211","E","712505"
"1601212","Z","522022"
"1601213","Z","474457"
"1601214","K","367185"
"1601215","K","906607"
"1601216","Z","119796"
"1601217","E","800561"
"1601218","Z","109439"
"1601219","E","585662"
"1601220","K","307316"
"1601221","Z","802774"
"1601222","E","762924"
"1601223","E","974494"
"1601224","E","843859"
"1601225","Z","351843"
"1601226","K","586308"
"1601227","Z","614029"
"1601228","E","339966"
"1601229","K","226041"
"1601230","J","469958"
"1601231","K","440568"
"1601232","E","267496"
"1601233","E","168080"
"1601234","E","055873"
"1601235","J","947568"
"1601236","J","982802"
"1601237","K","372060"
"1601238","K","914253"
"1601239","J","623838"
"1601240","J","040189"
"1601241","Z","256909"
"1601242","E","610652"
"1601243","K","587016"
"1601244","K","572982"
"1601245","J","067817"
