"","gta.series","gta.number"
"700181","J","252987"
"700182","E","313667"
"700183","J","167937"
"700184","Z","017416"
"700185","J","573749"
"700186","K","245944"
"700187","K","867069"
"700188","K","706789"
"700189","K","682342"
"700190","Z","948336"
"700191","K","913935"
"700192","J","221674"
"700193","J","392421"
"700194","J","111242"
"700195","Z","910143"
"700196","J","042168"
"700197","K","830000"
"700198","E","865917"
"700199","E","636440"
"700200","K","671621"
"700201","K","975182"
"700202","Z","325527"
"700203","K","817705"
"700204","K","904625"
"700205","Z","716094"
"700206","J","321233"
"700207","J","453679"
"700208","Z","717961"
"700209","Z","155370"
"700210","Z","183228"
"700211","E","040550"
"700212","E","784386"
"700213","E","947149"
"700214","K","997955"
"700215","Z","468603"
"700216","E","256093"
"700217","K","971699"
"700218","Z","038393"
"700219","E","896140"
"700220","E","620300"
"700221","J","169376"
"700222","E","094844"
"700223","E","184550"
"700224","E","263388"
"700225","Z","530323"
"700226","Z","577312"
"700227","Z","106106"
"700228","E","243130"
"700229","Z","911058"
"700230","J","052730"
"700231","J","661945"
"700232","J","771182"
"700233","E","242975"
"700234","J","898278"
"700235","E","760221"
"700236","K","631123"
"700237","K","916047"
"700238","J","449452"
"700239","J","512189"
"700240","J","218724"
"700241","K","623107"
"700242","K","111308"
"700243","Z","264594"
"700244","J","587992"
"700245","E","450702"
"700246","Z","251043"
"700247","J","214941"
"700248","E","845820"
"700249","K","565555"
"700250","Z","088334"
"700251","K","033848"
"700252","J","030282"
"700253","J","060123"
"700254","Z","569369"
"700255","Z","358895"
"700256","J","291585"
"700257","J","217603"
"700258","J","563855"
"700259","Z","367283"
"700260","E","140517"
"700261","J","611156"
"700262","Z","800891"
"700263","K","983777"
"700264","E","249230"
"700265","J","877332"
"700266","E","016986"
"700267","K","806205"
"700268","K","518328"
"700269","Z","427712"
"700270","K","523289"
"700271","E","296053"
"700272","Z","785610"
"700273","J","669871"
"700274","J","481126"
"700275","J","234653"
"700276","K","789403"
"700277","K","982578"
"700278","Z","245074"
"700279","J","908240"
"700280","E","684859"
"700281","J","129068"
"700282","K","787112"
"700283","E","541188"
"700284","K","557724"
"700285","Z","273691"
"700286","Z","151429"
"700287","E","523112"
"700288","K","993457"
"700289","Z","530044"
"700290","E","450373"
"700291","E","016547"
"700292","K","917242"
"700293","J","464247"
"700294","J","398410"
"700295","K","974596"
"700296","J","948779"
"700297","K","943071"
"700298","J","412401"
"700299","K","970764"
"700300","J","230669"
"700301","Z","067350"
"700302","J","415493"
"700303","E","452067"
"700304","Z","425206"
"700305","E","319624"
"700306","K","332649"
"700307","Z","739995"
"700308","E","443625"
"700309","J","778191"
"700310","K","222124"
"700311","K","080327"
"700312","Z","554746"
"700313","K","946617"
"700314","Z","119839"
"700315","E","663042"
"700316","E","635370"
"700317","E","099514"
"700318","E","315246"
"700319","J","858755"
"700320","K","193584"
"700321","K","896494"
"700322","K","938842"
"700323","J","919153"
"700324","K","204425"
"700325","Z","196286"
"700326","K","815233"
"700327","E","405524"
"700328","K","952597"
"700329","K","155189"
"700330","K","625465"
"700331","Z","930540"
"700332","J","526454"
"700333","K","067923"
"700334","Z","177496"
"700335","J","353978"
"700336","J","273147"
"700337","Z","672536"
"700338","K","160297"
"700339","J","308226"
"700340","J","455816"
"700341","Z","940744"
"700342","E","845756"
"700343","K","683702"
"700344","Z","226675"
"700345","E","380524"
"700346","K","586126"
"700347","Z","321442"
"700348","Z","005221"
"700349","J","798508"
"700350","E","127531"
"700351","E","981187"
"700352","Z","749248"
"700353","E","988843"
"700354","Z","472185"
"700355","Z","654859"
"700356","Z","426420"
"700357","J","465063"
"700358","Z","735761"
"700359","Z","206912"
"700360","E","227468"
"700361","J","603347"
"700362","K","982243"
"700363","J","645753"
"700364","Z","366169"
"700365","E","985947"
"700366","J","593086"
"700367","K","942289"
"700368","Z","840703"
"700369","K","959808"
"700370","J","951148"
"700371","J","832869"
"700372","E","945494"
"700373","K","086581"
"700374","K","295256"
"700375","J","241895"
"700376","E","103943"
"700377","E","969420"
"700378","J","137320"
"700379","K","751936"
"700380","E","398044"
"700381","J","912090"
"700382","K","182023"
"700383","Z","593974"
"700384","E","302969"
"700385","Z","282353"
"700386","E","967934"
"700387","J","806490"
"700388","Z","410976"
"700389","J","503647"
"700390","K","097565"
"700391","K","552227"
"700392","K","946991"
"700393","K","929067"
"700394","Z","748153"
"700395","E","184413"
"700396","E","302960"
"700397","E","673167"
"700398","K","922410"
"700399","E","080481"
"700400","J","612805"
"700401","K","905614"
"700402","Z","669780"
"700403","E","994624"
"700404","E","209277"
"700405","E","300323"
"700406","Z","947888"
"700407","Z","894514"
"700408","K","811850"
"700409","Z","440810"
"700410","J","306587"
"700411","K","766173"
"700412","E","319855"
"700413","Z","983316"
"700414","J","737083"
"700415","K","979362"
"700416","K","903486"
"700417","E","983901"
"700418","E","111810"
"700419","K","120904"
"700420","Z","844149"
"700421","J","319255"
"700422","E","828063"
"700423","Z","505760"
"700424","Z","249550"
"700425","K","040703"
"700426","K","127251"
"700427","J","362902"
"700428","J","325300"
"700429","K","850354"
"700430","K","533269"
"700431","K","844560"
"700432","Z","318234"
"700433","J","079177"
"700434","Z","224085"
"700435","Z","007826"
"700436","K","720217"
"700437","K","174019"
"700438","Z","893704"
"700439","K","961620"
"700440","Z","858058"
"700441","J","985405"
"700442","J","860628"
"700443","E","235754"
"700444","Z","695466"
"700445","E","441480"
"700446","Z","692078"
"700447","K","107636"
"700448","E","216484"
"700449","K","261257"
"700450","E","355832"
"700451","Z","000469"
"700452","J","699872"
"700453","J","201073"
"700454","E","406475"
"700455","E","535420"
"700456","K","621717"
"700457","J","404392"
"700458","Z","394514"
"700459","K","522814"
"700460","J","066185"
"700461","Z","383206"
"700462","K","110976"
"700463","K","978356"
"700464","K","042391"
"700465","J","291927"
"700466","K","694337"
"700467","K","300957"
"700468","J","063165"
"700469","Z","300495"
"700470","K","275548"
"700471","K","040361"
"700472","E","498510"
"700473","J","140380"
"700474","K","107381"
"700475","K","620833"
"700476","J","454380"
"700477","Z","946412"
"700478","K","995123"
"700479","J","508940"
"700480","J","862677"
"700481","K","492638"
"700482","K","432708"
"700483","E","194400"
"700484","E","411166"
"700485","J","762170"
"700486","Z","270667"
"700487","K","504255"
"700488","E","858569"
"700489","J","989228"
"700490","Z","501610"
"700491","Z","678782"
"700492","K","515308"
"700493","K","037998"
"700494","K","995213"
"700495","E","052556"
"700496","J","104036"
"700497","E","316580"
"700498","K","565697"
"700499","E","220336"
"700500","Z","368452"
"700501","E","039574"
"700502","E","090125"
"700503","Z","592834"
"700504","Z","815792"
"700505","J","448209"
"700506","J","720861"
"700507","E","542300"
"700508","E","327277"
"700509","J","126297"
"700510","E","102543"
"700511","K","955465"
"700512","K","918142"
"700513","J","669695"
"700514","Z","065531"
"700515","E","422055"
"700516","J","751095"
"700517","K","945991"
"700518","E","420298"
"700519","K","940052"
"700520","K","511368"
"700521","Z","737995"
"700522","K","528494"
"700523","Z","506147"
"700524","K","338957"
"700525","K","864199"
"700526","J","925938"
"700527","J","601482"
"700528","K","759909"
"700529","E","039514"
"700530","J","483625"
"700531","Z","675418"
"700532","Z","393244"
"700533","J","211191"
"700534","Z","805232"
"700535","K","685453"
"700536","Z","561128"
"700537","E","406670"
"700538","K","826250"
"700539","E","851708"
"700540","K","996139"
"700541","K","808972"
"700542","E","258959"
"700543","J","212583"
"700544","E","328604"
"700545","E","053599"
"700546","E","290140"
"700547","J","246635"
"700548","K","333215"
"700549","K","446374"
"700550","K","390711"
"700551","J","214785"
"700552","K","749827"
"700553","K","356516"
"700554","E","084058"
"700555","K","644351"
"700556","Z","692504"
"700557","K","999815"
"700558","J","439693"
"700559","K","939645"
"700560","E","944098"
"700561","K","436316"
"700562","K","908818"
"700563","J","915158"
"700564","K","557678"
"700565","Z","637411"
"700566","E","816574"
"700567","Z","897533"
"700568","J","819491"
"700569","J","431218"
"700570","K","558301"
"700571","Z","432247"
"700572","J","882433"
"700573","Z","824443"
"700574","J","788395"
"700575","Z","693359"
"700576","K","724197"
"700577","Z","826656"
"700578","E","627525"
"700579","E","491467"
"700580","E","191971"
"700581","E","490287"
"700582","E","427830"
"700583","J","358643"
"700584","E","463453"
"700585","K","011593"
"700586","J","928127"
"700587","Z","862746"
"700588","K","881972"
"700589","K","968648"
"700590","J","682968"
"700591","E","029509"
"700592","J","765164"
"700593","E","992939"
"700594","E","389340"
"700595","Z","212671"
"700596","J","123720"
"700597","K","590960"
"700598","K","249546"
"700599","K","710575"
"700600","K","406067"
"700601","Z","697388"
"700602","E","259102"
"700603","J","852634"
"700604","J","503953"
"700605","Z","400240"
"700606","K","694719"
"700607","K","712965"
"700608","K","919858"
"700609","J","565068"
"700610","K","555113"
"700611","K","812932"
"700612","J","328923"
"700613","K","744068"
"700614","J","819669"
"700615","Z","936437"
"700616","K","870700"
"700617","Z","888386"
"700618","K","073826"
"700619","J","088502"
"700620","K","387664"
"700621","J","428085"
"700622","J","626023"
"700623","J","895288"
"700624","E","309412"
"700625","Z","301453"
"700626","Z","390260"
"700627","J","199933"
"700628","Z","930492"
"700629","J","754426"
"700630","Z","762836"
"700631","Z","224855"
"700632","K","105393"
"700633","J","628967"
"700634","J","096375"
"700635","Z","510553"
"700636","J","205535"
"700637","K","355506"
"700638","J","573086"
"700639","K","800061"
"700640","J","337002"
"700641","Z","987002"
"700642","Z","578771"
"700643","K","711807"
"700644","J","702993"
"700645","J","627564"
"700646","J","040448"
"700647","Z","899422"
"700648","Z","455187"
"700649","K","977171"
"700650","J","241821"
"700651","Z","599720"
"700652","J","001008"
"700653","K","818760"
"700654","K","605482"
"700655","E","150431"
"700656","J","428595"
"700657","K","101975"
"700658","J","580384"
"700659","E","404915"
"700660","J","746708"
"700661","K","214881"
"700662","Z","684962"
"700663","Z","252960"
"700664","E","415423"
"700665","K","389870"
"700666","K","641924"
"700667","K","481395"
"700668","E","185606"
"700669","K","984168"
"700670","K","841399"
"700671","J","328894"
"700672","K","820839"
"700673","K","540604"
"700674","K","290291"
"700675","J","697679"
"700676","K","605639"
"700677","K","684129"
"700678","K","221224"
"700679","E","674310"
"700680","K","098541"
"700681","J","840773"
"700682","J","563641"
"700683","Z","976546"
"700684","E","218753"
"700685","Z","577548"
"700686","K","919391"
"700687","K","850349"
"700688","Z","222993"
"700689","Z","966945"
"700690","K","693362"
"700691","K","016928"
"700692","E","136868"
"700693","K","986592"
"700694","K","489645"
"700695","K","463914"
"700696","K","460933"
"700697","E","521719"
"700698","K","121735"
"700699","E","831614"
"700700","Z","117251"
"700701","E","548463"
"700702","J","470551"
"700703","E","105036"
"700704","Z","395824"
"700705","J","249172"
"700706","J","676288"
"700707","E","069416"
"700708","E","491612"
"700709","K","950893"
"700710","J","559425"
"700711","K","025603"
"700712","Z","039966"
"700713","J","556050"
"700714","J","130417"
"700715","E","100214"
"700716","J","955631"
"700717","Z","753538"
"700718","K","606269"
"700719","Z","809882"
"700720","K","937650"
"700721","E","527199"
"700722","J","329684"
"700723","Z","814669"
"700724","Z","536064"
"700725","Z","762679"
"700726","E","673875"
"700727","K","965865"
"700728","E","474588"
"700729","E","624996"
"700730","Z","223785"
"700731","K","737369"
"700732","K","770474"
"700733","K","871083"
"700734","E","819940"
"700735","K","961535"
"700736","J","680565"
"700737","E","043599"
"700738","K","667464"
"700739","K","235307"
"700740","E","181483"
"700741","J","216774"
"700742","Z","072655"
"700743","K","831839"
"700744","K","980456"
"700745","Z","588624"
"700746","K","976166"
"700747","K","043260"
"700748","K","583134"
"700749","J","394862"
"700750","K","587190"
"700751","E","862619"
"700752","Z","789287"
"700753","J","605509"
"700754","J","635559"
"700755","K","955119"
"700756","Z","740169"
"700757","E","739600"
"700758","J","774316"
"700759","K","526684"
"700760","E","600275"
"700761","K","732126"
"700762","E","568893"
"700763","K","961466"
"700764","J","072596"
"700765","E","066772"
"700766","J","530981"
"700767","J","565415"
"700768","J","660936"
"700769","Z","845523"
"700770","Z","942710"
"700771","J","206986"
"700772","J","152473"
"700773","K","762560"
"700774","E","411117"
"700775","K","739790"
"700776","K","663094"
"700777","J","480414"
"700778","E","412974"
"700779","J","569109"
"700780","K","492296"
"700781","J","270903"
"700782","E","499419"
"700783","Z","713566"
"700784","K","636798"
"700785","J","373835"
"700786","K","043096"
"700787","J","621084"
"700788","E","336776"
"700789","Z","883497"
"700790","K","944146"
"700791","K","073297"
"700792","Z","806065"
"700793","K","685711"
"700794","J","968717"
"700795","J","125594"
"700796","K","082838"
"700797","E","096021"
"700798","K","074500"
"700799","E","018288"
"700800","E","078695"
"700801","K","979973"
"700802","K","373856"
"700803","E","548346"
"700804","E","667433"
"700805","E","013236"
"700806","E","830825"
"700807","Z","008622"
"700808","Z","190211"
"700809","J","627123"
"700810","E","907404"
"700811","E","368822"
"700812","K","628308"
"700813","K","854971"
"700814","K","881234"
"700815","K","736605"
"700816","K","491667"
"700817","J","334133"
"700818","K","481106"
"700819","K","558719"
"700820","E","657571"
"700821","K","606939"
"700822","K","155297"
"700823","K","271821"
"700824","K","440504"
"700825","J","158951"
"700826","J","584699"
"700827","K","221478"
"700828","K","619067"
"700829","K","543641"
"700830","J","023475"
"700831","J","334305"
"700832","Z","484071"
"700833","E","191598"
"700834","J","307115"
"700835","K","817144"
"700836","J","029357"
"700837","K","237040"
"700838","J","203504"
"700839","E","222966"
"700840","K","287368"
"700841","J","431637"
"700842","J","057222"
"700843","Z","374486"
"700844","K","073091"
"700845","K","945763"
"700846","J","668834"
"700847","J","650710"
"700848","J","224476"
"700849","E","098496"
"700850","E","570332"
"700851","Z","084771"
"700852","Z","430946"
"700853","E","425654"
"700854","E","844065"
"700855","E","071030"
"700856","K","902949"
"700857","Z","949179"
"700858","Z","476064"
"700859","J","211026"
"700860","K","973003"
"700861","K","806469"
"700862","J","893170"
"700863","E","032973"
"700864","K","155520"
"700865","E","534904"
"700866","J","073882"
"700867","Z","287318"
"700868","E","109279"
"700869","J","266092"
"700870","E","713963"
"700871","E","724716"
"700872","Z","269166"
"700873","E","141908"
"700874","J","029710"
"700875","K","765764"
"700876","J","573296"
"700877","Z","672072"
"700878","K","930118"
"700879","Z","887975"
"700880","K","087512"
"700881","E","128176"
"700882","E","195844"
"700883","J","480860"
"700884","J","711735"
"700885","Z","156702"
"700886","J","320829"
"700887","Z","073243"
"700888","J","051973"
"700889","J","478300"
"700890","Z","318498"
"700891","E","088607"
"700892","Z","960326"
"700893","J","027210"
"700894","Z","510218"
"700895","E","492770"
"700896","J","202587"
"700897","K","004792"
"700898","K","099004"
"700899","E","622883"
"700900","J","014197"
"700901","K","746677"
"700902","J","778064"
"700903","E","953043"
"700904","K","560826"
"700905","E","593687"
"700906","Z","559720"
"700907","K","929468"
"700908","J","677432"
"700909","J","083630"
"700910","J","533559"
"700911","Z","834247"
"700912","Z","742025"
"700913","K","592217"
"700914","E","165324"
"700915","J","960021"
"700916","K","911894"
"700917","K","738921"
"700918","J","923373"
"700919","J","751469"
"700920","K","977348"
"700921","E","830543"
"700922","K","931213"
"700923","K","291988"
"700924","K","886496"
"700925","K","375833"
"700926","K","426707"
"700927","K","837305"
"700928","J","554137"
"700929","K","501889"
"700930","E","259321"
"700931","K","984397"
"700932","E","873152"
"700933","E","623352"
"700934","K","267866"
"700935","Z","630910"
"700936","Z","885750"
"700937","K","798400"
"700938","Z","651822"
"700939","K","506678"
"700940","J","689708"
"700941","K","870934"
"700942","Z","806094"
"700943","Z","850404"
"700944","J","700943"
"700945","J","013151"
"700946","E","522744"
"700947","J","227390"
"700948","E","097102"
"700949","E","780135"
"700950","J","653739"
"700951","E","480623"
"700952","J","559071"
"700953","K","721031"
"700954","J","181311"
"700955","E","754347"
"700956","K","430781"
"700957","E","727020"
"700958","K","547897"
"700959","E","070872"
"700960","Z","166163"
"700961","K","931883"
"700962","E","113241"
"700963","K","718240"
"700964","J","834529"
"700965","K","990169"
"700966","Z","430405"
"700967","E","960638"
"700968","K","967770"
"700969","E","311995"
"700970","J","877690"
"700971","E","938167"
"700972","Z","953523"
"700973","J","467389"
"700974","E","888182"
"700975","J","309874"
"700976","J","944848"
"700977","K","517960"
"700978","Z","024471"
"700979","E","743119"
"700980","Z","511307"
"700981","J","518913"
"700982","K","995408"
"700983","E","152281"
"700984","Z","442508"
"700985","J","852896"
"700986","K","244929"
"700987","E","541936"
"700988","K","896418"
"700989","K","074626"
"700990","Z","922495"
"700991","E","412404"
"700992","K","053618"
"700993","J","469797"
"700994","Z","410766"
"700995","J","090584"
"700996","E","280309"
"700997","Z","824518"
"700998","K","010417"
"700999","J","342276"
"701000","K","975639"
"701001","J","010994"
"701002","E","173460"
"701003","J","738460"
"701004","K","674592"
"701005","E","719528"
"701006","E","491785"
"701007","J","804597"
"701008","K","808036"
"701009","K","033842"
"701010","Z","321207"
"701011","K","602493"
"701012","K","355355"
"701013","J","510736"
"701014","K","262653"
"701015","K","619411"
"701016","J","207517"
"701017","E","123578"
"701018","J","803685"
"701019","K","186739"
"701020","E","387308"
"701021","K","054618"
"701022","K","406279"
"701023","Z","792967"
"701024","J","950197"
"701025","Z","061886"
"701026","Z","643223"
"701027","J","975681"
"701028","E","311426"
"701029","K","417152"
"701030","K","336302"
"701031","K","109744"
"701032","E","187376"
"701033","J","608787"
"701034","E","742689"
"701035","E","817190"
"701036","E","096681"
"701037","E","643807"
"701038","J","185818"
"701039","K","615011"
"701040","Z","889639"
"701041","J","140232"
"701042","K","160653"
"701043","J","558068"
"701044","Z","539237"
"701045","K","592944"
"701046","J","042982"
"701047","K","012256"
"701048","K","881478"
"701049","K","605036"
"701050","J","394919"
"701051","K","945208"
"701052","J","800046"
"701053","J","962433"
"701054","K","976294"
"701055","J","747312"
"701056","J","821795"
"701057","E","554340"
"701058","J","555709"
"701059","J","785344"
"701060","K","437454"
"701061","J","711396"
"701062","K","053751"
"701063","J","609204"
"701064","E","426908"
"701065","E","156408"
"701066","K","120219"
"701067","J","173351"
"701068","J","839667"
"701069","Z","811474"
"701070","K","895812"
"701071","Z","212614"
"701072","E","097151"
"701073","E","406186"
"701074","E","585540"
"701075","K","441178"
"701076","K","513225"
"701077","E","963944"
"701078","K","920797"
"701079","E","133704"
"701080","K","492084"
"701081","E","249207"
"701082","K","961899"
"701083","E","675925"
"701084","Z","489367"
"701085","K","871293"
"701086","E","156713"
"701087","Z","246215"
"701088","J","545603"
"701089","J","474515"
"701090","K","224262"
"701091","Z","658442"
"701092","Z","467224"
"701093","K","950169"
"701094","J","463094"
"701095","Z","396509"
"701096","Z","699374"
"701097","J","916266"
"701098","J","647978"
"701099","K","697601"
"701100","E","326234"
"701101","K","017747"
"701102","J","697092"
"701103","K","038046"
"701104","K","667591"
"701105","J","517357"
"701106","K","978128"
"701107","K","572807"
"701108","K","089263"
"701109","E","126107"
"701110","K","103466"
"701111","J","732160"
"701112","J","908483"
"701113","E","242087"
"701114","J","097160"
"701115","K","355879"
"701116","K","267981"
"701117","E","371966"
"701118","K","059493"
"701119","E","890846"
"701120","K","587817"
"701121","K","913171"
"701122","K","538459"
"701123","K","982641"
"701124","E","207135"
"701125","Z","978202"
"701126","J","369672"
"701127","J","525229"
"701128","J","194766"
"701129","E","730226"
"701130","K","967321"
"701131","J","034009"
"701132","J","803373"
"701133","K","950183"
"701134","K","963006"
"701135","E","130784"
"701136","K","974428"
"701137","Z","170812"
"701138","J","961809"
"701139","E","028001"
"701140","E","253640"
"701141","J","964909"
"701142","K","995611"
"701143","J","640466"
"701144","J","409747"
"701145","Z","805223"
"701146","J","625757"
"701147","Z","508914"
"701148","K","333933"
"701149","K","960026"
"701150","E","847563"
"701151","K","365675"
"701152","J","961728"
"701153","E","533149"
"701154","J","524203"
"701155","Z","486904"
"701156","Z","616725"
"701157","K","546197"
"701158","K","584469"
"701159","K","114027"
"701160","E","466786"
"701161","K","940951"
"701162","Z","154568"
"701163","J","959411"
"701164","J","908930"
"701165","K","554542"
"701166","J","230189"
"701167","K","011094"
"701168","K","748770"
"701169","K","670169"
"701170","J","138269"
"701171","J","252297"
"701172","E","605345"
"701173","K","952516"
"701174","K","287404"
"701175","Z","979236"
"701176","E","910728"
"701177","J","210632"
"701178","J","411560"
"701179","J","592712"
"701180","K","272653"
"701181","Z","757063"
"701182","Z","775974"
"701183","K","782308"
"701184","E","486806"
"701185","E","439831"
"701186","Z","234134"
"701187","E","956742"
"701188","E","207680"
"701189","E","656737"
"701190","J","784339"
"701191","E","707120"
"701192","K","729846"
"701193","J","389850"
"701194","Z","581944"
"701195","K","523824"
"701196","K","542462"
"701197","K","178463"
"701198","E","633866"
"701199","E","242906"
"701200","E","123470"
"701201","J","069262"
"701202","Z","555009"
"701203","E","481877"
"701204","Z","865921"
"701205","Z","514011"
"701206","K","823950"
"701207","Z","454709"
"701208","E","161542"
"701209","K","516377"
"701210","Z","324141"
"701211","Z","542055"
"701212","Z","967027"
"701213","Z","605472"
"701214","J","556626"
"701215","E","383419"
"701216","Z","747863"
"701217","E","483586"
"701218","J","015681"
"701219","J","890813"
"701220","K","518850"
"701221","Z","260074"
"701222","J","516875"
"701223","Z","980160"
"701224","J","063868"
"701225","J","877711"
"701226","J","493472"
"701227","Z","194111"
"701228","K","260298"
"701229","K","749165"
"701230","Z","966098"
"701231","Z","890457"
"701232","Z","465905"
"701233","Z","542445"
"701234","Z","288831"
"701235","Z","424002"
"701236","Z","063466"
"701237","J","244462"
"701238","K","949305"
"701239","K","721315"
"701240","J","638444"
"701241","E","916879"
"701242","K","174322"
"701243","E","827225"
"701244","K","705461"
"701245","J","788982"
"701246","Z","770965"
"701247","J","506517"
"701248","K","433347"
"701249","K","133433"
"701250","Z","853030"
"701251","J","966866"
"701252","J","129629"
"701253","E","314835"
"701254","Z","269431"
"701255","K","231199"
"701256","Z","386827"
"701257","E","508529"
"701258","K","571272"
"701259","K","192209"
"701260","E","191624"
"701261","K","974188"
"701262","Z","087660"
"701263","Z","024822"
"701264","E","496305"
"701265","E","131816"
"701266","K","304222"
"701267","E","542417"
"701268","J","755797"
"701269","E","737115"
"701270","K","995789"
"701271","E","982913"
"701272","K","179669"
"701273","K","952654"
"701274","Z","932073"
"701275","Z","051890"
"701276","J","444069"
"701277","K","897509"
"701278","J","460141"
"701279","K","481887"
"701280","J","083089"
"701281","K","866760"
"701282","J","643255"
"701283","K","506951"
"701284","J","682253"
"701285","J","784057"
"701286","K","905389"
"701287","K","562728"
"701288","Z","194029"
"701289","K","902211"
"701290","J","551321"
"701291","K","477931"
"701292","K","427067"
"701293","Z","904038"
"701294","Z","677157"
"701295","J","979066"
"701296","Z","945406"
"701297","Z","330919"
"701298","K","995502"
"701299","Z","070338"
"701300","J","913250"
"701301","K","524225"
"701302","K","839053"
"701303","Z","555757"
"701304","Z","146228"
"701305","J","605845"
"701306","E","254705"
"701307","J","678117"
"701308","K","712695"
"701309","J","015267"
"701310","E","499292"
"701311","E","384154"
"701312","Z","844717"
"701313","E","921638"
"701314","K","851302"
"701315","K","670873"
"701316","K","229047"
"701317","E","727107"
"701318","J","915010"
"701319","J","120428"
"701320","K","042073"
"701321","K","984307"
"701322","E","394091"
"701323","J","600531"
"701324","Z","792096"
"701325","Z","565120"
"701326","J","957002"
"701327","K","036424"
"701328","E","056553"
"701329","Z","581255"
"701330","Z","942864"
"701331","E","498012"
"701332","J","445169"
"701333","Z","259045"
"701334","K","442610"
"701335","J","544088"
"701336","Z","908672"
"701337","K","942764"
"701338","E","991574"
"701339","K","509970"
"701340","E","122163"
"701341","E","459022"
"701342","E","041680"
"701343","J","812817"
"701344","J","605849"
"701345","E","287052"
"701346","Z","206438"
"701347","Z","465497"
"701348","Z","842359"
"701349","K","725987"
"701350","K","515105"
"701351","J","893424"
"701352","Z","644987"
"701353","K","514944"
"701354","E","069293"
"701355","Z","851574"
"701356","K","697406"
"701357","J","313570"
"701358","E","647549"
"701359","K","351889"
"701360","Z","533404"
"701361","K","011777"
"701362","K","486374"
"701363","K","140022"
"701364","J","617700"
"701365","K","997800"
"701366","J","999964"
"701367","Z","878212"
"701368","K","432240"
"701369","J","709647"
