"","gta.series","gta.number"
"200621","K","671131"
"200622","Z","948416"
"200623","E","176856"
"200624","K","307572"
"200625","K","796773"
"200626","Z","106092"
"200627","J","112058"
"200628","K","810025"
"200629","Z","330913"
"200630","J","839395"
"200631","E","089604"
"200632","E","214905"
"200633","E","385379"
"200634","E","318130"
"200635","J","233073"
"200636","Z","806389"
"200637","J","373659"
"200638","J","985918"
"200639","K","170448"
"200640","Z","705309"
"200641","J","149474"
"200642","J","250101"
"200643","E","144743"
"200644","K","348823"
"200645","J","650548"
"200646","J","581068"
"200647","Z","585735"
"200648","Z","475983"
"200649","J","152194"
"200650","J","044591"
"200651","J","884201"
"200652","J","300042"
"200653","K","384726"
"200654","J","848254"
"200655","J","048654"
"200656","J","838570"
"200657","Z","727987"
"200658","Z","280083"
"200659","K","665044"
"200660","J","818394"
"200661","K","448963"
"200662","J","711550"
"200663","J","533570"
"200664","Z","646045"
"200665","K","719415"
"200666","E","144361"
"200667","Z","716072"
"200668","E","484918"
"200669","J","213629"
"200670","E","340729"
"200671","Z","990837"
"200672","K","341635"
"200673","J","738668"
"200674","E","157861"
"200675","E","684778"
"200676","Z","693328"
"200677","J","450586"
"200678","J","912675"
"200679","J","338008"
"200680","J","111723"
"200681","K","999281"
"200682","Z","371020"
"200683","Z","855308"
"200684","E","206114"
"200685","Z","250107"
"200686","K","154203"
"200687","E","020166"
"200688","J","079590"
"200689","E","175058"
"200690","J","192236"
"200691","J","666095"
"200692","Z","966476"
"200693","Z","224225"
"200694","Z","268170"
"200695","K","963331"
"200696","E","229349"
"200697","K","379687"
"200698","K","374270"
"200699","Z","490992"
"200700","J","496016"
"200701","E","179399"
"200702","E","664342"
"200703","K","049063"
"200704","E","915423"
"200705","J","361488"
"200706","K","751823"
"200707","E","524982"
"200708","Z","255072"
"200709","Z","695279"
"200710","E","932349"
"200711","E","350532"
"200712","J","849000"
"200713","Z","961157"
"200714","K","451714"
"200715","E","498165"
"200716","K","704590"
"200717","E","159316"
"200718","K","889715"
"200719","K","052326"
"200720","E","161773"
"200721","J","878840"
"200722","K","070100"
"200723","Z","664531"
"200724","K","607725"
"200725","E","933793"
"200726","E","710780"
"200727","J","269985"
"200728","K","941402"
"200729","J","458484"
"200730","K","883469"
"200731","K","769205"
"200732","J","993165"
"200733","J","936009"
"200734","Z","122256"
"200735","K","820516"
"200736","Z","013004"
"200737","J","092206"
"200738","E","603069"
"200739","J","461840"
"200740","K","556004"
"200741","K","336844"
"200742","K","011626"
"200743","J","881571"
"200744","E","129429"
"200745","K","955130"
"200746","E","399352"
"200747","E","082829"
"200748","E","130311"
"200749","J","832544"
"200750","J","455663"
"200751","K","615556"
"200752","E","365168"
"200753","K","678824"
"200754","E","144035"
"200755","Z","977517"
"200756","J","720717"
"200757","J","978446"
"200758","E","350885"
"200759","K","965824"
"200760","J","219640"
"200761","K","481168"
"200762","K","905902"
"200763","J","253691"
"200764","Z","589284"
"200765","J","358167"
"200766","Z","513825"
"200767","E","992488"
"200768","E","311515"
"200769","K","569528"
"200770","J","532178"
"200771","E","304263"
"200772","Z","779119"
"200773","Z","957958"
"200774","K","941133"
"200775","Z","054613"
"200776","E","336574"
"200777","K","509280"
"200778","E","849382"
"200779","K","662633"
"200780","Z","965805"
"200781","K","389306"
"200782","J","906653"
"200783","K","090139"
"200784","K","626172"
"200785","K","980554"
"200786","K","941210"
"200787","Z","061700"
"200788","K","604558"
"200789","K","241191"
"200790","Z","313937"
"200791","K","272403"
"200792","Z","958762"
"200793","E","324455"
"200794","J","971968"
"200795","K","674582"
"200796","K","995306"
"200797","J","071846"
"200798","E","460719"
"200799","J","898294"
"200800","K","121452"
"200801","K","682986"
"200802","K","945353"
"200803","J","310575"
"200804","Z","034737"
"200805","J","641770"
"200806","E","697401"
"200807","Z","750294"
"200808","K","634325"
"200809","K","779074"
"200810","J","074069"
"200811","Z","809252"
"200812","Z","277546"
"200813","K","519623"
"200814","J","261399"
"200815","E","091652"
"200816","Z","212470"
"200817","K","975344"
"200818","E","045423"
"200819","K","965589"
"200820","K","712053"
"200821","E","860585"
"200822","K","996790"
"200823","K","312166"
"200824","Z","538640"
"200825","K","445976"
"200826","J","213315"
"200827","Z","132514"
"200828","Z","378507"
"200829","E","253381"
"200830","J","738582"
"200831","E","108941"
"200832","K","317535"
"200833","Z","715029"
"200834","J","260655"
"200835","K","526826"
"200836","Z","109637"
"200837","Z","871404"
"200838","E","772985"
"200839","Z","399546"
"200840","K","639268"
"200841","E","352049"
"200842","J","443984"
"200843","K","980002"
"200844","E","005999"
"200845","K","139222"
"200846","J","482052"
"200847","K","921540"
"200848","J","447779"
"200849","E","655794"
"200850","E","284956"
"200851","J","692019"
"200852","Z","734257"
"200853","J","281736"
"200854","K","250585"
"200855","Z","231574"
"200856","J","047937"
"200857","Z","840517"
"200858","J","473878"
"200859","K","944920"
"200860","Z","388329"
"200861","E","787514"
"200862","J","320260"
"200863","Z","702161"
"200864","Z","409130"
"200865","K","949777"
"200866","K","312869"
"200867","Z","691555"
"200868","K","058867"
"200869","Z","567366"
"200870","K","334386"
"200871","Z","030840"
"200872","Z","813135"
"200873","K","797535"
"200874","J","428359"
"200875","Z","886870"
"200876","E","220012"
"200877","J","944951"
"200878","E","762153"
"200879","K","394288"
"200880","K","903609"
"200881","Z","990973"
"200882","K","692797"
"200883","E","844307"
"200884","K","239401"
"200885","J","557887"
"200886","K","064438"
"200887","K","604326"
"200888","Z","423215"
"200889","E","003542"
"200890","J","148217"
"200891","K","936498"
"200892","J","452689"
"200893","K","975205"
"200894","Z","568758"
"200895","K","304849"
"200896","Z","371036"
"200897","Z","238708"
"200898","K","209706"
"200899","E","576428"
"200900","E","125222"
"200901","Z","212174"
"200902","E","188884"
"200903","E","154267"
"200904","Z","192674"
"200905","E","970948"
"200906","K","869451"
"200907","J","026577"
"200908","E","681917"
"200909","J","644675"
"200910","K","783435"
"200911","E","812354"
"200912","K","932634"
"200913","E","048972"
"200914","J","420708"
"200915","K","436111"
"200916","E","105733"
"200917","J","046582"
"200918","E","147503"
"200919","K","935561"
"200920","E","170688"
"200921","K","650783"
"200922","E","433298"
"200923","K","191487"
"200924","J","846192"
"200925","K","612180"
"200926","J","401406"
"200927","K","350887"
"200928","K","430129"
"200929","J","767639"
"200930","Z","625366"
"200931","K","498891"
"200932","J","552562"
"200933","Z","908691"
"200934","K","948202"
"200935","J","051000"
"200936","J","631043"
"200937","J","549447"
"200938","Z","701097"
"200939","K","130438"
"200940","E","367658"
"200941","K","693872"
"200942","Z","362673"
"200943","E","108196"
"200944","E","117065"
"200945","J","201433"
"200946","J","769116"
"200947","Z","037580"
"200948","Z","140168"
"200949","J","858187"
"200950","J","407686"
"200951","J","361600"
"200952","E","045809"
"200953","E","419119"
"200954","K","940443"
"200955","Z","629867"
"200956","K","633383"
"200957","J","989640"
"200958","Z","633348"
"200959","Z","989203"
"200960","Z","949539"
"200961","K","513023"
"200962","K","976673"
"200963","Z","868024"
"200964","K","834005"
"200965","K","564887"
"200966","Z","013644"
"200967","E","928551"
"200968","K","630706"
"200969","J","269278"
"200970","J","220928"
"200971","J","368112"
"200972","E","882453"
"200973","K","645511"
"200974","Z","132490"
"200975","Z","206367"
"200976","Z","285386"
"200977","J","620567"
"200978","J","442997"
"200979","K","137365"
"200980","Z","613355"
"200981","E","914498"
"200982","E","474603"
"200983","K","402625"
"200984","E","102597"
"200985","J","358193"
"200986","Z","338119"
"200987","E","699265"
"200988","K","202081"
"200989","K","210501"
"200990","Z","666937"
"200991","Z","454085"
"200992","K","945829"
"200993","K","496039"
"200994","Z","621451"
"200995","K","558771"
"200996","J","835265"
"200997","J","095579"
"200998","K","959396"
"200999","E","045074"
"201000","J","474993"
"201001","K","602290"
"201002","E","402463"
"201003","K","985000"
"201004","K","732001"
"201005","Z","414646"
"201006","E","021733"
"201007","Z","654008"
"201008","E","126709"
"201009","J","101845"
"201010","E","502349"
"201011","Z","391989"
"201012","E","165980"
"201013","Z","083823"
"201014","J","166274"
"201015","K","265227"
"201016","J","390417"
"201017","K","297360"
"201018","Z","530360"
"201019","K","860686"
"201020","J","691089"
"201021","J","454756"
"201022","K","856231"
"201023","K","922619"
"201024","E","292010"
"201025","K","167705"
"201026","J","157087"
"201027","E","442780"
"201028","Z","174164"
"201029","J","515441"
"201030","E","405813"
"201031","K","101212"
"201032","K","734467"
"201033","E","091237"
"201034","J","353353"
"201035","E","759723"
"201036","Z","196332"
"201037","E","975911"
"201038","K","973637"
"201039","E","117264"
"201040","Z","219422"
"201041","Z","347912"
"201042","K","179503"
"201043","Z","424228"
"201044","K","105032"
"201045","Z","348895"
"201046","K","845104"
"201047","Z","878647"
"201048","Z","841965"
"201049","K","562784"
"201050","K","193810"
"201051","E","406677"
"201052","E","018551"
"201053","K","901346"
"201054","J","924855"
"201055","K","420372"
"201056","K","134117"
"201057","K","309797"
"201058","K","923842"
"201059","E","364060"
"201060","Z","540354"
"201061","J","158798"
"201062","J","725483"
"201063","E","476718"
"201064","E","224708"
"201065","E","136660"
"201066","K","142222"
"201067","E","390350"
"201068","E","199225"
"201069","Z","533306"
"201070","K","252061"
"201071","J","272090"
"201072","E","581896"
"201073","K","733090"
"201074","K","842188"
"201075","E","363803"
"201076","E","249662"
"201077","Z","378725"
"201078","E","205349"
"201079","E","560831"
"201080","E","810605"
"201081","E","886716"
"201082","K","500630"
"201083","E","282157"
"201084","K","908033"
"201085","K","608564"
"201086","K","681792"
"201087","K","999384"
"201088","E","847793"
"201089","Z","174392"
"201090","E","330030"
"201091","E","901510"
"201092","K","746325"
"201093","E","227631"
"201094","E","851686"
"201095","J","710253"
"201096","K","698794"
"201097","K","908038"
"201098","J","376970"
"201099","Z","894275"
"201100","E","768648"
"201101","Z","186034"
"201102","K","772927"
"201103","K","321684"
"201104","K","060401"
"201105","E","455555"
"201106","Z","987927"
"201107","K","463704"
"201108","K","796188"
"201109","J","274577"
"201110","Z","369569"
"201111","Z","099003"
"201112","E","155153"
"201113","Z","848135"
"201114","Z","184110"
"201115","Z","526417"
"201116","K","915887"
"201117","E","364107"
"201118","K","141190"
"201119","K","677724"
"201120","K","941815"
"201121","K","905271"
"201122","E","181721"
"201123","E","182180"
"201124","K","723807"
"201125","E","456097"
"201126","Z","959966"
"201127","K","434377"
"201128","J","739311"
"201129","K","943618"
"201130","Z","703088"
"201131","K","951980"
"201132","J","355478"
"201133","K","478178"
"201134","E","898853"
"201135","J","672119"
"201136","Z","290335"
"201137","J","052125"
"201138","Z","475710"
"201139","J","214665"
"201140","J","603353"
"201141","K","894654"
"201142","K","621969"
"201143","K","964948"
"201144","E","128586"
"201145","K","877693"
"201146","K","796475"
"201147","E","615299"
"201148","J","831920"
"201149","E","858493"
"201150","E","246947"
"201151","J","420994"
"201152","K","342543"
"201153","J","737478"
"201154","J","926735"
"201155","Z","683031"
"201156","Z","328901"
"201157","E","991110"
"201158","J","222788"
"201159","K","825033"
"201160","Z","005913"
"201161","J","245485"
"201162","J","570342"
"201163","Z","078302"
"201164","K","428506"
"201165","Z","728168"
"201166","K","408891"
"201167","K","967455"
"201168","J","012075"
"201169","Z","045741"
"201170","Z","074989"
"201171","K","819022"
"201172","K","009492"
"201173","Z","049354"
"201174","J","195287"
"201175","E","653097"
"201176","Z","804451"
"201177","E","424287"
"201178","J","510054"
"201179","E","154973"
"201180","E","518072"
"201181","Z","437336"
"201182","Z","604217"
"201183","J","913815"
"201184","Z","492851"
"201185","E","388418"
"201186","J","883374"
"201187","K","468966"
"201188","E","140130"
"201189","J","152383"
"201190","Z","492407"
"201191","K","409814"
"201192","K","942603"
"201193","Z","429411"
"201194","J","582517"
"201195","K","885309"
"201196","Z","463097"
"201197","K","558188"
"201198","E","934627"
"201199","Z","322219"
"201200","Z","909477"
"201201","Z","889653"
"201202","Z","256821"
"201203","E","598704"
"201204","K","984667"
"201205","E","282504"
"201206","K","960012"
"201207","Z","653324"
"201208","J","518372"
"201209","K","899782"
"201210","K","675924"
"201211","J","778268"
"201212","J","881949"
"201213","K","130535"
"201214","E","117656"
"201215","E","862908"
"201216","Z","857655"
"201217","Z","356694"
"201218","E","058784"
"201219","E","362220"
"201220","Z","198060"
"201221","K","937338"
"201222","K","674440"
"201223","J","422786"
"201224","Z","875189"
"201225","E","733068"
"201226","K","859187"
"201227","K","725309"
"201228","K","450861"
"201229","K","755849"
"201230","K","148087"
"201231","J","107647"
"201232","K","228488"
"201233","Z","704620"
"201234","K","945823"
"201235","J","859392"
"201236","E","336103"
"201237","Z","437657"
"201238","K","228047"
"201239","J","659447"
"201240","K","938937"
"201241","K","047096"
"201242","J","316261"
"201243","K","923418"
"201244","Z","819672"
"201245","K","707565"
"201246","K","074305"
"201247","Z","518904"
"201248","J","224954"
"201249","K","436160"
"201250","K","768452"
"201251","J","538542"
"201252","Z","039921"
"201253","E","420081"
"201254","J","905662"
"201255","J","798319"
"201256","K","683916"
"201257","Z","995368"
"201258","E","056192"
"201259","J","551533"
"201260","J","723134"
"201261","Z","250646"
"201262","E","096674"
"201263","K","709912"
"201264","J","350109"
"201265","E","218404"
"201266","J","285249"
"201267","J","382348"
"201268","E","106252"
"201269","K","801784"
"201270","J","709869"
"201271","Z","031963"
"201272","J","965573"
"201273","K","896024"
"201274","J","556178"
"201275","E","149649"
"201276","J","247964"
"201277","J","698529"
"201278","E","168095"
"201279","Z","026918"
"201280","K","654817"
"201281","Z","434865"
"201282","Z","028070"
"201283","K","764001"
"201284","J","134122"
"201285","E","061642"
"201286","K","271950"
"201287","J","731279"
"201288","K","893450"
"201289","K","087765"
"201290","J","231473"
"201291","J","322573"
"201292","J","214738"
"201293","J","742572"
"201294","K","469892"
"201295","E","510430"
"201296","J","124371"
"201297","J","505806"
"201298","J","556328"
"201299","K","726820"
"201300","K","629005"
"201301","K","136374"
"201302","E","890416"
"201303","K","800287"
"201304","Z","161561"
"201305","J","408710"
"201306","E","489893"
"201307","K","518790"
"201308","K","955126"
"201309","J","766984"
"201310","Z","328069"
"201311","E","152704"
"201312","K","366489"
"201313","E","387520"
"201314","K","910848"
"201315","Z","376719"
"201316","K","537447"
"201317","E","240536"
"201318","E","394082"
"201319","K","016901"
"201320","K","846225"
"201321","K","610038"
"201322","K","015689"
"201323","J","777120"
"201324","J","316167"
"201325","E","903203"
"201326","K","552418"
"201327","E","571159"
"201328","Z","286339"
"201329","E","865978"
"201330","Z","633081"
"201331","K","861423"
"201332","K","457478"
"201333","Z","984852"
"201334","Z","998185"
"201335","Z","065286"
"201336","Z","918229"
"201337","K","645813"
"201338","K","821623"
"201339","E","821644"
"201340","E","693493"
"201341","Z","491417"
"201342","J","290511"
"201343","E","031251"
"201344","J","419113"
"201345","J","566709"
"201346","K","820259"
"201347","K","392834"
"201348","K","904402"
"201349","Z","193140"
"201350","J","412740"
"201351","J","965217"
"201352","K","337343"
"201353","Z","213199"
"201354","K","015701"
"201355","E","560281"
"201356","K","202882"
"201357","J","394512"
"201358","K","597438"
"201359","Z","971707"
"201360","E","204280"
"201361","Z","065772"
"201362","E","155769"
"201363","K","663513"
"201364","E","961357"
"201365","K","656503"
"201366","J","133144"
"201367","K","114250"
"201368","E","107604"
"201369","K","977170"
