"","gta.series","gta.number"
"100118","K","571437"
"100119","K","624521"
"100120","K","302616"
"100121","E","780805"
"100122","J","624540"
"100123","E","862896"
"100124","J","582874"
"100125","Z","867632"
"100126","J","751288"
"100127","K","607830"
"100128","Z","430552"
"100129","K","157982"
"100130","J","746278"
"100131","K","556186"
"100132","E","190859"
"100133","K","074754"
"100134","E","886706"
"100135","K","815934"
"100136","E","026741"
"100137","Z","402484"
"100138","E","231304"
"100139","Z","270005"
"100140","K","449518"
"100141","Z","301478"
"100142","E","427236"
"100143","K","484805"
"100144","Z","897871"
"100145","K","732298"
"100146","K","932141"
"100147","Z","710157"
"100148","Z","752883"
"100149","E","543435"
"100150","K","907370"
"100151","K","483459"
"100152","J","436940"
"100153","J","132357"
"100154","K","082580"
"100155","J","491501"
"100156","J","653024"
"100157","Z","459293"
"100158","E","608521"
"100159","Z","001709"
"100160","K","931574"
"100161","J","276139"
"100162","J","223242"
"100163","J","176769"
"100164","K","767076"
"100165","E","691600"
"100166","K","418844"
"100167","J","431518"
"100168","K","564372"
"100169","K","216917"
"100170","K","010064"
"100171","K","171113"
"100172","J","210048"
"100173","K","547252"
"100174","Z","392083"
"100175","J","111940"
"100176","Z","534280"
"100177","E","245755"
"100178","E","800032"
"100179","E","376395"
"100180","K","312520"
"100181","E","245893"
"100182","Z","658217"
"100183","E","834996"
"100184","Z","808435"
"100185","Z","851108"
"100186","K","674526"
"100187","J","325248"
"100188","K","348249"
"100189","K","399241"
"100190","J","904625"
"100191","J","648744"
"100192","J","997252"
"100193","Z","471169"
"100194","J","110029"
"100195","K","259109"
"100196","K","011632"
"100197","K","005047"
"100198","Z","407201"
"100199","K","009099"
"100200","E","189479"
"100201","J","710957"
"100202","J","866271"
"100203","K","226263"
"100204","J","648714"
"100205","E","867466"
"100206","K","203934"
"100207","Z","017721"
"100208","J","795259"
"100209","K","509670"
"100210","J","646252"
"100211","E","210866"
"100212","K","610746"
"100213","K","978989"
"100214","Z","123446"
"100215","J","931706"
"100216","Z","512739"
"100217","K","222144"
"100218","J","148574"
"100219","K","581798"
"100220","K","099671"
"100221","J","686408"
"100222","K","536536"
"100223","E","468690"
"100224","K","264123"
"100225","K","610756"
"100226","E","701681"
"100227","K","542515"
"100228","K","180387"
"100229","J","745798"
"100230","K","915977"
"100231","K","923587"
"100232","J","250538"
"100233","K","177135"
"100234","K","467250"
"100235","J","470633"
"100236","K","944487"
"100237","E","484127"
"100238","Z","049108"
"100239","J","352067"
"100240","K","738870"
"100241","Z","593713"
"100242","K","881753"
"100243","K","567250"
"100244","E","670764"
"100245","E","980448"
"100246","J","391191"
"100247","K","716907"
"100248","K","098354"
"100249","E","008589"
"100250","Z","331697"
"100251","E","195558"
"100252","Z","260762"
"100253","J","894621"
"100254","Z","046351"
"100255","E","883630"
"100256","Z","540669"
"100257","J","717415"
"100258","K","411207"
"100259","E","702614"
"100260","K","911985"
"100261","E","654866"
"100262","J","432949"
"100263","K","194029"
"100264","Z","717050"
"100265","K","676592"
"100266","J","689010"
"100267","Z","490549"
"100268","K","558795"
"100269","E","015369"
"100270","K","521301"
"100271","J","061102"
"100272","K","983826"
"100273","E","271817"
"100274","K","881118"
"100275","Z","102860"
"100276","K","935492"
"100277","Z","696823"
"100278","J","457934"
"100279","J","348535"
"100280","E","539671"
"100281","K","135185"
"100282","Z","185544"
"100283","K","609794"
"100284","Z","364792"
"100285","J","209830"
"100286","E","467219"
"100287","J","486289"
"100288","K","849670"
"100289","Z","385405"
"100290","Z","256638"
"100291","J","299652"
"100292","Z","347235"
"100293","K","707280"
"100294","Z","329216"
"100295","J","926041"
"100296","E","925529"
"100297","Z","158596"
"100298","E","753735"
"100299","K","805074"
"100300","Z","191968"
"100301","E","313602"
"100302","E","001038"
"100303","E","365718"
"100304","K","227116"
"100305","E","910970"
"100306","K","152982"
"100307","Z","092179"
"100308","J","503873"
"100309","Z","711291"
"100310","Z","262541"
"100311","K","545805"
"100312","K","244387"
"100313","J","231796"
"100314","K","242260"
"100315","J","312782"
"100316","J","852660"
"100317","K","213104"
"100318","K","088947"
"100319","J","105429"
"100320","J","581908"
"100321","Z","927703"
"100322","Z","838065"
"100323","J","602093"
"100324","K","712272"
"100325","E","905898"
"100326","K","925896"
"100327","E","807870"
"100328","K","841786"
"100329","K","088370"
"100330","Z","487498"
"100331","E","767418"
"100332","Z","221897"
"100333","J","214954"
"100334","Z","642434"
"100335","K","475692"
"100336","K","785733"
"100337","J","918221"
"100338","E","003531"
"100339","E","284098"
"100340","J","215531"
"100341","K","278895"
"100342","Z","912626"
"100343","K","933199"
"100344","K","903035"
"100345","E","763149"
"100346","E","447741"
"100347","Z","552752"
"100348","J","087659"
"100349","J","848652"
"100350","E","248963"
"100351","K","982488"
"100352","K","034381"
"100353","J","723792"
"100354","E","374655"
"100355","J","275724"
"100356","Z","006575"
"100357","Z","221689"
"100358","E","066096"
"100359","J","636678"
"100360","E","211569"
"100361","E","401037"
"100362","K","166445"
"100363","K","928743"
"100364","K","368120"
"100365","E","086604"
"100366","E","173558"
"100367","K","536018"
"100368","K","926224"
"100369","J","087363"
"100370","Z","709747"
"100371","J","000750"
"100372","Z","371443"
"100373","K","655121"
"100374","K","051465"
"100375","J","009367"
"100376","E","479275"
"100377","J","955109"
"100378","K","867378"
"100379","K","757121"
"100380","E","050356"
"100381","J","662075"
"100382","E","350651"
"100383","Z","923228"
"100384","K","012215"
"100385","J","916455"
"100386","K","911554"
"100387","Z","050411"
"100388","J","883484"
"100389","K","941467"
"100390","K","436019"
"100391","J","362079"
"100392","K","543263"
"100393","K","959506"
"100394","J","743013"
"100395","K","011822"
"100396","K","883510"
"100397","J","933048"
"100398","K","649945"
"100399","K","543116"
"100400","Z","792679"
"100401","E","556582"
"100402","K","442623"
"100403","E","571861"
"100404","K","994368"
"100405","E","959950"
"100406","J","246764"
"100407","Z","513156"
"100408","K","942549"
"100409","J","012013"
"100410","J","681884"
"100411","K","461753"
"100412","J","785600"
"100413","K","854699"
"100414","Z","341192"
"100415","K","399477"
"100416","K","972520"
"100417","Z","440879"
"100418","J","199178"
"100419","J","919616"
"100420","J","341403"
"100421","K","397761"
"100422","Z","440740"
"100423","E","387019"
"100424","J","391579"
"100425","Z","738357"
"100426","K","703960"
"100427","J","442508"
"100428","K","920248"
"100429","E","343869"
"100430","E","118585"
"100431","K","689607"
"100432","Z","272121"
"100433","Z","497579"
"100434","Z","198535"
"100435","K","103039"
"100436","K","298581"
"100437","E","554881"
"100438","J","348555"
"100439","J","116362"
"100440","Z","252479"
"100441","Z","870553"
"100442","E","487438"
"100443","J","311040"
"100444","Z","241098"
"100445","Z","553525"
"100446","E","172456"
"100447","J","342965"
"100448","K","460832"
"100449","J","226483"
"100450","J","601117"
"100451","E","724072"
"100452","Z","389880"
"100453","K","264120"
"100454","K","732913"
"100455","J","386371"
"100456","E","323621"
"100457","K","211755"
"100458","K","637311"
"100459","E","648808"
"100460","Z","245045"
"100461","E","059902"
"100462","Z","430048"
"100463","E","114438"
"100464","K","065371"
"100465","Z","898840"
"100466","Z","837223"
"100467","Z","735640"
"100468","K","848727"
"100469","J","586415"
"100470","E","476434"
"100471","K","378333"
"100472","E","781306"
"100473","J","095569"
"100474","J","580593"
"100475","J","909269"
"100476","K","672249"
"100477","K","383234"
"100478","K","675835"
"100479","K","211288"
"100480","Z","636073"
"100481","Z","464708"
"100482","Z","004450"
"100483","E","181876"
"100484","Z","554280"
"100485","K","066256"
"100486","E","803130"
"100487","J","775399"
"100488","J","590774"
"100489","J","575933"
"100490","Z","382133"
"100491","E","853962"
"100492","J","075809"
"100493","K","965774"
"100494","K","120413"
"100495","E","106254"
"100496","K","209618"
"100497","K","214155"
"100498","E","112379"
"100499","J","025715"
"100500","K","840843"
"100501","K","491247"
"100502","K","524276"
"100503","K","724631"
"100504","K","667372"
"100505","K","418342"
"100506","Z","203825"
"100507","J","411822"
"100508","K","588238"
"100509","J","745916"
"100510","J","488788"
"100511","E","576177"
"100512","E","050329"
"100513","Z","822412"
"100514","E","349166"
"100515","J","678101"
"100516","J","571326"
"100517","Z","824389"
"100518","Z","963874"
"100519","Z","112634"
"100520","K","425107"
"100521","E","743724"
"100522","E","097368"
"100523","Z","673932"
"100524","J","757097"
"100525","K","550460"
"100526","J","337808"
"100527","J","707982"
"100528","E","340742"
"100529","E","557571"
"100530","K","689167"
"100531","J","894351"
"100532","E","389302"
"100533","K","962718"
"100534","E","316585"
"100535","E","594585"
"100536","E","660281"
"100537","K","840651"
"100538","E","406911"
"100539","J","362919"
"100540","Z","905015"
"100541","J","718712"
"100542","J","873182"
"100543","E","601605"
"100544","K","217098"
"100545","E","651375"
"100546","K","871241"
"100547","E","126794"
"100548","Z","099235"
"100549","E","799630"
"100550","E","851550"
"100551","Z","973711"
"100552","J","334618"
"100553","K","543497"
"100554","K","471167"
"100555","J","656437"
"100556","E","135091"
"100557","Z","633910"
"100558","J","317595"
"100559","Z","645312"
"100560","Z","156519"
"100561","J","841342"
"100562","K","824717"
"100563","J","595659"
"100564","E","511341"
"100565","K","906426"
"100566","J","401747"
"100567","E","740545"
"100568","Z","966167"
"100569","Z","358305"
"100570","J","414595"
"100571","Z","640590"
"100572","K","059091"
"100573","Z","927849"
"100574","J","949631"
"100575","K","207984"
"100576","E","199534"
"100577","E","034828"
"100578","J","805258"
"100579","Z","127557"
"100580","K","922013"
"100581","J","859828"
"100582","J","465619"
"100583","E","375338"
"100584","E","141321"
"100585","K","131875"
"100586","J","068864"
"100587","J","537154"
"100588","J","467017"
"100589","J","389738"
"100590","K","047780"
"100591","E","632769"
"100592","Z","075147"
"100593","Z","930070"
"100594","K","932473"
"100595","Z","649172"
"100596","J","633519"
"100597","Z","924583"
"100598","E","348264"
"100599","J","951580"
"100600","K","944936"
"100601","J","546021"
"100602","J","049679"
"100603","E","933256"
"100604","E","058123"
"100605","Z","676521"
"100606","Z","627144"
"100607","J","632738"
"100608","E","201180"
"100609","E","661124"
"100610","E","796831"
"100611","K","165316"
"100612","E","990581"
"100613","E","508108"
"100614","K","849357"
"100615","E","212202"
"100616","K","513188"
"100617","K","476634"
"100618","E","717432"
"100619","E","642452"
"100620","E","792749"
"100621","E","275326"
"100622","Z","537410"
"100623","J","841495"
"100624","Z","888188"
"100625","E","280565"
"100626","K","554634"
"100627","Z","613204"
"100628","Z","946878"
"100629","Z","758462"
"100630","K","870397"
"100631","Z","196991"
"100632","E","511082"
"100633","Z","402390"
"100634","E","457039"
"100635","J","179872"
"100636","E","780960"
"100637","K","682054"
"100638","J","242460"
"100639","J","906691"
"100640","E","124700"
"100641","E","522430"
"100642","E","599279"
"100643","J","603201"
"100644","K","382551"
"100645","K","703042"
"100646","K","771889"
"100647","Z","342518"
"100648","E","400910"
"100649","J","748645"
"100650","K","351615"
"100651","Z","424405"
"100652","K","881378"
"100653","K","556054"
"100654","Z","770672"
"100655","J","122180"
"100656","E","352272"
"100657","J","928954"
"100658","E","209942"
"100659","J","545193"
"100660","K","091861"
"100661","E","268368"
"100662","J","586246"
"100663","K","500805"
"100664","E","380542"
"100665","K","014055"
"100666","Z","700905"
"100667","K","783106"
"100668","J","443989"
"100669","J","530222"
"100670","K","851220"
"100671","K","461228"
"100672","E","424835"
"100673","K","473186"
"100674","J","765966"
"100675","E","575964"
"100676","J","632587"
"100677","K","522774"
"100678","K","083015"
"100679","J","169783"
"100680","E","994186"
"100681","J","176983"
"100682","Z","826711"
"100683","E","033059"
"100684","E","966624"
"100685","J","844325"
"100686","Z","592011"
"100687","K","184538"
"100688","Z","061765"
"100689","Z","603505"
"100690","E","491226"
"100691","Z","449962"
"100692","K","896091"
"100693","E","600925"
"100694","K","104098"
"100695","K","287195"
"100696","Z","260871"
"100697","E","538860"
"100698","J","001829"
"100699","Z","272228"
"100700","J","266989"
"100701","E","616854"
"100702","K","805887"
"100703","E","277118"
"100704","K","957113"
"100705","J","379315"
"100706","K","107103"
"100707","J","690061"
"100708","K","977579"
"100709","Z","248678"
"100710","E","932420"
"100711","J","390169"
"100712","E","861579"
"100713","K","672927"
"100714","Z","768112"
"100715","K","642501"
"100716","J","046485"
"100717","J","088667"
"100718","K","968098"
"100719","J","493947"
"100720","E","341080"
"100721","J","696209"
"100722","J","514805"
"100723","J","572501"
"100724","J","346722"
"100725","K","338558"
"100726","K","407491"
"100727","E","285125"
"100728","J","382662"
"100729","J","964402"
"100730","E","248774"
"100731","E","737553"
"100732","J","654021"
"100733","Z","461850"
"100734","E","101548"
"100735","K","137570"
"100736","K","440753"
"100737","K","428669"
"100738","J","619081"
"100739","K","794455"
"100740","E","784948"
"100741","E","499592"
"100742","K","851101"
"100743","J","757022"
"100744","K","405089"
"100745","Z","994522"
"100746","E","123054"
"100747","K","167152"
"100748","E","967061"
"100749","K","430272"
"100750","Z","550194"
"100751","Z","681247"
"100752","E","912249"
"100753","J","136232"
"100754","K","802359"
"100755","K","998109"
"100756","K","120037"
"100757","J","326755"
"100758","E","117799"
"100759","J","711773"
"100760","K","993178"
"100761","K","413768"
"100762","Z","308596"
"100763","E","913256"
"100764","J","387641"
"100765","J","077766"
"100766","K","061457"
"100767","K","189891"
"100768","K","988252"
"100769","E","124478"
"100770","Z","864728"
"100771","K","967412"
"100772","E","725612"
"100773","K","339691"
"100774","Z","163043"
"100775","E","938426"
"100776","K","785003"
"100777","K","037089"
"100778","J","369467"
"100779","J","889980"
"100780","J","927146"
"100781","Z","587916"
"100782","J","970544"
"100783","Z","545624"
"100784","J","278854"
"100785","Z","116713"
"100786","E","023498"
"100787","Z","831962"
"100788","K","278016"
"100789","Z","244969"
"100790","E","919770"
"100791","J","803511"
"100792","K","724672"
"100793","K","591695"
"100794","Z","734353"
"100795","K","921228"
"100796","E","049404"
"100797","J","715343"
"100798","E","834398"
"100799","Z","097128"
"100800","Z","909984"
"100801","K","191389"
"100802","J","435434"
"100803","J","088153"
"100804","K","631534"
"100805","K","503413"
"100806","J","493670"
"100807","Z","682847"
"100808","E","527759"
"100809","J","445852"
"100810","J","497580"
"100811","Z","899172"
"100812","Z","666696"
"100813","K","602436"
"100814","J","418476"
"100815","E","445984"
"100816","J","523204"
"100817","Z","381812"
"100818","K","785450"
"100819","J","473834"
"100820","Z","482664"
"100821","E","496514"
"100822","K","929456"
"100823","E","851548"
"100824","Z","629415"
"100825","K","516733"
"100826","E","452995"
"100827","E","636614"
"100828","J","981546"
"100829","K","089553"
"100830","J","421223"
"100831","Z","717385"
"100832","Z","262722"
"100833","J","296610"
"100834","E","030860"
"100835","J","918810"
"100836","Z","482455"
"100837","K","121258"
"100838","K","976128"
"100839","E","856676"
"100840","J","919583"
"100841","J","221002"
"100842","K","902300"
"100843","K","653500"
"100844","K","989484"
"100845","Z","252187"
"100846","K","031699"
"100847","J","496076"
"100848","K","968819"
"100849","K","921353"
"100850","E","116250"
"100851","J","632549"
"100852","K","986152"
"100853","J","194427"
"100854","E","163197"
"100855","K","948702"
"100856","K","821153"
"100857","E","367526"
"100858","J","087056"
"100859","J","558238"
"100860","J","746668"
"100861","J","802824"
"100862","K","668638"
"100863","K","989684"
"100864","J","119547"
"100865","J","733902"
"100866","K","473589"
"100867","J","246500"
"100868","J","599195"
"100869","J","083526"
"100870","E","465987"
"100871","K","985701"
"100872","E","379470"
"100873","Z","639299"
"100874","K","954308"
"100875","E","334906"
"100876","K","826263"
"100877","J","315982"
"100878","K","953103"
"100879","Z","211340"
"100880","E","496226"
"100881","K","276151"
"100882","K","968338"
"100883","J","481664"
"100884","J","246998"
"100885","J","228146"
"100886","K","605129"
"100887","J","828526"
"100888","E","790352"
"100889","Z","487884"
"100890","E","118260"
"100891","E","430161"
"100892","E","935615"
"100893","E","104455"
"100894","K","908722"
"100895","E","408180"
"100896","K","999630"
"100897","E","059438"
"100898","J","362090"
"100899","Z","332534"
"100900","Z","933868"
"100901","K","937675"
"100902","E","735185"
"100903","E","457316"
"100904","K","957687"
"100905","E","584698"
"100906","Z","641350"
"100907","E","250831"
"100908","Z","899508"
"100909","Z","574114"
"100910","Z","526917"
"100911","E","209532"
"100912","E","523337"
"100913","E","279842"
"100914","K","050326"
"100915","K","763470"
"100916","E","511115"
"100917","Z","716176"
"100918","K","682417"
"100919","Z","018392"
"100920","Z","856378"
"100921","K","278094"
"100922","K","694600"
"100923","J","482772"
"100924","E","568343"
"100925","E","304201"
"100926","Z","813183"
"100927","K","559733"
"100928","J","586434"
"100929","Z","283683"
"100930","Z","708907"
"100931","E","604225"
"100932","K","346668"
"100933","K","211535"
"100934","K","692587"
"100935","E","828582"
"100936","Z","797421"
"100937","K","249905"
"100938","E","718406"
"100939","E","731307"
"100940","J","530531"
"100941","K","596754"
"100942","Z","935683"
"100943","E","886128"
"100944","J","636716"
"100945","K","088587"
"100946","Z","745482"
"100947","J","117829"
"100948","E","386725"
"100949","Z","058277"
"100950","Z","709215"
"100951","K","017437"
"100952","J","650815"
"100953","K","984609"
"100954","K","847854"
"100955","J","461258"
"100956","Z","237042"
"100957","K","967178"
"100958","J","144447"
"100959","J","980443"
"100960","Z","183730"
"100961","E","206941"
"100962","J","876489"
"100963","K","862028"
"100964","Z","145536"
"100965","K","536325"
"100966","E","929429"
"100967","K","000097"
"100968","J","952483"
"100969","J","927142"
"100970","J","126874"
"100971","K","518761"
"100972","E","025878"
"100973","Z","582966"
"100974","Z","731881"
"100975","Z","254737"
"100976","Z","192104"
"100977","E","855597"
"100978","Z","383040"
"100979","K","915164"
"100980","K","956551"
"100981","K","090766"
"100982","E","420096"
"100983","Z","971954"
"100984","E","108214"
"100985","E","192001"
"100986","K","507656"
"100987","J","052701"
"100988","E","989696"
"100989","J","199850"
"100990","K","668139"
"100991","K","750971"
"100992","J","158400"
"100993","J","721659"
"100994","Z","821323"
"100995","K","989473"
"100996","J","894712"
"100997","E","109686"
"100998","E","881399"
"100999","Z","542798"
"101000","J","867989"
"101001","K","689535"
"101002","J","528778"
"101003","K","791582"
"101004","Z","113791"
"101005","Z","160693"
"101006","Z","201468"
"101007","K","692704"
"101008","K","993283"
"101009","J","699982"
"101010","J","174557"
"101011","E","611363"
"101012","E","495999"
"101013","E","259565"
"101014","Z","454097"
"101015","K","326612"
"101016","K","802570"
"101017","K","210177"
"101018","K","852216"
"101019","E","736634"
"101020","K","929068"
"101021","Z","559591"
"101022","J","190525"
"101023","K","153410"
"101024","E","665664"
"101025","K","504307"
"101026","K","877773"
"101027","Z","555879"
"101028","J","788246"
"101029","K","606742"
"101030","E","322041"
"101031","E","169259"
"101032","Z","773803"
"101033","J","052442"
"101034","J","859119"
"101035","E","272938"
"101036","E","420226"
"101037","K","951423"
"101038","K","571645"
"101039","Z","639593"
"101040","E","654412"
"101041","J","591346"
"101042","K","270982"
"101043","E","684163"
"101044","K","952709"
"101045","J","588350"
"101046","J","455106"
"101047","Z","099277"
"101048","Z","023507"
"101049","E","151163"
"101050","E","013420"
"101051","J","266788"
"101052","E","173604"
"101053","E","304198"
"101054","K","160196"
"101055","E","035515"
"101056","Z","938883"
"101057","Z","956672"
"101058","J","124013"
"101059","Z","774703"
"101060","K","789148"
"101061","K","962553"
"101062","K","060410"
"101063","K","574610"
"101064","E","353053"
"101065","Z","901383"
"101066","J","250020"
"101067","Z","101596"
"101068","J","460278"
"101069","K","267737"
"101070","E","008587"
"101071","Z","912802"
"101072","K","874073"
"101073","Z","248823"
"101074","E","662582"
"101075","J","127095"
"101076","Z","904721"
"101077","E","493768"
"101078","E","708149"
"101079","K","689360"
"101080","E","035086"
"101081","K","167698"
"101082","K","586016"
"101083","Z","256298"
"101084","K","909586"
"101085","E","970064"
"101086","K","905805"
"101087","Z","199758"
"101088","K","657127"
"101089","Z","768620"
"101090","E","367670"
"101091","J","832410"
"101092","K","592921"
"101093","J","352684"
"101094","E","201022"
"101095","J","496410"
"101096","J","607044"
"101097","E","353642"
"101098","K","929535"
"101099","J","803037"
"101100","Z","005236"
"101101","K","287926"
"101102","J","628484"
"101103","K","108395"
"101104","Z","696756"
"101105","Z","030806"
"101106","E","192621"
"101107","K","271942"
"101108","E","141159"
"101109","Z","782534"
"101110","K","822620"
"101111","Z","111443"
"101112","E","344178"
"101113","K","955510"
"101114","K","527557"
"101115","K","642305"
"101116","J","842627"
"101117","E","908713"
"101118","E","352240"
"101119","J","163891"
"101120","J","271616"
"101121","K","739777"
"101122","Z","771760"
"101123","J","767462"
"101124","Z","638091"
"101125","J","030035"
"101126","J","301188"
"101127","J","989691"
"101128","E","308400"
"101129","Z","032209"
"101130","Z","158764"
"101131","E","500796"
"101132","Z","113716"
"101133","K","326761"
"101134","E","496489"
"101135","K","935434"
"101136","E","285168"
"101137","K","484216"
"101138","E","761911"
"101139","E","804973"
"101140","E","038117"
"101141","K","420593"
"101142","J","550068"
"101143","Z","960524"
"101144","Z","208625"
"101145","K","282668"
"101146","J","250611"
"101147","Z","692144"
"101148","J","701514"
"101149","J","380482"
"101150","E","246502"
"101151","Z","225481"
"101152","Z","686356"
"101153","Z","340403"
"101154","K","697263"
"101155","J","452676"
"101156","E","125209"
"101157","Z","782232"
"101158","E","290264"
"101159","K","923653"
"101160","E","530586"
"101161","K","631749"
"101162","K","664143"
"101163","E","507488"
"101164","Z","980886"
"101165","K","117633"
"101166","J","951930"
"101167","K","983483"
"101168","K","344736"
"101169","E","079773"
"101170","Z","153984"
"101171","J","464882"
"101172","K","479392"
"101173","E","264079"
"101174","J","567360"
"101175","J","677090"
"101176","Z","112991"
"101177","Z","327415"
"101178","K","998625"
"101179","K","975406"
"101180","K","952505"
"101181","E","078898"
"101182","E","009162"
"101183","J","874947"
"101184","J","301536"
"101185","Z","295072"
"101186","E","883137"
"101187","Z","051478"
"101188","E","299772"
"101189","Z","268258"
"101190","J","901881"
"101191","E","652953"
"101192","Z","149618"
"101193","E","499318"
"101194","J","884858"
"101195","K","550045"
"101196","Z","597392"
"101197","K","283873"
"101198","E","489600"
"101199","K","369237"
"101200","J","116452"
"101201","J","692878"
"101202","J","503225"
"101203","J","103429"
"101204","Z","244571"
"101205","E","235343"
"101206","Z","044498"
"101207","J","779843"
"101208","E","710927"
"101209","E","142306"
"101210","Z","317558"
"101211","K","973687"
"101212","E","242524"
"101213","K","689032"
"101214","Z","549359"
"101215","J","323926"
"101216","K","933270"
"101217","E","360912"
"101218","J","947396"
"101219","K","823607"
"101220","K","742718"
"101221","E","396629"
"101222","K","038066"
"101223","E","115579"
"101224","Z","163006"
"101225","J","250807"
"101226","E","434347"
"101227","Z","793634"
"101228","Z","908617"
"101229","K","967165"
"101230","K","854618"
"101231","E","963572"
"101232","E","292107"
"101233","E","904948"
"101234","J","321316"
"101235","J","302869"
"101236","E","078936"
"101237","Z","449978"
"101238","K","899295"
"101239","E","437915"
"101240","J","729849"
"101241","J","859098"
"101242","K","674178"
"101243","E","637492"
"101244","K","079259"
"101245","J","815700"
"101246","K","632701"
"101247","K","507260"
"101248","E","391538"
"101249","Z","526304"
"101250","K","290144"
"101251","Z","312199"
"101252","Z","466625"
"101253","K","053718"
"101254","E","613551"
"101255","Z","420318"
"101256","E","233873"
"101257","Z","608906"
"101258","E","119234"
"101259","K","871666"
"101260","K","149073"
"101261","J","852933"
"101262","E","181410"
"101263","J","891888"
"101264","K","159387"
"101265","K","011344"
"101266","E","429206"
"101267","K","980799"
"101268","K","658864"
"101269","J","889759"
"101270","J","963019"
"101271","K","724823"
"101272","J","035551"
"101273","Z","756676"
"101274","E","092176"
"101275","E","984499"
"101276","E","501069"
"101277","J","429197"
"101278","J","576180"
"101279","J","914456"
"101280","K","306303"
"101281","Z","951010"
"101282","K","773363"
"101283","E","404432"
"101284","Z","743243"
"101285","E","418596"
"101286","E","964970"
"101287","E","106292"
"101288","E","420154"
"101289","E","226210"
"101290","Z","040331"
"101291","Z","987696"
"101292","J","713186"
"101293","J","880194"
"101294","K","842773"
"101295","E","439903"
"101296","K","449040"
"101297","Z","033961"
"101298","Z","348130"
"101299","J","488132"
"101300","K","201975"
"101301","Z","880532"
"101302","J","754983"
"101303","E","222394"
"101304","J","459805"
"101305","K","958758"
"101306","Z","104081"
"101307","Z","060907"
"101308","J","341359"
"101309","E","427404"
"101310","E","329879"
"101311","K","186602"
"101312","K","653206"
"101313","Z","162399"
"101314","K","598248"
"101315","E","315599"
"101316","E","280798"
"101317","E","571328"
"101318","J","063125"
"101319","K","787156"
"101320","E","228912"
"101321","K","352262"
"101322","J","416213"
"101323","J","187866"
"101324","J","520500"
"101325","K","632240"
"101326","E","915826"
"101327","J","905406"
"101328","J","525635"
"101329","K","344706"
"101330","E","193340"
"101331","J","460467"
"101332","K","602300"
"101333","K","917893"
"101334","K","751059"
"101335","E","152226"
"101336","Z","367522"
"101337","Z","159844"
"101338","K","140716"
"101339","J","124086"
"101340","E","249065"
"101341","K","830917"
"101342","E","607442"
"101343","Z","603781"
"101344","J","320650"
"101345","K","697118"
"101346","E","969503"
"101347","E","421437"
"101348","E","124925"
"101349","E","060121"
"101350","Z","691133"
"101351","J","905469"
"101352","E","346069"
"101353","J","307281"
"101354","J","797143"
"101355","Z","110617"
"101356","J","560416"
"101357","K","119362"
"101358","K","022053"
"101359","E","151041"
"101360","Z","429104"
"101361","K","447022"
"101362","E","495827"
"101363","E","796038"
"101364","J","131378"
"101365","J","868814"
"101366","K","862959"
"101367","E","344341"
"101368","J","014384"
