"","gta.series","gta.number"
"900224","K","098617"
"900225","E","424600"
"900226","E","495490"
"900227","Z","127044"
"900228","Z","730744"
"900229","J","722808"
"900230","K","529324"
"900231","K","525561"
"900232","E","108625"
"900233","Z","944463"
"900234","J","480153"
"900235","J","758843"
"900236","E","849161"
"900237","J","128173"
"900238","Z","965177"
"900239","J","806279"
"900240","J","846363"
"900241","K","165435"
"900242","E","151397"
"900243","E","597003"
"900244","E","718741"
"900245","K","041190"
"900246","K","016128"
"900247","Z","622317"
"900248","E","282724"
"900249","K","747646"
"900250","K","955704"
"900251","K","258523"
"900252","K","259533"
"900253","K","967102"
"900254","K","981354"
"900255","E","840348"
"900256","K","698788"
"900257","Z","934245"
"900258","K","246628"
"900259","Z","627337"
"900260","J","617981"
"900261","K","879086"
"900262","E","352911"
"900263","K","613769"
"900264","K","060382"
"900265","E","169543"
"900266","J","823044"
"900267","J","842240"
"900268","Z","852077"
"900269","Z","384214"
"900270","K","030047"
"900271","K","986693"
"900272","K","596413"
"900273","K","595611"
"900274","E","744283"
"900275","J","383237"
"900276","K","929191"
"900277","E","936429"
"900278","E","054432"
"900279","E","422286"
"900280","Z","754750"
"900281","K","196680"
"900282","K","007770"
"900283","J","219474"
"900284","K","968204"
"900285","J","117594"
"900286","E","717819"
"900287","K","476993"
"900288","K","405331"
"900289","Z","312705"
"900290","Z","082991"
"900291","J","609190"
"900292","K","307857"
"900293","Z","329769"
"900294","Z","040366"
"900295","E","748811"
"900296","K","914490"
"900297","K","232502"
"900298","K","806670"
"900299","Z","381749"
"900300","Z","584059"
"900301","K","916244"
"900302","K","673350"
"900303","E","705731"
"900304","Z","371151"
"900305","K","998642"
"900306","E","300324"
"900307","Z","694253"
"900308","K","667729"
"900309","Z","509940"
"900310","Z","692045"
"900311","E","610824"
"900312","Z","934435"
"900313","Z","779640"
"900314","J","157767"
"900315","K","554365"
"900316","K","667970"
"900317","K","946708"
"900318","Z","017219"
"900319","E","936729"
"900320","Z","056793"
"900321","K","720281"
"900322","J","226707"
"900323","K","363668"
"900324","E","606019"
"900325","K","545979"
"900326","J","060968"
"900327","K","315410"
"900328","Z","732532"
"900329","J","249947"
"900330","K","683681"
"900331","E","732601"
"900332","Z","717723"
"900333","J","485104"
"900334","J","187858"
"900335","J","758586"
"900336","K","868657"
"900337","K","937451"
"900338","Z","444736"
"900339","J","258552"
"900340","Z","789133"
"900341","K","741090"
"900342","K","599574"
"900343","K","569562"
"900344","E","352689"
"900345","K","617393"
"900346","E","328677"
"900347","Z","065685"
"900348","K","273850"
"900349","K","907473"
"900350","K","992108"
"900351","K","845254"
"900352","K","049939"
"900353","K","582665"
"900354","K","884791"
"900355","Z","804473"
"900356","K","073926"
"900357","K","497552"
"900358","J","601238"
"900359","K","930698"
"900360","J","094932"
"900361","J","340406"
"900362","Z","557216"
"900363","Z","342634"
"900364","K","261043"
"900365","Z","179550"
"900366","Z","088882"
"900367","E","722816"
"900368","J","315971"
"900369","J","950236"
"900370","K","209344"
"900371","K","660110"
"900372","K","820679"
"900373","K","917944"
"900374","Z","238221"
"900375","K","989467"
"900376","E","253472"
"900377","E","082289"
"900378","Z","899236"
"900379","K","244484"
"900380","J","922294"
"900381","J","532054"
"900382","K","629856"
"900383","E","324283"
"900384","E","328132"
"900385","K","102782"
"900386","K","709470"
"900387","K","581673"
"900388","J","367020"
"900389","E","091544"
"900390","J","590223"
"900391","K","720017"
"900392","J","493847"
"900393","E","592974"
"900394","J","985043"
"900395","J","309925"
"900396","Z","940945"
"900397","E","974288"
"900398","K","929003"
"900399","K","985268"
"900400","E","901395"
"900401","J","713224"
"900402","Z","960646"
"900403","Z","949226"
"900404","Z","458273"
"900405","Z","324189"
"900406","J","666300"
"900407","Z","068735"
"900408","J","283522"
"900409","J","948834"
"900410","Z","969955"
"900411","E","609860"
"900412","K","484208"
"900413","Z","386792"
"900414","Z","977014"
"900415","J","279475"
"900416","Z","146824"
"900417","Z","481881"
"900418","K","977994"
"900419","K","812903"
"900420","E","090934"
"900421","Z","266414"
"900422","K","234754"
"900423","J","720757"
"900424","K","480924"
"900425","Z","966026"
"900426","K","862038"
"900427","K","269435"
"900428","E","821917"
"900429","E","525733"
"900430","Z","130010"
"900431","J","205035"
"900432","K","525860"
"900433","E","527223"
"900434","J","829235"
"900435","J","049165"
"900436","J","478597"
"900437","J","789972"
"900438","K","034834"
"900439","K","534724"
"900440","K","969185"
"900441","J","334580"
"900442","K","859886"
"900443","K","797895"
"900444","E","451371"
"900445","K","462882"
"900446","E","066946"
"900447","K","537597"
"900448","K","964422"
"900449","Z","458433"
"900450","J","406598"
"900451","E","589710"
"900452","K","117153"
"900453","Z","825211"
"900454","K","639286"
"900455","J","817057"
"900456","E","898410"
"900457","K","586829"
"900458","J","928326"
"900459","E","819937"
"900460","Z","673357"
"900461","Z","247762"
"900462","J","283757"
"900463","J","596322"
"900464","J","852208"
"900465","J","889718"
"900466","J","772725"
"900467","E","851023"
"900468","J","718397"
"900469","Z","574822"
"900470","J","764281"
"900471","E","135676"
"900472","K","264968"
"900473","K","687559"
"900474","Z","123642"
"900475","K","838473"
"900476","K","091129"
"900477","K","979327"
"900478","K","336045"
"900479","J","279624"
"900480","K","910266"
"900481","E","126251"
"900482","K","971051"
"900483","Z","676644"
"900484","E","499908"
"900485","Z","217335"
"900486","Z","317068"
"900487","K","105852"
"900488","K","045740"
"900489","K","640429"
"900490","Z","613933"
"900491","J","675626"
"900492","Z","417389"
"900493","Z","304682"
"900494","K","410654"
"900495","Z","403585"
"900496","J","354732"
"900497","J","686959"
"900498","E","906424"
"900499","J","843153"
"900500","J","335176"
"900501","Z","006490"
"900502","Z","333648"
"900503","K","775543"
"900504","Z","846237"
"900505","K","900360"
"900506","E","051917"
"900507","E","937125"
"900508","E","193559"
"900509","K","584290"
"900510","E","294898"
"900511","J","436971"
"900512","Z","572212"
"900513","Z","882396"
"900514","J","856074"
"900515","E","638476"
"900516","J","824141"
"900517","J","755147"
"900518","E","768958"
"900519","Z","384056"
"900520","E","479884"
"900521","Z","195906"
"900522","E","998069"
"900523","Z","624789"
"900524","K","072986"
"900525","K","974868"
"900526","K","303114"
"900527","J","848790"
"900528","E","394494"
"900529","J","816688"
"900530","K","458373"
"900531","E","055778"
"900532","J","515355"
"900533","K","563840"
"900534","K","883808"
"900535","K","141836"
"900536","J","308319"
"900537","E","024499"
"900538","E","237060"
"900539","K","412867"
"900540","Z","071194"
"900541","Z","189013"
"900542","Z","761485"
"900543","K","292623"
"900544","Z","153772"
"900545","J","591470"
"900546","E","922079"
"900547","J","983507"
"900548","Z","728894"
"900549","E","024684"
"900550","E","076830"
"900551","K","693072"
"900552","E","755914"
"900553","Z","904323"
"900554","K","859930"
"900555","K","938396"
"900556","J","636928"
"900557","J","237599"
"900558","K","923184"
"900559","Z","114827"
"900560","E","039612"
"900561","K","970637"
"900562","K","259399"
"900563","K","318402"
"900564","Z","357958"
"900565","E","633026"
"900566","K","395564"
"900567","E","186004"
"900568","E","381200"
"900569","E","175218"
"900570","J","206860"
"900571","Z","003208"
"900572","Z","657139"
"900573","K","884886"
"900574","J","225728"
"900575","J","041011"
"900576","K","032580"
"900577","E","280741"
"900578","E","084368"
"900579","K","810371"
"900580","Z","278059"
"900581","K","280714"
"900582","E","425783"
"900583","E","670851"
"900584","Z","519952"
"900585","K","751340"
"900586","E","168131"
"900587","J","662049"
"900588","Z","292492"
"900589","Z","121950"
"900590","E","392405"
"900591","J","548958"
"900592","Z","004025"
"900593","Z","190485"
"900594","E","073868"
"900595","K","916753"
"900596","Z","520675"
"900597","K","992914"
"900598","J","971665"
"900599","E","374728"
"900600","K","851178"
"900601","K","650148"
"900602","E","434725"
"900603","J","206931"
"900604","E","067273"
"900605","E","041188"
"900606","K","463344"
"900607","K","948479"
"900608","Z","108448"
"900609","K","889555"
"900610","E","847678"
"900611","Z","847991"
"900612","Z","436589"
"900613","J","177329"
"900614","J","524895"
"900615","Z","543267"
"900616","K","987174"
"900617","K","895915"
"900618","K","015692"
"900619","K","706380"
"900620","K","214502"
"900621","E","070402"
"900622","J","530465"
"900623","K","555562"
"900624","K","601434"
"900625","E","558983"
"900626","Z","730627"
"900627","E","187348"
"900628","Z","204729"
"900629","E","290268"
"900630","Z","933016"
"900631","Z","373452"
"900632","J","391084"
"900633","K","793982"
"900634","Z","306273"
"900635","J","298962"
"900636","J","654227"
"900637","E","068370"
"900638","E","655795"
"900639","K","032336"
"900640","J","916080"
"900641","K","761274"
"900642","E","618421"
"900643","J","790578"
"900644","K","748368"
"900645","E","527677"
"900646","E","561813"
"900647","K","182434"
"900648","E","294724"
"900649","J","620009"
"900650","E","219752"
"900651","K","145071"
"900652","J","399972"
"900653","E","598491"
"900654","J","330505"
"900655","J","954435"
"900656","Z","950492"
"900657","E","616318"
"900658","E","404619"
"900659","J","352474"
"900660","K","988885"
"900661","E","359912"
"900662","Z","964925"
"900663","K","484078"
"900664","J","344166"
"900665","E","655680"
"900666","E","047693"
"900667","J","303657"
"900668","E","511012"
"900669","K","739570"
"900670","J","445755"
"900671","K","684557"
"900672","Z","747338"
"900673","K","046494"
"900674","K","671755"
"900675","J","953049"
"900676","Z","126077"
"900677","K","976459"
"900678","K","871188"
"900679","K","258953"
"900680","K","092325"
"900681","E","318490"
"900682","K","262700"
"900683","K","482468"
"900684","E","997174"
"900685","K","333077"
"900686","K","375116"
"900687","E","389106"
"900688","K","230701"
"900689","K","901014"
"900690","E","507031"
"900691","E","281722"
"900692","J","473980"
"900693","E","148644"
"900694","Z","405097"
"900695","E","652574"
"900696","Z","502065"
"900697","E","276454"
"900698","J","532547"
"900699","J","535466"
"900700","J","093953"
"900701","Z","018732"
"900702","Z","658665"
"900703","J","467360"
"900704","J","313549"
"900705","E","481663"
"900706","J","611612"
"900707","K","495243"
"900708","Z","580640"
"900709","E","299694"
"900710","E","971068"
"900711","Z","405714"
"900712","Z","364793"
"900713","E","923172"
"900714","Z","073818"
"900715","J","341952"
"900716","K","214417"
"900717","K","608249"
"900718","E","220536"
"900719","K","352151"
"900720","J","407807"
"900721","J","242734"
"900722","K","155216"
"900723","Z","624000"
"900724","E","828767"
"900725","J","624324"
"900726","K","498091"
"900727","Z","250640"
"900728","Z","091908"
"900729","K","339342"
"900730","J","413826"
"900731","E","755132"
"900732","E","688849"
"900733","Z","066388"
"900734","E","211291"
"900735","Z","166702"
"900736","K","344002"
"900737","K","109820"
"900738","K","507059"
"900739","K","854015"
"900740","K","515411"
"900741","E","046264"
"900742","K","790307"
"900743","J","645693"
"900744","Z","110094"
"900745","J","456597"
"900746","K","899348"
"900747","J","932202"
"900748","K","811863"
"900749","E","298900"
"900750","K","788264"
"900751","J","028491"
"900752","J","813732"
"900753","K","060458"
"900754","E","204969"
"900755","J","260811"
"900756","K","965065"
"900757","J","816642"
"900758","J","814183"
"900759","J","939253"
"900760","K","160666"
"900761","E","094855"
"900762","K","810296"
"900763","E","615984"
"900764","J","981534"
"900765","J","311591"
"900766","K","470109"
"900767","E","793555"
"900768","K","616406"
"900769","Z","948035"
"900770","Z","556499"
"900771","E","928967"
"900772","Z","662084"
"900773","J","225309"
"900774","Z","726444"
"900775","E","390932"
"900776","J","423307"
"900777","K","125875"
"900778","J","764313"
"900779","J","555651"
"900780","E","462609"
"900781","K","569933"
"900782","J","299925"
"900783","Z","487954"
"900784","K","900127"
"900785","E","182824"
"900786","K","513858"
"900787","K","095858"
"900788","E","010397"
"900789","K","636997"
"900790","K","020465"
"900791","K","669367"
"900792","E","311445"
"900793","J","223348"
"900794","E","113904"
"900795","E","826864"
"900796","K","242611"
"900797","Z","944473"
"900798","J","319645"
"900799","J","297272"
"900800","K","493905"
"900801","K","244595"
"900802","K","929007"
"900803","Z","566734"
"900804","Z","925932"
"900805","Z","386853"
"900806","K","629808"
"900807","J","000420"
"900808","J","562102"
"900809","K","936861"
"900810","K","076118"
"900811","K","044883"
"900812","Z","999743"
"900813","K","025967"
"900814","Z","698264"
"900815","J","204383"
"900816","Z","532310"
"900817","J","951378"
"900818","J","132274"
"900819","E","102012"
"900820","E","026743"
"900821","Z","831844"
"900822","K","077041"
"900823","K","955082"
"900824","E","330910"
"900825","Z","814941"
"900826","Z","139393"
"900827","E","331129"
"900828","J","968742"
"900829","Z","332900"
"900830","K","642738"
"900831","K","508067"
"900832","E","029319"
"900833","E","575247"
"900834","Z","852471"
"900835","K","314948"
"900836","E","355132"
"900837","E","813043"
"900838","Z","464780"
"900839","E","522174"
"900840","E","867074"
"900841","K","556587"
"900842","K","923189"
"900843","E","605680"
"900844","E","212821"
"900845","Z","641332"
"900846","J","534314"
"900847","J","320046"
"900848","K","860450"
"900849","Z","905469"
"900850","Z","991055"
"900851","E","866725"
"900852","J","069328"
"900853","Z","204387"
"900854","K","911650"
"900855","J","253726"
"900856","K","449027"
"900857","K","832790"
"900858","E","765288"
"900859","Z","669307"
"900860","Z","835173"
"900861","E","625342"
"900862","Z","450086"
"900863","Z","914099"
"900864","K","901647"
"900865","J","972683"
"900866","Z","004842"
"900867","J","300691"
"900868","K","777639"
"900869","Z","522479"
"900870","J","840562"
"900871","K","005078"
"900872","K","607876"
"900873","E","151081"
"900874","Z","922189"
"900875","E","498306"
"900876","E","446222"
"900877","J","103545"
"900878","K","456868"
"900879","J","774574"
"900880","K","520504"
"900881","J","398928"
"900882","K","985881"
"900883","K","511687"
"900884","J","844084"
"900885","E","127701"
"900886","Z","584249"
"900887","K","736551"
"900888","Z","175101"
"900889","E","419719"
"900890","J","103557"
"900891","K","185761"
"900892","K","799873"
"900893","Z","856478"
"900894","J","571260"
"900895","E","488909"
"900896","K","447905"
"900897","E","507458"
"900898","E","805239"
"900899","J","987229"
"900900","E","357646"
"900901","K","269634"
"900902","Z","721071"
"900903","K","202722"
"900904","E","168492"
"900905","E","108007"
"900906","E","045890"
"900907","E","593754"
"900908","K","688493"
"900909","K","259133"
"900910","E","525514"
"900911","K","962164"
"900912","Z","120766"
"900913","J","669199"
"900914","E","980125"
"900915","J","751241"
"900916","E","190599"
"900917","J","790605"
"900918","E","475796"
"900919","K","147332"
"900920","J","100250"
"900921","K","485744"
"900922","J","745810"
"900923","K","520968"
"900924","Z","965110"
"900925","J","950020"
"900926","Z","451441"
"900927","J","730739"
"900928","E","238987"
"900929","Z","218795"
"900930","J","976748"
"900931","E","883998"
"900932","J","255645"
"900933","K","980176"
"900934","E","092073"
"900935","K","884222"
"900936","K","969839"
"900937","E","837089"
"900938","K","074279"
"900939","K","503983"
"900940","E","013892"
"900941","Z","531924"
"900942","K","958784"
"900943","E","055624"
"900944","K","621526"
"900945","Z","478774"
"900946","Z","341397"
"900947","J","202740"
"900948","Z","495436"
"900949","K","727127"
"900950","Z","523395"
"900951","E","761255"
"900952","K","786709"
"900953","E","060797"
"900954","J","142888"
"900955","K","706821"
"900956","J","761444"
"900957","J","059449"
"900958","K","985368"
"900959","K","921373"
"900960","J","810378"
"900961","K","054897"
"900962","K","251964"
"900963","E","508348"
"900964","J","437632"
"900965","K","951916"
"900966","E","059802"
"900967","K","798133"
"900968","Z","358232"
"900969","J","959442"
"900970","K","192900"
"900971","E","163760"
"900972","E","853198"
"900973","J","212514"
"900974","K","944818"
"900975","E","193838"
"900976","Z","940537"
"900977","K","455523"
"900978","K","414053"
"900979","K","719493"
"900980","J","943249"
"900981","J","283832"
"900982","K","829523"
"900983","E","303292"
"900984","K","843449"
"900985","Z","937998"
"900986","E","293587"
"900987","Z","974305"
"900988","J","283463"
"900989","Z","178285"
"900990","Z","172699"
"900991","Z","076613"
"900992","Z","664851"
"900993","K","508018"
"900994","J","195928"
"900995","J","833554"
"900996","J","231498"
"900997","J","814114"
"900998","E","184388"
"900999","K","266951"
"901000","J","525077"
"901001","J","667420"
"901002","K","523801"
"901003","E","261166"
"901004","J","769201"
"901005","E","395646"
"901006","Z","392537"
"901007","Z","866738"
"901008","J","137546"
"901009","K","481111"
"901010","E","452655"
"901011","E","397154"
"901012","J","185571"
"901013","Z","204612"
"901014","Z","584917"
"901015","Z","690733"
"901016","Z","886547"
"901017","J","650704"
"901018","K","260640"
"901019","K","599877"
"901020","E","329909"
"901021","Z","174847"
"901022","Z","160314"
"901023","K","699960"
"901024","E","265108"
"901025","J","893942"
"901026","K","193231"
"901027","E","979438"
"901028","J","343397"
"901029","K","550674"
"901030","J","076376"
"901031","J","117851"
"901032","K","313352"
"901033","E","579205"
"901034","E","147465"
"901035","Z","289683"
"901036","K","678913"
"901037","K","978880"
"901038","J","316254"
"901039","Z","856413"
"901040","J","616415"
"901041","K","605234"
"901042","K","391236"
"901043","K","444705"
"901044","E","856407"
"901045","Z","179596"
"901046","K","111958"
"901047","J","468758"
"901048","K","217545"
"901049","E","417101"
"901050","K","286913"
"901051","K","099319"
"901052","J","839914"
"901053","E","403312"
"901054","Z","968612"
"901055","Z","090949"
"901056","K","253894"
"901057","K","174396"
"901058","E","270874"
"901059","K","558790"
"901060","J","917226"
"901061","E","191950"
"901062","J","368618"
"901063","Z","459494"
"901064","E","393416"
"901065","J","232076"
"901066","J","073224"
"901067","J","526290"
"901068","Z","270565"
"901069","K","902987"
"901070","K","475004"
"901071","K","811671"
"901072","K","984162"
"901073","E","996831"
"901074","Z","886937"
"901075","K","976845"
"901076","Z","330085"
"901077","Z","415906"
"901078","E","365618"
"901079","K","725889"
"901080","K","844343"
"901081","K","052228"
"901082","E","323507"
"901083","J","390605"
"901084","K","776147"
"901085","J","439604"
"901086","Z","773342"
"901087","J","622068"
"901088","E","374242"
"901089","J","890202"
"901090","K","216278"
"901091","Z","583341"
"901092","K","105054"
"901093","Z","648198"
"901094","J","617731"
"901095","K","942430"
"901096","Z","979464"
"901097","Z","475533"
"901098","J","951618"
"901099","Z","937579"
"901100","J","118489"
"901101","J","008017"
"901102","Z","123814"
"901103","K","980189"
"901104","E","439294"
"901105","Z","694700"
"901106","K","143107"
"901107","K","090616"
"901108","J","121895"
"901109","K","429457"
"901110","E","999524"
"901111","J","374327"
"901112","K","470826"
"901113","K","497407"
"901114","E","327099"
"901115","E","421991"
"901116","E","658586"
"901117","J","332394"
"901118","K","123647"
"901119","J","632416"
"901120","Z","008460"
"901121","Z","740438"
"901122","J","341896"
"901123","Z","087369"
"901124","K","164242"
"901125","K","656986"
"901126","Z","182256"
"901127","E","435543"
"901128","J","930167"
"901129","E","450096"
"901130","K","473755"
"901131","Z","327673"
"901132","E","218573"
"901133","K","865130"
"901134","J","590799"
"901135","E","326664"
"901136","Z","433420"
"901137","E","305215"
"901138","Z","957550"
"901139","K","306317"
"901140","J","458747"
"901141","K","193026"
"901142","Z","696820"
"901143","Z","347634"
"901144","K","596910"
"901145","K","300229"
"901146","E","060258"
"901147","Z","618333"
"901148","J","484671"
"901149","Z","188407"
"901150","J","745312"
"901151","J","941377"
"901152","Z","667310"
"901153","J","702384"
"901154","K","890421"
"901155","Z","287118"
"901156","K","968190"
"901157","Z","940687"
"901158","J","480257"
"901159","K","638739"
"901160","K","487850"
"901161","J","492357"
"901162","K","442870"
"901163","Z","970856"
"901164","K","932003"
"901165","Z","467971"
"901166","E","183133"
"901167","E","523327"
"901168","Z","404991"
"901169","Z","953499"
"901170","J","622289"
"901171","J","454427"
"901172","K","378347"
"901173","J","476686"
"901174","E","408450"
"901175","K","736028"
"901176","J","507312"
"901177","J","335479"
"901178","K","997007"
"901179","E","697028"
"901180","J","336849"
"901181","Z","156388"
"901182","E","963260"
"901183","J","250697"
"901184","K","978991"
"901185","J","315120"
"901186","E","799026"
"901187","Z","913295"
"901188","E","318939"
"901189","K","943424"
"901190","J","393297"
"901191","K","011371"
"901192","K","675969"
"901193","K","143543"
"901194","K","452878"
"901195","E","594679"
"901196","K","139307"
"901197","E","071646"
"901198","J","884081"
"901199","K","125509"
"901200","E","469601"
"901201","K","969090"
"901202","J","665822"
"901203","E","192383"
"901204","K","483998"
"901205","J","039828"
"901206","E","756878"
"901207","K","483066"
"901208","J","662252"
"901209","E","081626"
"901210","J","519992"
"901211","Z","895413"
"901212","J","699421"
"901213","E","452718"
"901214","E","182891"
"901215","K","909520"
"901216","Z","516762"
"901217","J","075900"
"901218","K","295796"
"901219","E","273928"
"901220","K","846377"
"901221","J","068651"
"901222","K","512461"
"901223","K","087686"
"901224","Z","433571"
"901225","Z","303544"
"901226","K","206414"
"901227","K","955478"
"901228","Z","830282"
"901229","K","616796"
"901230","J","777867"
"901231","Z","401981"
"901232","K","831720"
"901233","Z","348559"
"901234","K","975977"
"901235","K","195718"
"901236","Z","405227"
"901237","E","441979"
"901238","Z","382859"
"901239","J","550099"
"901240","E","455845"
"901241","J","823519"
"901242","K","802979"
"901243","K","958006"
"901244","K","487583"
"901245","Z","317592"
"901246","J","027742"
"901247","E","407694"
"901248","Z","837296"
"901249","K","371824"
"901250","J","122040"
"901251","Z","615526"
"901252","K","698097"
"901253","E","997424"
"901254","Z","585185"
"901255","K","128535"
"901256","E","454229"
"901257","Z","884730"
"901258","K","332904"
"901259","Z","950123"
"901260","E","169352"
"901261","E","652605"
"901262","Z","002197"
"901263","K","577602"
"901264","K","270739"
"901265","J","115144"
"901266","J","751386"
"901267","E","478384"
"901268","E","447792"
"901269","J","331016"
"901270","J","352352"
"901271","E","507651"
"901272","E","297784"
"901273","K","094569"
"901274","Z","991217"
"901275","J","921398"
"901276","J","688092"
"901277","K","804731"
"901278","K","907264"
"901279","K","943120"
"901280","K","453010"
"901281","K","560122"
"901282","K","748556"
"901283","E","765529"
"901284","K","986642"
"901285","J","966214"
"901286","K","368380"
"901287","E","917844"
"901288","E","742835"
"901289","E","238634"
"901290","K","731795"
"901291","Z","881042"
"901292","K","947556"
"901293","J","957667"
"901294","E","999691"
"901295","J","977272"
"901296","E","143865"
"901297","Z","414654"
"901298","K","710481"
"901299","K","902600"
"901300","J","636520"
"901301","K","537645"
"901302","K","975609"
"901303","E","206395"
"901304","E","851512"
"901305","K","527456"
"901306","J","937542"
"901307","K","988314"
"901308","Z","380916"
"901309","E","381824"
"901310","E","720451"
"901311","K","082978"
"901312","J","180099"
"901313","J","466618"
"901314","Z","535570"
"901315","K","131849"
"901316","J","632716"
"901317","E","180955"
"901318","E","084593"
"901319","K","431624"
"901320","E","517206"
"901321","Z","983969"
"901322","J","803937"
"901323","E","086206"
"901324","E","221279"
"901325","K","875650"
"901326","E","128433"
"901327","Z","250740"
"901328","E","108734"
"901329","E","491514"
"901330","J","564983"
"901331","Z","938306"
"901332","Z","052321"
"901333","Z","394669"
"901334","E","542600"
"901335","Z","801166"
"901336","K","149869"
"901337","Z","458153"
"901338","Z","877082"
"901339","K","449823"
"901340","E","574278"
"901341","Z","201101"
"901342","Z","195493"
"901343","Z","417285"
"901344","E","163403"
"901345","Z","316970"
"901346","K","877411"
"901347","K","241765"
"901348","K","829239"
"901349","J","802496"
"901350","Z","490886"
"901351","J","889386"
"901352","K","132590"
"901353","Z","472880"
"901354","K","821780"
"901355","K","940469"
"901356","E","435061"
"901357","E","961470"
"901358","Z","796719"
"901359","Z","647798"
"901360","K","923291"
"901361","K","962668"
"901362","J","643027"
"901363","Z","149183"
"901364","J","546381"
"901365","K","800290"
"901366","K","880652"
"901367","K","933356"
