"","gta.series","gta.number"
"800216","K","304577"
"800217","K","940777"
"800218","K","389594"
"800219","J","365666"
"800220","J","101259"
"800221","Z","955609"
"800222","K","830146"
"800223","E","216113"
"800224","J","244725"
"800225","Z","289784"
"800226","E","314804"
"800227","E","164281"
"800228","K","159774"
"800229","K","919111"
"800230","Z","785310"
"800231","Z","175183"
"800232","K","965860"
"800233","E","533724"
"800234","K","983309"
"800235","K","949393"
"800236","Z","583179"
"800237","Z","588430"
"800238","E","192940"
"800239","Z","650436"
"800240","E","011131"
"800241","E","274632"
"800242","E","634103"
"800243","J","949647"
"800244","Z","668614"
"800245","E","007375"
"800246","K","497466"
"800247","E","606682"
"800248","K","921621"
"800249","E","772580"
"800250","K","936651"
"800251","K","187265"
"800252","J","922988"
"800253","K","962497"
"800254","E","191407"
"800255","J","169463"
"800256","E","029624"
"800257","E","527914"
"800258","Z","883216"
"800259","Z","588856"
"800260","K","869204"
"800261","K","770771"
"800262","J","465522"
"800263","K","787862"
"800264","K","023834"
"800265","K","936189"
"800266","K","497992"
"800267","J","154663"
"800268","E","464456"
"800269","J","974083"
"800270","J","365291"
"800271","E","372120"
"800272","E","494456"
"800273","E","061425"
"800274","Z","810742"
"800275","J","525386"
"800276","Z","001826"
"800277","Z","756641"
"800278","K","220083"
"800279","Z","282852"
"800280","E","968169"
"800281","Z","077894"
"800282","J","507251"
"800283","Z","431214"
"800284","E","236623"
"800285","K","929426"
"800286","K","606855"
"800287","J","864402"
"800288","Z","495934"
"800289","E","239909"
"800290","E","995583"
"800291","E","272742"
"800292","Z","785809"
"800293","J","753569"
"800294","J","454145"
"800295","Z","040396"
"800296","Z","709732"
"800297","J","594797"
"800298","K","330004"
"800299","Z","049362"
"800300","K","749277"
"800301","J","513389"
"800302","Z","520388"
"800303","E","344445"
"800304","J","302054"
"800305","K","972782"
"800306","Z","695530"
"800307","K","957443"
"800308","E","109059"
"800309","J","928125"
"800310","E","963456"
"800311","K","121003"
"800312","K","509276"
"800313","J","903753"
"800314","Z","417537"
"800315","E","396904"
"800316","E","059153"
"800317","J","138541"
"800318","E","260949"
"800319","J","090748"
"800320","K","529403"
"800321","K","917500"
"800322","J","609132"
"800323","E","144454"
"800324","Z","362398"
"800325","Z","490268"
"800326","E","743799"
"800327","E","162323"
"800328","J","162365"
"800329","J","339408"
"800330","K","833752"
"800331","E","268666"
"800332","E","505248"
"800333","E","479478"
"800334","E","514800"
"800335","E","117951"
"800336","Z","938220"
"800337","E","090412"
"800338","Z","767953"
"800339","K","464412"
"800340","E","996627"
"800341","K","907858"
"800342","K","153768"
"800343","E","864026"
"800344","J","160832"
"800345","K","865138"
"800346","Z","117253"
"800347","J","128004"
"800348","K","192428"
"800349","K","570974"
"800350","J","795062"
"800351","J","817475"
"800352","J","953448"
"800353","E","953818"
"800354","J","832885"
"800355","E","339710"
"800356","J","080847"
"800357","J","159736"
"800358","J","266929"
"800359","E","275618"
"800360","Z","558619"
"800361","J","011067"
"800362","K","950226"
"800363","J","974326"
"800364","E","604644"
"800365","K","328502"
"800366","Z","461646"
"800367","J","191441"
"800368","Z","541302"
"800369","J","609444"
"800370","J","767736"
"800371","K","264061"
"800372","J","412990"
"800373","J","247869"
"800374","J","741718"
"800375","K","758415"
"800376","Z","492522"
"800377","K","013939"
"800378","K","996620"
"800379","J","865564"
"800380","E","034826"
"800381","Z","587697"
"800382","Z","328201"
"800383","E","053716"
"800384","E","457082"
"800385","Z","008462"
"800386","Z","793754"
"800387","Z","150101"
"800388","K","387530"
"800389","K","904764"
"800390","K","751338"
"800391","J","853919"
"800392","E","182066"
"800393","K","965544"
"800394","Z","563126"
"800395","K","971810"
"800396","E","683186"
"800397","J","188022"
"800398","K","131033"
"800399","E","350611"
"800400","K","385515"
"800401","K","071811"
"800402","K","472189"
"800403","K","612543"
"800404","Z","426074"
"800405","K","916413"
"800406","Z","483925"
"800407","K","162680"
"800408","K","607591"
"800409","K","343106"
"800410","Z","453926"
"800411","K","365986"
"800412","Z","556262"
"800413","K","606788"
"800414","J","653089"
"800415","K","996607"
"800416","K","894737"
"800417","J","729609"
"800418","Z","511914"
"800419","K","772026"
"800420","Z","600802"
"800421","E","517222"
"800422","K","417597"
"800423","Z","615904"
"800424","Z","061210"
"800425","K","996601"
"800426","K","467918"
"800427","E","577511"
"800428","J","843288"
"800429","J","672813"
"800430","K","289801"
"800431","J","480335"
"800432","J","193604"
"800433","J","693542"
"800434","K","261034"
"800435","Z","535972"
"800436","Z","543379"
"800437","J","898284"
"800438","E","884570"
"800439","E","798452"
"800440","Z","609774"
"800441","J","797710"
"800442","K","902311"
"800443","J","563187"
"800444","Z","010904"
"800445","Z","246303"
"800446","J","120853"
"800447","K","549359"
"800448","Z","678824"
"800449","Z","160529"
"800450","E","459313"
"800451","J","296756"
"800452","Z","896928"
"800453","Z","042383"
"800454","J","920910"
"800455","K","685316"
"800456","J","522376"
"800457","E","302935"
"800458","Z","579686"
"800459","E","120789"
"800460","J","608766"
"800461","K","956563"
"800462","K","661874"
"800463","E","956833"
"800464","E","226867"
"800465","J","025479"
"800466","K","057533"
"800467","J","162709"
"800468","K","162296"
"800469","E","398067"
"800470","J","200586"
"800471","Z","303319"
"800472","K","827396"
"800473","K","937798"
"800474","K","170385"
"800475","K","598899"
"800476","E","542270"
"800477","E","548269"
"800478","E","974209"
"800479","E","174264"
"800480","J","677552"
"800481","J","922039"
"800482","K","880468"
"800483","E","325909"
"800484","E","358333"
"800485","J","078264"
"800486","K","398383"
"800487","K","929225"
"800488","J","839579"
"800489","J","232747"
"800490","J","127614"
"800491","Z","244615"
"800492","J","560757"
"800493","Z","136542"
"800494","E","753020"
"800495","E","456628"
"800496","K","983361"
"800497","K","236713"
"800498","Z","109931"
"800499","K","933591"
"800500","E","518348"
"800501","K","914630"
"800502","J","658131"
"800503","Z","748618"
"800504","Z","858715"
"800505","E","336841"
"800506","J","775843"
"800507","E","273348"
"800508","E","297698"
"800509","K","583739"
"800510","K","997825"
"800511","E","640217"
"800512","Z","281549"
"800513","Z","009148"
"800514","E","501743"
"800515","K","906016"
"800516","J","472463"
"800517","E","518797"
"800518","J","513056"
"800519","E","112699"
"800520","E","757016"
"800521","E","820350"
"800522","J","207316"
"800523","Z","406122"
"800524","J","202870"
"800525","E","840957"
"800526","K","052352"
"800527","E","466590"
"800528","Z","193592"
"800529","K","531980"
"800530","J","363933"
"800531","Z","974198"
"800532","K","185934"
"800533","K","643403"
"800534","E","062876"
"800535","J","125446"
"800536","E","346077"
"800537","K","671672"
"800538","J","723593"
"800539","K","694363"
"800540","Z","620964"
"800541","J","324828"
"800542","J","416320"
"800543","K","985199"
"800544","E","435994"
"800545","K","893090"
"800546","K","294777"
"800547","K","960362"
"800548","J","421423"
"800549","K","685984"
"800550","E","216524"
"800551","J","162849"
"800552","E","417307"
"800553","E","409265"
"800554","K","117867"
"800555","Z","907435"
"800556","K","613032"
"800557","Z","361804"
"800558","J","985798"
"800559","J","806985"
"800560","K","916645"
"800561","J","836156"
"800562","K","908738"
"800563","E","694484"
"800564","Z","595807"
"800565","J","277941"
"800566","E","644302"
"800567","E","242552"
"800568","J","261349"
"800569","K","671708"
"800570","E","570476"
"800571","Z","507422"
"800572","J","548321"
"800573","J","364691"
"800574","E","499412"
"800575","Z","335799"
"800576","K","875084"
"800577","J","699535"
"800578","J","920592"
"800579","J","577834"
"800580","K","841733"
"800581","Z","350500"
"800582","J","295818"
"800583","J","252155"
"800584","K","873121"
"800585","Z","100419"
"800586","J","333322"
"800587","K","633188"
"800588","Z","151053"
"800589","E","308040"
"800590","Z","583318"
"800591","K","124148"
"800592","K","706590"
"800593","E","619521"
"800594","K","579391"
"800595","J","092106"
"800596","J","767225"
"800597","Z","553735"
"800598","K","997379"
"800599","E","751087"
"800600","K","738478"
"800601","Z","753210"
"800602","E","343199"
"800603","J","284367"
"800604","K","007035"
"800605","K","893329"
"800606","K","982548"
"800607","E","407257"
"800608","Z","807868"
"800609","J","668024"
"800610","Z","288516"
"800611","Z","012507"
"800612","Z","581361"
"800613","K","210689"
"800614","J","564598"
"800615","K","483291"
"800616","K","913613"
"800617","Z","265398"
"800618","E","397902"
"800619","Z","943451"
"800620","K","859937"
"800621","K","532939"
"800622","K","831862"
"800623","E","369928"
"800624","Z","821095"
"800625","Z","372454"
"800626","K","573458"
"800627","K","839985"
"800628","E","086528"
"800629","K","947378"
"800630","K","819608"
"800631","Z","025046"
"800632","K","369879"
"800633","J","462420"
"800634","E","960196"
"800635","E","061769"
"800636","K","903828"
"800637","K","315928"
"800638","J","015192"
"800639","K","140867"
"800640","J","774785"
"800641","J","092314"
"800642","K","195278"
"800643","K","299348"
"800644","J","113658"
"800645","J","309930"
"800646","E","819888"
"800647","Z","446864"
"800648","K","533376"
"800649","J","555426"
"800650","Z","454453"
"800651","K","534373"
"800652","E","253667"
"800653","K","831665"
"800654","J","018199"
"800655","Z","049915"
"800656","K","049463"
"800657","E","310450"
"800658","Z","590016"
"800659","E","301179"
"800660","Z","333181"
"800661","J","602586"
"800662","K","009819"
"800663","Z","371726"
"800664","J","258328"
"800665","K","064886"
"800666","J","770391"
"800667","E","220358"
"800668","J","055957"
"800669","K","205397"
"800670","E","325090"
"800671","K","387500"
"800672","E","087711"
"800673","Z","924672"
"800674","Z","750761"
"800675","K","535192"
"800676","Z","606565"
"800677","E","155492"
"800678","K","617625"
"800679","J","248554"
"800680","K","356407"
"800681","Z","980268"
"800682","K","715979"
"800683","J","775959"
"800684","K","977547"
"800685","E","223066"
"800686","Z","639059"
"800687","K","252640"
"800688","J","561736"
"800689","K","024810"
"800690","K","463929"
"800691","J","325160"
"800692","K","365652"
"800693","Z","288048"
"800694","K","899255"
"800695","K","435821"
"800696","K","912395"
"800697","J","563776"
"800698","E","772387"
"800699","Z","150642"
"800700","K","903753"
"800701","K","321455"
"800702","K","231459"
"800703","K","864429"
"800704","J","961608"
"800705","K","685302"
"800706","J","366506"
"800707","K","563540"
"800708","Z","018194"
"800709","Z","577990"
"800710","E","930887"
"800711","Z","715229"
"800712","J","506779"
"800713","K","839176"
"800714","Z","767862"
"800715","K","552388"
"800716","J","816060"
"800717","J","833873"
"800718","E","824820"
"800719","K","610968"
"800720","K","701386"
"800721","J","446493"
"800722","Z","398627"
"800723","E","484859"
"800724","K","548996"
"800725","K","206990"
"800726","E","829223"
"800727","J","825087"
"800728","K","625628"
"800729","K","453371"
"800730","Z","448595"
"800731","J","927384"
"800732","J","584453"
"800733","K","902962"
"800734","K","783063"
"800735","K","512774"
"800736","Z","740942"
"800737","Z","470479"
"800738","K","897357"
"800739","E","459483"
"800740","K","997758"
"800741","E","142077"
"800742","J","486561"
"800743","E","449802"
"800744","K","062050"
"800745","E","077904"
"800746","Z","750692"
"800747","K","220127"
"800748","K","868535"
"800749","J","656709"
"800750","Z","801605"
"800751","J","472901"
"800752","J","250117"
"800753","K","677990"
"800754","E","476419"
"800755","K","971149"
"800756","K","690447"
"800757","K","453662"
"800758","E","647949"
"800759","Z","423278"
"800760","K","460591"
"800761","E","036915"
"800762","E","088557"
"800763","K","192302"
"800764","J","314685"
"800765","K","033776"
"800766","E","773146"
"800767","J","727534"
"800768","Z","698880"
"800769","Z","232612"
"800770","E","326803"
"800771","K","916064"
"800772","E","612152"
"800773","E","365054"
"800774","E","438892"
"800775","J","669976"
"800776","E","779509"
"800777","E","085560"
"800778","K","111020"
"800779","Z","588653"
"800780","K","510003"
"800781","Z","249003"
"800782","E","152190"
"800783","E","009841"
"800784","J","874880"
"800785","K","889587"
"800786","Z","340177"
"800787","K","875308"
"800788","K","655289"
"800789","E","528825"
"800790","K","291081"
"800791","E","275298"
"800792","K","626525"
"800793","K","323631"
"800794","E","261061"
"800795","E","669423"
"800796","J","784274"
"800797","K","331608"
"800798","K","914041"
"800799","E","085588"
"800800","J","701180"
"800801","K","575193"
"800802","Z","652194"
"800803","K","503951"
"800804","Z","640596"
"800805","E","195037"
"800806","Z","365578"
"800807","K","101478"
"800808","K","844990"
"800809","K","529119"
"800810","Z","237724"
"800811","E","654884"
"800812","Z","327205"
"800813","K","917922"
"800814","Z","290302"
"800815","Z","590443"
"800816","J","987831"
"800817","K","973009"
"800818","J","706196"
"800819","E","347179"
"800820","J","134360"
"800821","E","367965"
"800822","K","923888"
"800823","K","506369"
"800824","Z","909987"
"800825","E","567515"
"800826","J","287331"
"800827","K","816533"
"800828","E","147729"
"800829","K","112902"
"800830","K","396563"
"800831","J","569411"
"800832","E","427461"
"800833","Z","299560"
"800834","J","964013"
"800835","Z","131861"
"800836","J","021368"
"800837","E","148501"
"800838","K","964664"
"800839","K","987787"
"800840","J","144504"
"800841","E","210915"
"800842","E","520322"
"800843","J","869726"
"800844","K","149136"
"800845","J","449692"
"800846","E","413370"
"800847","E","380256"
"800848","J","995697"
"800849","K","981113"
"800850","Z","848805"
"800851","K","783352"
"800852","Z","770562"
"800853","E","525246"
"800854","K","717024"
"800855","K","662066"
"800856","E","034286"
"800857","J","960389"
"800858","E","665413"
"800859","K","992035"
"800860","K","776322"
"800861","E","672615"
"800862","K","257312"
"800863","Z","043613"
"800864","E","243158"
"800865","Z","445454"
"800866","K","927680"
"800867","K","787346"
"800868","E","175188"
"800869","K","044675"
"800870","J","138174"
"800871","J","268021"
"800872","K","643993"
"800873","K","389166"
"800874","K","697176"
"800875","Z","158593"
"800876","E","345884"
"800877","J","830285"
"800878","K","410236"
"800879","E","362268"
"800880","E","978961"
"800881","K","695049"
"800882","J","249269"
"800883","J","370996"
"800884","J","947995"
"800885","E","190464"
"800886","K","713769"
"800887","J","357564"
"800888","E","311623"
"800889","E","464502"
"800890","E","906369"
"800891","Z","457360"
"800892","K","746361"
"800893","K","872434"
"800894","E","400224"
"800895","J","686772"
"800896","J","411479"
"800897","J","390076"
"800898","K","933308"
"800899","K","306891"
"800900","Z","069172"
"800901","K","365611"
"800902","Z","153807"
"800903","E","665603"
"800904","J","100870"
"800905","K","515588"
"800906","E","017289"
"800907","K","943021"
"800908","K","482439"
"800909","Z","094524"
"800910","Z","781434"
"800911","Z","089359"
"800912","K","993256"
"800913","Z","060690"
"800914","E","077440"
"800915","E","260778"
"800916","J","935214"
"800917","K","868431"
"800918","Z","541182"
"800919","K","729300"
"800920","E","632038"
"800921","Z","624158"
"800922","K","373861"
"800923","Z","698899"
"800924","J","298188"
"800925","K","353424"
"800926","K","160955"
"800927","K","450386"
"800928","Z","415070"
"800929","J","353810"
"800930","Z","966433"
"800931","K","977215"
"800932","K","999987"
"800933","K","595903"
"800934","Z","186840"
"800935","K","961526"
"800936","E","309223"
"800937","Z","981191"
"800938","E","357488"
"800939","K","026693"
"800940","J","339154"
"800941","Z","138202"
"800942","K","703216"
"800943","J","912306"
"800944","Z","887930"
"800945","Z","560019"
"800946","J","991866"
"800947","K","726559"
"800948","E","882194"
"800949","J","934557"
"800950","K","972282"
"800951","J","207306"
"800952","E","946528"
"800953","K","384224"
"800954","K","033313"
"800955","K","862094"
"800956","J","714300"
"800957","K","404745"
"800958","J","268659"
"800959","J","854374"
"800960","J","662272"
"800961","E","173119"
"800962","E","820184"
"800963","J","648448"
"800964","K","941575"
"800965","K","418891"
"800966","K","187998"
"800967","J","041893"
"800968","Z","646526"
"800969","K","364423"
"800970","E","457098"
"800971","J","097187"
"800972","E","115779"
"800973","K","483826"
"800974","E","477278"
"800975","E","018070"
"800976","K","534397"
"800977","Z","088800"
"800978","E","081388"
"800979","J","715911"
"800980","J","884548"
"800981","J","905653"
"800982","Z","585543"
"800983","E","668911"
"800984","E","171741"
"800985","J","713808"
"800986","K","502147"
"800987","E","296902"
"800988","K","867187"
"800989","Z","916751"
"800990","K","703093"
"800991","E","131078"
"800992","J","478898"
"800993","Z","090315"
"800994","Z","765095"
"800995","K","951243"
"800996","J","613836"
"800997","Z","876317"
"800998","J","523289"
"800999","K","232958"
"801000","K","231839"
"801001","Z","484633"
"801002","J","367642"
"801003","K","347186"
"801004","E","397451"
"801005","Z","095502"
"801006","J","651885"
"801007","J","886546"
"801008","J","365661"
"801009","Z","533361"
"801010","K","703202"
"801011","Z","046444"
"801012","Z","731671"
"801013","Z","484356"
"801014","E","296336"
"801015","J","650473"
"801016","J","206963"
"801017","Z","937273"
"801018","K","033397"
"801019","Z","134613"
"801020","Z","407657"
"801021","K","811622"
"801022","Z","756896"
"801023","K","148450"
"801024","K","003358"
"801025","E","161292"
"801026","E","099492"
"801027","K","970653"
"801028","Z","414375"
"801029","Z","035284"
"801030","J","847793"
"801031","K","962453"
"801032","E","077737"
"801033","E","303800"
"801034","K","101224"
"801035","J","813863"
"801036","K","024072"
"801037","K","155424"
"801038","J","763562"
"801039","Z","682314"
"801040","K","165712"
"801041","K","990314"
"801042","J","974767"
"801043","E","861303"
"801044","E","553665"
"801045","K","221341"
"801046","J","526470"
"801047","Z","334023"
"801048","K","558723"
"801049","Z","647064"
"801050","K","964101"
"801051","J","830243"
"801052","Z","803522"
"801053","E","922840"
"801054","K","086093"
"801055","K","329560"
"801056","E","286453"
"801057","E","277831"
"801058","K","970879"
"801059","Z","215770"
"801060","J","866826"
"801061","Z","674517"
"801062","J","451898"
"801063","E","155763"
"801064","E","407835"
"801065","E","749273"
"801066","Z","135004"
"801067","J","974759"
"801068","Z","792171"
"801069","J","392165"
"801070","J","066369"
"801071","J","749335"
"801072","K","584258"
"801073","E","205915"
"801074","J","069807"
"801075","E","320198"
"801076","J","962539"
"801077","K","955525"
"801078","Z","883904"
"801079","Z","165714"
"801080","K","366860"
"801081","J","369674"
"801082","Z","687583"
"801083","E","318341"
"801084","K","597362"
"801085","J","377228"
"801086","K","976896"
"801087","E","239420"
"801088","J","007602"
"801089","E","374084"
"801090","Z","897509"
"801091","J","042531"
"801092","E","804938"
"801093","E","199376"
"801094","Z","286048"
"801095","E","975822"
"801096","J","032502"
"801097","E","319028"
"801098","J","480083"
"801099","E","208825"
"801100","K","113064"
"801101","K","695078"
"801102","K","717641"
"801103","K","427345"
"801104","K","492848"
"801105","K","401455"
"801106","J","085838"
"801107","Z","879775"
"801108","K","421433"
"801109","K","014432"
"801110","K","254699"
"801111","J","914751"
"801112","J","545945"
"801113","E","362362"
"801114","Z","939762"
"801115","K","126620"
"801116","Z","107815"
"801117","J","453948"
"801118","E","505783"
"801119","J","796092"
"801120","Z","032336"
"801121","J","328140"
"801122","K","600760"
"801123","J","245854"
"801124","E","409771"
"801125","J","479398"
"801126","J","807922"
"801127","K","148620"
"801128","K","532346"
"801129","E","052307"
"801130","K","792169"
"801131","J","990448"
"801132","E","434325"
"801133","Z","703190"
"801134","Z","899711"
"801135","J","352559"
"801136","K","282864"
"801137","J","143266"
"801138","J","047698"
"801139","J","569079"
"801140","J","431034"
"801141","K","936300"
"801142","J","572135"
"801143","K","835665"
"801144","J","338053"
"801145","E","399716"
"801146","K","934493"
"801147","Z","329265"
"801148","K","351798"
"801149","K","540355"
"801150","K","918738"
"801151","E","526943"
"801152","J","928139"
"801153","E","422421"
"801154","Z","149995"
"801155","J","587711"
"801156","Z","179385"
"801157","K","033553"
"801158","E","090592"
"801159","K","654279"
"801160","K","554260"
"801161","Z","751894"
"801162","Z","907325"
"801163","K","989891"
"801164","Z","822732"
"801165","K","956132"
"801166","E","228953"
"801167","Z","306467"
"801168","K","787784"
"801169","K","699968"
"801170","E","290597"
"801171","K","530096"
"801172","Z","574574"
"801173","E","214569"
"801174","E","914039"
"801175","K","795629"
"801176","Z","142761"
"801177","J","586635"
"801178","J","227295"
"801179","Z","770550"
"801180","Z","351065"
"801181","E","623111"
"801182","E","539811"
"801183","J","874783"
"801184","K","639457"
"801185","E","314013"
"801186","Z","128405"
"801187","J","053674"
"801188","Z","212617"
"801189","K","957288"
"801190","Z","305977"
"801191","Z","873850"
"801192","K","415772"
"801193","K","544221"
"801194","K","614090"
"801195","K","858037"
"801196","J","540665"
"801197","K","949401"
"801198","J","340256"
"801199","K","019899"
"801200","J","224989"
"801201","K","403711"
"801202","J","775283"
"801203","J","143844"
"801204","Z","755240"
"801205","E","583448"
"801206","K","939530"
"801207","J","938177"
"801208","K","962170"
"801209","Z","892364"
"801210","J","631256"
"801211","E","174290"
"801212","K","277030"
"801213","Z","938123"
"801214","K","528810"
"801215","K","488884"
"801216","Z","613547"
"801217","E","697388"
"801218","K","485239"
"801219","E","277507"
"801220","K","028479"
"801221","Z","836424"
"801222","K","178179"
"801223","J","604076"
"801224","K","503379"
"801225","J","958896"
"801226","K","561477"
"801227","E","423619"
"801228","K","741125"
"801229","E","760864"
"801230","J","519867"
"801231","K","849992"
"801232","E","340874"
"801233","E","446261"
"801234","E","650355"
"801235","J","786862"
"801236","E","198426"
"801237","E","465917"
"801238","E","881291"
"801239","J","575487"
"801240","J","327453"
"801241","Z","967512"
"801242","J","914337"
"801243","Z","563708"
"801244","J","657087"
"801245","J","644792"
"801246","K","150833"
"801247","Z","379795"
"801248","J","815646"
"801249","J","952930"
"801250","E","635293"
"801251","J","484049"
"801252","Z","088335"
"801253","J","709534"
"801254","K","559978"
"801255","K","609169"
"801256","Z","110329"
"801257","K","688203"
"801258","Z","053655"
"801259","E","340487"
"801260","K","259516"
"801261","E","935070"
"801262","Z","909763"
"801263","K","853175"
"801264","K","883962"
"801265","J","876659"
"801266","J","834166"
"801267","J","457308"
"801268","J","792008"
"801269","E","207982"
"801270","K","902089"
"801271","Z","632096"
"801272","J","539452"
"801273","J","671051"
"801274","E","419615"
"801275","Z","980072"
"801276","K","247948"
"801277","K","513622"
"801278","J","081744"
"801279","K","308316"
"801280","J","783966"
"801281","K","086492"
"801282","J","261045"
"801283","E","044525"
"801284","E","873553"
"801285","K","418992"
"801286","J","492423"
"801287","J","597455"
"801288","K","847400"
"801289","Z","830721"
"801290","K","893720"
"801291","J","757960"
"801292","Z","707495"
"801293","J","674249"
"801294","K","686087"
"801295","J","498339"
"801296","K","936536"
"801297","Z","381465"
"801298","J","352209"
"801299","K","079792"
"801300","E","006916"
"801301","Z","125698"
"801302","K","803299"
"801303","K","401015"
"801304","J","693172"
"801305","K","956003"
"801306","E","322719"
"801307","J","341822"
"801308","Z","558569"
"801309","K","879176"
"801310","E","227921"
"801311","K","886816"
"801312","K","695941"
"801313","J","462250"
"801314","K","123035"
"801315","E","272846"
"801316","K","858319"
"801317","J","763121"
"801318","E","263042"
"801319","Z","882712"
"801320","J","135399"
"801321","Z","459851"
"801322","Z","008023"
"801323","J","555844"
"801324","Z","259561"
"801325","K","285948"
"801326","E","613183"
"801327","K","147722"
"801328","J","000854"
"801329","K","873796"
"801330","K","830893"
"801331","E","127571"
"801332","Z","599057"
"801333","E","497541"
"801334","E","586469"
"801335","J","949165"
"801336","E","093934"
"801337","J","691938"
"801338","K","500840"
"801339","K","819478"
"801340","J","408329"
"801341","J","463469"
"801342","J","823818"
"801343","Z","261944"
"801344","E","229658"
"801345","E","903539"
"801346","K","942762"
"801347","K","735068"
"801348","K","071579"
"801349","E","137248"
"801350","K","632798"
"801351","J","572477"
"801352","J","951016"
"801353","Z","936269"
"801354","E","051275"
"801355","E","507474"
"801356","K","258878"
"801357","E","739831"
"801358","J","568126"
"801359","E","507744"
"801360","E","107264"
"801361","K","988719"
"801362","J","482333"
"801363","K","949780"
"801364","Z","928690"
"801365","E","101172"
"801366","K","664176"
"801367","J","394662"
"801368","J","081094"
"801369","J","565328"
"801370","K","976976"
