"","gta.series","gta.number"
"1400238","E","528724"
"1400239","E","681144"
"1400240","J","424439"
"1400241","E","749786"
"1400242","J","835007"
"1400243","J","825409"
"1400244","K","825547"
"1400245","E","356402"
"1400246","J","212439"
"1400247","Z","055963"
"1400248","J","568403"
"1400249","J","241360"
"1400250","K","563204"
"1400251","Z","304587"
"1400252","K","346456"
"1400253","J","734098"
"1400254","Z","267308"
"1400255","K","902326"
"1400256","K","150041"
"1400257","E","093466"
"1400258","J","538910"
"1400259","E","269272"
"1400260","E","592730"
"1400261","Z","959823"
"1400262","E","263366"
"1400263","E","542976"
"1400264","K","682613"
"1400265","Z","995563"
"1400266","K","834149"
"1400267","K","607732"
"1400268","Z","179835"
"1400269","Z","145361"
"1400270","J","546372"
"1400271","J","158666"
"1400272","K","509715"
"1400273","J","467513"
"1400274","K","865346"
"1400275","E","678519"
"1400276","K","700416"
"1400277","K","541612"
"1400278","E","154348"
"1400279","K","959607"
"1400280","K","506437"
"1400281","K","790827"
"1400282","Z","816343"
"1400283","J","619765"
"1400284","J","319821"
"1400285","J","599939"
"1400286","J","426793"
"1400287","J","990108"
"1400288","E","286380"
"1400289","K","714377"
"1400290","E","420344"
"1400291","Z","913828"
"1400292","J","431217"
"1400293","Z","251001"
"1400294","Z","771563"
"1400295","E","174189"
"1400296","Z","127260"
"1400297","K","919711"
"1400298","J","050089"
"1400299","K","058525"
"1400300","J","045986"
"1400301","K","077602"
"1400302","Z","868501"
"1400303","E","860870"
"1400304","E","617337"
"1400305","K","418726"
"1400306","J","934516"
"1400307","K","119271"
"1400308","K","531470"
"1400309","E","136549"
"1400310","K","673661"
"1400311","K","853467"
"1400312","K","555342"
"1400313","E","282289"
"1400314","J","043611"
"1400315","K","437702"
"1400316","K","353015"
"1400317","K","459501"
"1400318","J","247222"
"1400319","K","649196"
"1400320","E","496256"
"1400321","Z","228719"
"1400322","K","758679"
"1400323","K","236481"
"1400324","Z","056965"
"1400325","K","802946"
"1400326","J","668601"
"1400327","K","077515"
"1400328","K","546844"
"1400329","J","919021"
"1400330","E","394913"
"1400331","K","907070"
"1400332","Z","442447"
"1400333","E","577447"
"1400334","J","276617"
"1400335","K","006046"
"1400336","K","777757"
"1400337","J","495490"
"1400338","K","975170"
"1400339","Z","078742"
"1400340","E","406262"
"1400341","J","550853"
"1400342","Z","221808"
"1400343","K","135164"
"1400344","J","664861"
"1400345","Z","201218"
"1400346","K","340936"
"1400347","J","441536"
"1400348","J","012831"
"1400349","E","464670"
"1400350","Z","802022"
"1400351","E","950914"
"1400352","E","457252"
"1400353","J","354238"
"1400354","Z","938295"
"1400355","J","515602"
"1400356","Z","266528"
"1400357","J","384155"
"1400358","K","113767"
"1400359","K","956895"
"1400360","K","913844"
"1400361","K","796561"
"1400362","E","736369"
"1400363","J","728817"
"1400364","K","540062"
"1400365","J","589063"
"1400366","K","417589"
"1400367","J","564441"
"1400368","K","998858"
"1400369","E","370537"
"1400370","K","935474"
"1400371","E","510534"
"1400372","J","372991"
"1400373","E","906421"
"1400374","K","999541"
"1400375","E","609112"
"1400376","K","573972"
"1400377","Z","315734"
"1400378","Z","505733"
"1400379","K","915355"
"1400380","E","473417"
"1400381","J","699628"
"1400382","E","419129"
"1400383","K","473944"
"1400384","K","958895"
"1400385","E","428651"
"1400386","K","765342"
"1400387","K","780709"
"1400388","K","487036"
"1400389","K","013848"
"1400390","E","057572"
"1400391","K","952618"
"1400392","E","319567"
"1400393","E","745360"
"1400394","J","239700"
"1400395","E","418733"
"1400396","J","139105"
"1400397","K","271950"
"1400398","J","131256"
"1400399","K","412059"
"1400400","Z","653785"
"1400401","Z","920393"
"1400402","J","784551"
"1400403","E","486957"
"1400404","Z","349858"
"1400405","E","831464"
"1400406","K","896393"
"1400407","Z","132574"
"1400408","E","419113"
"1400409","E","169631"
"1400410","Z","601488"
"1400411","K","497077"
"1400412","J","025682"
"1400413","E","597443"
"1400414","J","488405"
"1400415","J","456609"
"1400416","E","094417"
"1400417","J","712032"
"1400418","J","194768"
"1400419","E","495715"
"1400420","J","436047"
"1400421","K","993042"
"1400422","K","103248"
"1400423","E","840264"
"1400424","K","307404"
"1400425","E","916859"
"1400426","K","666591"
"1400427","J","584848"
"1400428","J","789261"
"1400429","K","234356"
"1400430","J","319078"
"1400431","J","074950"
"1400432","E","062541"
"1400433","J","135514"
"1400434","K","075644"
"1400435","E","432823"
"1400436","Z","351122"
"1400437","K","934359"
"1400438","K","585224"
"1400439","E","414760"
"1400440","K","559478"
"1400441","E","139256"
"1400442","Z","654726"
"1400443","K","286391"
"1400444","Z","974636"
"1400445","E","662166"
"1400446","K","056304"
"1400447","Z","344572"
"1400448","Z","434343"
"1400449","E","270079"
"1400450","E","542125"
"1400451","Z","237817"
"1400452","Z","269143"
"1400453","E","717322"
"1400454","Z","534260"
"1400455","K","334594"
"1400456","E","527638"
"1400457","E","835472"
"1400458","Z","848461"
"1400459","J","343641"
"1400460","J","220769"
"1400461","J","353833"
"1400462","E","447240"
"1400463","K","266324"
"1400464","Z","615725"
"1400465","K","350618"
"1400466","J","171993"
"1400467","K","903946"
"1400468","E","426595"
"1400469","J","770000"
"1400470","K","933420"
"1400471","E","568533"
"1400472","E","710873"
"1400473","J","539216"
"1400474","J","132899"
"1400475","Z","465933"
"1400476","K","940298"
"1400477","E","207008"
"1400478","E","443254"
"1400479","Z","526477"
"1400480","E","802683"
"1400481","K","117882"
"1400482","K","903021"
"1400483","J","492946"
"1400484","E","725790"
"1400485","Z","381188"
"1400486","K","865439"
"1400487","E","871663"
"1400488","J","466230"
"1400489","K","456059"
"1400490","Z","660719"
"1400491","J","508322"
"1400492","K","002445"
"1400493","K","637548"
"1400494","E","127919"
"1400495","K","872587"
"1400496","Z","830940"
"1400497","K","291154"
"1400498","K","002264"
"1400499","E","122470"
"1400500","J","406384"
"1400501","E","272581"
"1400502","K","799716"
"1400503","E","262891"
"1400504","Z","463745"
"1400505","J","972672"
"1400506","J","407900"
"1400507","E","768697"
"1400508","K","188492"
"1400509","J","787667"
"1400510","Z","220303"
"1400511","Z","990505"
"1400512","J","975275"
"1400513","J","095661"
"1400514","K","062589"
"1400515","E","534558"
"1400516","K","121078"
"1400517","E","175660"
"1400518","Z","283655"
"1400519","K","653760"
"1400520","Z","499093"
"1400521","J","845796"
"1400522","E","872495"
"1400523","J","785437"
"1400524","E","111437"
"1400525","K","499202"
"1400526","Z","026706"
"1400527","J","819785"
"1400528","J","271705"
"1400529","K","029363"
"1400530","Z","910087"
"1400531","K","379461"
"1400532","E","232585"
"1400533","Z","160814"
"1400534","E","732354"
"1400535","K","297557"
"1400536","J","595670"
"1400537","K","690741"
"1400538","Z","064184"
"1400539","J","848723"
"1400540","E","413070"
"1400541","K","107172"
"1400542","J","658787"
"1400543","Z","782081"
"1400544","J","106050"
"1400545","Z","899659"
"1400546","J","723429"
"1400547","K","962225"
"1400548","E","308251"
"1400549","J","365409"
"1400550","Z","978250"
"1400551","K","033884"
"1400552","Z","230355"
"1400553","E","569377"
"1400554","E","155690"
"1400555","K","676813"
"1400556","K","549972"
"1400557","K","371046"
"1400558","E","343927"
"1400559","Z","519975"
"1400560","J","977275"
"1400561","E","950667"
"1400562","E","843674"
"1400563","E","449036"
"1400564","K","550723"
"1400565","K","344002"
"1400566","Z","034214"
"1400567","E","887790"
"1400568","J","834262"
"1400569","E","466705"
"1400570","J","643254"
"1400571","Z","166075"
"1400572","K","566021"
"1400573","J","006636"
"1400574","K","638972"
"1400575","E","087628"
"1400576","E","747516"
"1400577","Z","982714"
"1400578","J","730072"
"1400579","J","129041"
"1400580","E","397994"
"1400581","E","298891"
"1400582","J","441481"
"1400583","Z","228838"
"1400584","E","425300"
"1400585","E","221135"
"1400586","J","338454"
"1400587","J","442502"
"1400588","K","886995"
"1400589","K","780499"
"1400590","J","700094"
"1400591","E","214535"
"1400592","E","890241"
"1400593","J","434596"
"1400594","Z","764061"
"1400595","Z","028596"
"1400596","J","743902"
"1400597","Z","445398"
"1400598","Z","916161"
"1400599","J","696313"
"1400600","E","600537"
"1400601","J","073983"
"1400602","E","714869"
"1400603","E","248404"
"1400604","E","403038"
"1400605","K","495042"
"1400606","K","253848"
"1400607","E","378890"
"1400608","E","673701"
"1400609","K","932875"
"1400610","Z","220349"
"1400611","J","551837"
"1400612","Z","795781"
"1400613","Z","533493"
"1400614","E","790402"
"1400615","Z","889102"
"1400616","J","131540"
"1400617","E","428255"
"1400618","Z","198816"
"1400619","E","807392"
"1400620","J","594329"
"1400621","E","580294"
"1400622","E","652558"
"1400623","K","250035"
"1400624","J","632408"
"1400625","K","765600"
"1400626","K","948976"
"1400627","E","530299"
"1400628","J","901231"
"1400629","E","480082"
"1400630","K","700645"
"1400631","E","330254"
"1400632","K","877137"
"1400633","J","946128"
"1400634","Z","790343"
"1400635","Z","524287"
"1400636","E","666739"
"1400637","J","783133"
"1400638","E","236512"
"1400639","K","987942"
"1400640","E","806994"
"1400641","J","957018"
"1400642","J","191610"
"1400643","Z","049377"
"1400644","Z","434035"
"1400645","Z","049109"
"1400646","K","678810"
"1400647","K","421609"
"1400648","E","252297"
"1400649","E","517937"
"1400650","K","475356"
"1400651","K","306846"
"1400652","E","446461"
"1400653","K","149480"
"1400654","J","106859"
"1400655","J","794694"
"1400656","E","399592"
"1400657","E","656393"
"1400658","J","527126"
"1400659","E","818922"
"1400660","J","589453"
"1400661","J","431481"
"1400662","K","900159"
"1400663","J","651540"
"1400664","K","262384"
"1400665","Z","073360"
"1400666","Z","297197"
"1400667","Z","700784"
"1400668","J","973896"
"1400669","E","362958"
"1400670","J","254064"
"1400671","E","969943"
"1400672","J","764293"
"1400673","K","295076"
"1400674","J","740216"
"1400675","Z","056376"
"1400676","E","357024"
"1400677","K","668739"
"1400678","K","023869"
"1400679","J","912766"
"1400680","J","104449"
"1400681","K","941216"
"1400682","Z","544456"
"1400683","Z","303121"
"1400684","E","596108"
"1400685","E","598670"
"1400686","K","915037"
"1400687","K","944664"
"1400688","K","735118"
"1400689","Z","670269"
"1400690","K","756550"
"1400691","J","437809"
"1400692","J","323341"
"1400693","E","136808"
"1400694","K","597678"
"1400695","J","476990"
"1400696","J","928165"
"1400697","K","811927"
"1400698","E","081004"
"1400699","K","611297"
"1400700","K","965092"
"1400701","K","896253"
"1400702","K","383365"
"1400703","Z","705266"
"1400704","K","588005"
"1400705","J","703178"
"1400706","E","941051"
"1400707","E","372180"
"1400708","Z","481803"
"1400709","E","333658"
"1400710","K","687827"
"1400711","E","615853"
"1400712","K","977619"
"1400713","E","940930"
"1400714","E","459468"
"1400715","Z","964712"
"1400716","J","448673"
"1400717","E","557288"
"1400718","J","832882"
"1400719","Z","367116"
"1400720","Z","708126"
"1400721","K","173732"
"1400722","J","647580"
"1400723","J","059652"
"1400724","Z","808178"
"1400725","E","158733"
"1400726","J","845874"
"1400727","E","344969"
"1400728","E","852301"
"1400729","J","536448"
"1400730","K","891046"
"1400731","J","671689"
"1400732","J","466739"
"1400733","E","394670"
"1400734","Z","927863"
"1400735","Z","356217"
"1400736","K","313989"
"1400737","E","375286"
"1400738","E","120994"
"1400739","J","642012"
"1400740","Z","453084"
"1400741","K","606219"
"1400742","J","352223"
"1400743","K","708537"
"1400744","E","163635"
"1400745","Z","183911"
"1400746","J","507706"
"1400747","Z","202766"
"1400748","J","836601"
"1400749","E","191096"
"1400750","J","226991"
"1400751","J","389506"
"1400752","E","354993"
"1400753","Z","957884"
"1400754","E","651613"
"1400755","Z","288470"
"1400756","K","538279"
"1400757","J","679811"
"1400758","E","100203"
"1400759","K","858520"
"1400760","Z","814987"
"1400761","J","867313"
"1400762","K","462037"
"1400763","Z","809380"
"1400764","Z","036874"
"1400765","J","343363"
"1400766","J","374602"
"1400767","Z","418134"
"1400768","E","567021"
"1400769","E","953642"
"1400770","K","537117"
"1400771","E","094335"
"1400772","E","685917"
"1400773","K","106314"
"1400774","J","586916"
"1400775","K","912286"
"1400776","J","908693"
"1400777","Z","889734"
"1400778","K","830058"
"1400779","E","758552"
"1400780","E","115656"
"1400781","Z","128897"
"1400782","Z","509204"
"1400783","K","977075"
"1400784","K","898388"
"1400785","K","199650"
"1400786","K","096430"
"1400787","K","892164"
"1400788","K","794779"
"1400789","K","676075"
"1400790","E","597644"
"1400791","E","925171"
"1400792","K","543478"
"1400793","K","252864"
"1400794","K","717777"
"1400795","J","084876"
"1400796","Z","387234"
"1400797","K","997496"
"1400798","J","065667"
"1400799","Z","275984"
"1400800","K","799140"
"1400801","K","936370"
"1400802","K","511393"
"1400803","K","155567"
"1400804","J","051536"
"1400805","K","888139"
"1400806","Z","658455"
"1400807","K","081612"
"1400808","K","731213"
"1400809","Z","246218"
"1400810","Z","177747"
"1400811","Z","865891"
"1400812","Z","280628"
"1400813","Z","041449"
"1400814","E","549255"
"1400815","K","204308"
"1400816","J","455852"
"1400817","E","856423"
"1400818","E","824251"
"1400819","Z","484349"
"1400820","J","693536"
"1400821","Z","767500"
"1400822","Z","693780"
"1400823","Z","516182"
"1400824","J","742390"
"1400825","J","104861"
"1400826","K","591948"
"1400827","E","494009"
"1400828","Z","815947"
"1400829","J","385865"
"1400830","K","912061"
"1400831","E","469986"
"1400832","K","278272"
"1400833","K","359822"
"1400834","E","916284"
"1400835","Z","953260"
"1400836","E","182095"
"1400837","Z","402631"
"1400838","Z","844269"
"1400839","E","522842"
"1400840","E","164299"
"1400841","K","715340"
"1400842","J","641250"
"1400843","K","651758"
"1400844","J","544185"
"1400845","E","544575"
"1400846","K","903068"
"1400847","Z","755716"
"1400848","J","027848"
"1400849","K","785016"
"1400850","E","156316"
"1400851","Z","725278"
"1400852","J","961046"
"1400853","Z","997160"
"1400854","K","374815"
"1400855","K","967276"
"1400856","Z","852582"
"1400857","E","950447"
"1400858","E","767985"
"1400859","J","568194"
"1400860","E","721734"
"1400861","E","721019"
"1400862","K","713697"
"1400863","J","830629"
"1400864","Z","866885"
"1400865","Z","865561"
"1400866","Z","771075"
"1400867","E","244810"
"1400868","K","864535"
"1400869","J","139644"
"1400870","K","374801"
"1400871","K","881040"
"1400872","E","042212"
"1400873","K","920627"
"1400874","Z","142304"
"1400875","K","764523"
"1400876","Z","476938"
"1400877","Z","741632"
"1400878","J","717965"
"1400879","K","989342"
"1400880","J","336985"
"1400881","Z","713741"
"1400882","J","072429"
"1400883","J","534852"
"1400884","K","362069"
"1400885","E","485536"
"1400886","E","362465"
"1400887","E","356808"
"1400888","J","441314"
"1400889","J","112674"
"1400890","K","151976"
"1400891","E","676055"
"1400892","E","856295"
"1400893","K","108185"
"1400894","J","230771"
"1400895","J","320035"
"1400896","J","597531"
"1400897","K","073671"
"1400898","K","096073"
"1400899","K","106040"
"1400900","J","495045"
"1400901","J","142457"
"1400902","J","124206"
"1400903","K","799773"
"1400904","K","299759"
"1400905","E","887812"
"1400906","E","518734"
"1400907","K","809192"
"1400908","E","282130"
"1400909","K","892174"
"1400910","E","193977"
"1400911","Z","442078"
"1400912","E","409398"
"1400913","E","017476"
"1400914","K","908725"
"1400915","Z","106812"
"1400916","E","105413"
"1400917","Z","010340"
"1400918","K","968883"
"1400919","E","077436"
"1400920","E","115412"
"1400921","K","656586"
"1400922","J","963813"
"1400923","J","885305"
"1400924","J","330858"
"1400925","E","331331"
"1400926","J","510898"
"1400927","K","559337"
"1400928","J","062083"
"1400929","K","507087"
"1400930","J","708571"
"1400931","E","907775"
"1400932","Z","096933"
"1400933","K","264593"
"1400934","E","341270"
"1400935","Z","233840"
"1400936","K","904180"
"1400937","Z","128289"
"1400938","E","630031"
"1400939","K","607751"
"1400940","E","500268"
"1400941","J","022463"
"1400942","E","137386"
"1400943","K","746210"
"1400944","Z","886141"
"1400945","E","381953"
"1400946","E","904710"
"1400947","Z","730040"
"1400948","K","520332"
"1400949","E","410716"
"1400950","Z","374739"
"1400951","Z","179336"
"1400952","K","925964"
"1400953","E","839388"
"1400954","J","959760"
"1400955","E","630663"
"1400956","K","813108"
"1400957","E","473590"
"1400958","E","296745"
"1400959","J","226351"
"1400960","Z","970441"
"1400961","J","425810"
"1400962","E","012910"
"1400963","J","632691"
"1400964","E","420597"
"1400965","K","956367"
"1400966","K","153090"
"1400967","E","870884"
"1400968","K","838408"
"1400969","Z","650804"
"1400970","Z","790596"
"1400971","E","885399"
"1400972","Z","278320"
"1400973","E","927620"
"1400974","E","834171"
"1400975","K","562604"
"1400976","J","604075"
"1400977","J","687871"
"1400978","E","924593"
"1400979","E","102199"
"1400980","J","564349"
"1400981","Z","443198"
"1400982","Z","472825"
"1400983","J","320808"
"1400984","K","139620"
"1400985","J","906767"
"1400986","E","384368"
"1400987","K","715669"
"1400988","K","766476"
"1400989","K","476706"
"1400990","K","529623"
"1400991","E","698489"
"1400992","K","998828"
"1400993","E","778475"
"1400994","K","105598"
"1400995","J","348068"
"1400996","E","206299"
"1400997","K","957510"
"1400998","E","463454"
"1400999","J","912929"
"1401000","Z","725979"
"1401001","J","833246"
"1401002","Z","816204"
"1401003","E","411386"
"1401004","Z","276951"
"1401005","Z","121369"
"1401006","K","897663"
"1401007","K","742384"
"1401008","E","068003"
"1401009","E","467936"
"1401010","K","676846"
"1401011","E","469704"
"1401012","K","306611"
"1401013","E","756623"
"1401014","K","480450"
"1401015","E","493930"
"1401016","J","858448"
"1401017","J","628835"
"1401018","J","326719"
"1401019","K","161994"
"1401020","J","876631"
"1401021","Z","866970"
"1401022","Z","895632"
"1401023","K","112154"
"1401024","K","374053"
"1401025","K","980634"
"1401026","E","682592"
"1401027","J","937706"
"1401028","Z","411196"
"1401029","K","890943"
"1401030","Z","700929"
"1401031","E","136109"
"1401032","K","859468"
"1401033","E","263552"
"1401034","K","570094"
"1401035","K","942551"
"1401036","J","407187"
"1401037","E","839327"
"1401038","Z","094737"
"1401039","Z","514178"
"1401040","K","129250"
"1401041","Z","159054"
"1401042","E","491018"
"1401043","E","712099"
"1401044","J","991121"
"1401045","E","483015"
"1401046","E","323314"
"1401047","K","948094"
"1401048","K","096565"
"1401049","K","664984"
"1401050","K","604663"
"1401051","Z","556267"
"1401052","E","195532"
"1401053","E","603691"
"1401054","E","378605"
"1401055","K","433686"
"1401056","J","849729"
"1401057","E","550595"
"1401058","K","034793"
"1401059","Z","206277"
"1401060","E","159069"
"1401061","J","563961"
"1401062","J","287984"
"1401063","K","334799"
"1401064","K","571627"
"1401065","E","757149"
"1401066","Z","758928"
"1401067","J","920638"
"1401068","E","661636"
"1401069","Z","838450"
"1401070","Z","052738"
"1401071","K","149828"
"1401072","E","108047"
"1401073","Z","331416"
"1401074","Z","094499"
"1401075","J","188230"
"1401076","E","952657"
"1401077","Z","145797"
"1401078","J","200928"
"1401079","Z","403125"
"1401080","E","650390"
"1401081","K","097171"
"1401082","Z","577779"
"1401083","K","164969"
"1401084","E","119460"
"1401085","E","323563"
"1401086","E","278392"
"1401087","Z","278593"
"1401088","E","852251"
"1401089","J","807867"
"1401090","Z","117323"
"1401091","J","305555"
"1401092","Z","718755"
"1401093","E","133174"
"1401094","Z","351162"
"1401095","Z","824221"
"1401096","E","590478"
"1401097","J","208135"
"1401098","K","945169"
"1401099","E","460055"
"1401100","E","262770"
"1401101","E","272090"
"1401102","J","472109"
"1401103","K","426218"
"1401104","K","600341"
"1401105","Z","286407"
"1401106","K","536558"
"1401107","J","732909"
"1401108","Z","663804"
"1401109","K","508828"
"1401110","K","264923"
"1401111","Z","227920"
"1401112","E","133563"
"1401113","E","415957"
"1401114","J","201682"
"1401115","K","053823"
"1401116","J","394927"
"1401117","J","153152"
"1401118","Z","076901"
"1401119","J","529619"
"1401120","K","205372"
"1401121","E","799687"
"1401122","E","531152"
"1401123","K","408788"
"1401124","E","408073"
"1401125","K","209670"
"1401126","Z","264583"
"1401127","E","174849"
"1401128","E","582669"
"1401129","Z","559093"
"1401130","J","831506"
"1401131","J","636554"
"1401132","E","697433"
"1401133","K","070466"
"1401134","Z","635887"
"1401135","K","453751"
"1401136","E","119216"
"1401137","E","687552"
"1401138","K","479848"
"1401139","E","611252"
"1401140","K","084954"
"1401141","Z","216379"
"1401142","J","482851"
"1401143","K","996646"
"1401144","Z","612022"
"1401145","E","405781"
"1401146","Z","871916"
"1401147","J","208104"
"1401148","Z","298946"
"1401149","E","339526"
"1401150","J","599448"
"1401151","E","056866"
"1401152","Z","262073"
"1401153","E","578717"
"1401154","J","971519"
"1401155","J","559000"
"1401156","E","499856"
"1401157","E","067394"
"1401158","E","008420"
"1401159","K","696873"
"1401160","E","622655"
"1401161","E","670639"
"1401162","K","528832"
"1401163","J","519398"
"1401164","Z","948804"
"1401165","J","234643"
"1401166","K","594157"
"1401167","E","041749"
"1401168","K","235194"
"1401169","K","325055"
"1401170","E","956544"
"1401171","J","774779"
"1401172","E","886676"
"1401173","E","795144"
"1401174","E","969834"
"1401175","E","047741"
"1401176","J","193458"
"1401177","E","432327"
"1401178","Z","108228"
"1401179","Z","919876"
"1401180","E","327171"
"1401181","E","644091"
"1401182","K","459593"
"1401183","E","575343"
"1401184","E","556968"
"1401185","E","092528"
"1401186","Z","515309"
"1401187","J","389516"
"1401188","Z","732436"
"1401189","K","649427"
"1401190","Z","665876"
"1401191","K","205231"
"1401192","Z","293988"
"1401193","K","073079"
"1401194","K","422749"
"1401195","E","053792"
"1401196","E","152940"
"1401197","J","438824"
"1401198","E","952968"
"1401199","E","393735"
"1401200","J","236758"
"1401201","Z","626418"
"1401202","K","289651"
"1401203","J","452090"
"1401204","E","532818"
"1401205","Z","673398"
"1401206","K","027429"
"1401207","J","251718"
"1401208","E","332448"
"1401209","Z","023924"
"1401210","E","716155"
"1401211","J","649660"
"1401212","E","277737"
"1401213","K","656443"
"1401214","K","066613"
"1401215","E","426704"
"1401216","E","648204"
"1401217","E","526742"
"1401218","J","612083"
"1401219","Z","225729"
"1401220","K","013817"
"1401221","E","846488"
"1401222","K","207346"
"1401223","K","459439"
"1401224","E","832572"
"1401225","K","977365"
"1401226","J","091669"
"1401227","K","745839"
"1401228","J","412609"
"1401229","E","102447"
"1401230","J","682043"
"1401231","E","425922"
"1401232","E","512930"
"1401233","J","371787"
"1401234","E","275317"
"1401235","J","282857"
"1401236","E","398656"
"1401237","J","063808"
"1401238","Z","636924"
"1401239","Z","294738"
"1401240","J","271571"
"1401241","Z","271338"
"1401242","E","056281"
"1401243","J","991485"
"1401244","Z","948359"
"1401245","K","987193"
"1401246","E","351847"
"1401247","E","618176"
"1401248","Z","264408"
