"","gta.series","gta.number"
"143","K","986792"
"144","J","536966"
"145","E","589286"
"146","E","728920"
"147","E","229255"
"148","Z","382158"
"149","Z","025524"
"150","Z","849388"
"151","K","873733"
"152","E","501282"
"153","K","127141"
"154","J","422510"
"155","J","601758"
"156","K","100540"
"157","Z","706688"
"158","E","517830"
"159","J","488137"
"160","Z","624069"
"161","K","992982"
"162","Z","099998"
"163","E","426407"
"164","J","279807"
"165","Z","355054"
"166","Z","271039"
"167","J","516628"
"168","J","962485"
"169","J","861378"
"170","E","580975"
"171","Z","796306"
"172","K","928036"
"173","K","772997"
"174","E","356198"
"175","E","488720"
"176","E","141393"
"177","J","683895"
"178","K","573482"
"179","K","424380"
"180","Z","937500"
"181","K","870228"
"182","K","495740"
"183","K","263003"
"184","E","048981"
"185","K","151555"
"186","J","115459"
"187","K","020924"
"188","K","810795"
"189","J","466556"
"190","Z","344552"
"191","K","081537"
"192","J","719901"
"193","J","989026"
"194","J","522362"
"195","K","747471"
"196","Z","230859"
"197","E","284268"
"198","Z","461168"
"199","J","998619"
"200","J","109792"
"201","E","052349"
"202","J","874598"
"203","K","636351"
"204","Z","812326"
"205","Z","978707"
"206","J","132307"
"207","E","076032"
"208","E","317083"
"209","Z","318546"
"210","K","844819"
"211","K","114798"
"212","J","557642"
"213","K","248702"
"214","K","942206"
"215","K","426778"
"216","K","902304"
"217","K","886740"
"218","Z","281346"
"219","K","649525"
"220","K","292848"
"221","J","979536"
"222","K","227866"
"223","J","476204"
"224","J","491840"
"225","J","525085"
"226","E","585377"
"227","Z","933666"
"228","K","013121"
"229","K","929329"
"230","K","106754"
"231","J","486041"
"232","E","173438"
"233","E","242672"
"234","Z","138997"
"235","J","967507"
"236","E","404752"
"237","J","514888"
"238","J","744699"
"239","J","461480"
"240","J","762967"
"241","K","987702"
"242","Z","422562"
"243","J","770212"
"244","J","895387"
"245","Z","037109"
"246","E","311752"
"247","Z","008990"
"248","E","580326"
"249","K","024193"
"250","K","964061"
"251","K","927187"
"252","K","890212"
"253","Z","259250"
"254","K","389660"
"255","J","743609"
"256","E","029767"
"257","J","486774"
"258","Z","838086"
"259","J","510365"
"260","K","606851"
"261","Z","161733"
"262","K","012419"
"263","K","264165"
"264","E","427434"
"265","Z","293087"
"266","Z","454774"
"267","J","132468"
"268","E","343763"
"269","Z","860292"
"270","E","059085"
"271","K","887629"
"272","K","795294"
"273","K","638393"
"274","J","924418"
"275","E","750265"
"276","K","668712"
"277","J","928115"
"278","Z","312629"
"279","Z","433736"
"280","K","736351"
"281","K","751835"
"282","K","567963"
"283","Z","355164"
"284","K","507846"
"285","J","412601"
"286","J","465655"
"287","K","557705"
"288","K","165326"
"289","E","105092"
"290","Z","078390"
"291","E","429584"
"292","J","626906"
"293","J","676520"
"294","E","078463"
"295","Z","184752"
"296","K","448344"
"297","K","451476"
"298","E","604298"
"299","J","173838"
"300","E","101092"
"301","Z","769020"
"302","J","788323"
"303","K","091655"
"304","K","694868"
"305","J","114946"
"306","K","667323"
"307","E","005448"
"308","K","623943"
"309","J","142664"
"310","K","693162"
"311","Z","774666"
"312","J","266162"
"313","E","739399"
"314","K","946921"
"315","Z","900359"
"316","J","711784"
"317","E","075422"
"318","K","687495"
"319","J","458277"
"320","K","498293"
"321","E","124769"
"322","Z","514347"
"323","E","326502"
"324","K","906366"
"325","K","776546"
"326","J","195671"
"327","Z","784229"
"328","Z","524936"
"329","J","653445"
"330","K","286351"
"331","K","719504"
"332","E","899731"
"333","Z","969261"
"334","Z","018788"
"335","K","607475"
"336","J","454470"
"337","K","374836"
"338","Z","086948"
"339","K","197046"
"340","E","505265"
"341","Z","305818"
"342","J","820428"
"343","J","685504"
"344","K","504014"
"345","K","077599"
"346","J","473788"
"347","K","606699"
"348","E","451947"
"349","J","800800"
"350","K","203797"
"351","J","008405"
"352","J","218401"
"353","E","640608"
"354","J","511518"
"355","K","922979"
"356","E","978738"
"357","J","752132"
"358","K","358361"
"359","E","841279"
"360","J","038164"
"361","E","405684"
"362","K","214039"
"363","Z","655195"
"364","E","854501"
"365","E","424812"
"366","K","316064"
"367","J","903669"
"368","Z","893102"
"369","Z","294256"
"370","K","932829"
"371","K","457227"
"372","E","881356"
"373","K","804438"
"374","E","040796"
"375","K","184310"
"376","Z","203104"
"377","K","195768"
"378","K","937817"
"379","Z","311618"
"380","J","728672"
"381","J","525482"
"382","Z","788894"
"383","Z","223882"
"384","K","267079"
"385","K","365830"
"386","E","902118"
"387","J","432802"
"388","J","547949"
"389","J","606528"
"390","E","528428"
"391","K","926889"
"392","K","074954"
"393","Z","953664"
"394","K","676345"
"395","K","291625"
"396","J","924474"
"397","J","096527"
"398","E","198248"
"399","E","141132"
"400","J","141446"
"401","Z","149050"
"402","J","466048"
"403","Z","376358"
"404","E","278357"
"405","Z","506905"
"406","J","978937"
"407","J","332984"
"408","K","936933"
"409","K","057113"
"410","J","493122"
"411","Z","600407"
"412","K","936227"
"413","E","244603"
"414","E","338285"
"415","E","181811"
"416","J","596592"
"417","E","054127"
"418","Z","616015"
"419","K","711137"
"420","E","489323"
"421","J","679596"
"422","Z","212847"
"423","Z","559619"
"424","K","030466"
"425","E","232083"
"426","K","972540"
"427","Z","918000"
"428","J","835408"
"429","J","800687"
"430","J","283700"
"431","E","180091"
"432","K","088347"
"433","E","161704"
"434","Z","584613"
"435","K","460286"
"436","J","768693"
"437","Z","152003"
"438","J","635380"
"439","K","991775"
"440","E","246061"
"441","K","705855"
"442","Z","828557"
"443","Z","581782"
"444","E","965186"
"445","E","264848"
"446","Z","799972"
"447","E","697122"
"448","E","656205"
"449","K","309245"
"450","Z","677045"
"451","K","370972"
"452","K","011351"
"453","K","553355"
"454","J","613234"
"455","Z","893410"
"456","E","432156"
"457","J","662133"
"458","E","409379"
"459","K","964751"
"460","J","758410"
"461","K","933754"
"462","J","167335"
"463","Z","261843"
"464","E","095513"
"465","Z","250017"
"466","K","571300"
"467","E","643957"
"468","K","897787"
"469","Z","191663"
"470","J","559711"
"471","K","904491"
"472","J","373164"
"473","K","004139"
"474","K","998078"
"475","K","977373"
"476","K","650758"
"477","E","276712"
"478","J","932542"
"479","J","836800"
"480","Z","921277"
"481","E","812525"
"482","K","077802"
"483","Z","089918"
"484","K","415531"
"485","K","219850"
"486","K","696880"
"487","K","709108"
"488","K","875900"
"489","E","033990"
"490","J","771107"
"491","K","555420"
"492","E","089576"
"493","J","310260"
"494","Z","408773"
"495","K","636796"
"496","J","563210"
"497","K","637659"
"498","Z","346886"
"499","J","379994"
"500","J","943586"
"501","J","030131"
"502","E","143202"
"503","Z","211451"
"504","K","765882"
"505","K","821621"
"506","K","272452"
"507","E","218569"
"508","Z","273408"
"509","K","949785"
"510","Z","396723"
"511","J","256600"
"512","Z","478646"
"513","J","728804"
"514","J","756712"
"515","Z","279332"
"516","Z","929122"
"517","Z","512706"
"518","E","178611"
"519","Z","155858"
"520","K","877732"
"521","J","376919"
"522","J","045772"
"523","J","685605"
"524","J","251961"
"525","E","229631"
"526","K","925462"
"527","K","689317"
"528","K","276258"
"529","J","742523"
"530","E","682720"
"531","E","937803"
"532","J","044457"
"533","J","502567"
"534","J","620020"
"535","K","973137"
"536","Z","853575"
"537","K","947333"
"538","K","087217"
"539","E","273341"
"540","K","715958"
"541","E","029631"
"542","J","835976"
"543","K","839377"
"544","E","847201"
"545","Z","781502"
"546","K","174278"
"547","K","448297"
"548","E","486901"
"549","K","909211"
"550","Z","061363"
"551","Z","307961"
"552","Z","424894"
"553","E","349634"
"554","K","341692"
"555","Z","897894"
"556","J","364302"
"557","J","416371"
"558","K","110048"
"559","K","996850"
"560","Z","887826"
"561","K","540905"
"562","K","971582"
"563","Z","088997"
"564","J","390285"
"565","Z","782691"
"566","K","821142"
"567","Z","443743"
"568","E","016514"
"569","E","927239"
"570","E","116318"
"571","E","292977"
"572","K","243142"
"573","E","532757"
"574","K","999690"
"575","K","906871"
"576","K","149271"
"577","E","294234"
"578","E","678755"
"579","J","635305"
"580","E","322680"
"581","Z","821020"
"582","J","481974"
"583","Z","999692"
"584","K","665171"
"585","E","533240"
"586","E","144838"
"587","J","933786"
"588","E","151689"
"589","K","683610"
"590","Z","435954"
"591","K","976693"
"592","E","788323"
"593","E","125394"
"594","K","899522"
"595","Z","740571"
"596","E","558852"
"597","K","533272"
"598","J","829168"
"599","J","815997"
"600","J","695190"
"601","Z","778783"
"602","Z","976341"
"603","J","621500"
"604","J","837950"
"605","Z","339640"
"606","J","477130"
"607","Z","381781"
"608","J","507910"
"609","Z","906413"
"610","K","863272"
"611","K","278328"
"612","K","941456"
"613","J","650995"
"614","E","351224"
"615","Z","317472"
"616","Z","483225"
"617","Z","516039"
"618","E","795774"
"619","E","413035"
"620","J","015749"
"621","K","407401"
"622","Z","999012"
"623","K","537732"
"624","K","528331"
"625","J","766565"
"626","E","406417"
"627","J","127927"
"628","E","837358"
"629","Z","629088"
"630","J","325404"
"631","Z","109684"
"632","K","320581"
"633","K","529435"
"634","J","942363"
"635","J","719556"
"636","E","022982"
"637","Z","762629"
"638","J","543568"
"639","J","844589"
"640","Z","446447"
"641","K","176932"
"642","E","435116"
"643","J","657119"
"644","J","603144"
"645","Z","204890"
"646","Z","674874"
"647","J","557497"
"648","J","689640"
"649","J","598411"
"650","Z","454170"
"651","J","079500"
"652","J","262612"
"653","Z","236237"
"654","Z","157828"
"655","Z","352578"
"656","J","721280"
"657","E","175882"
"658","E","537338"
"659","E","290552"
"660","K","697125"
"661","K","225286"
"662","K","447018"
"663","Z","000864"
"664","K","659707"
"665","K","952430"
"666","J","980553"
"667","K","547182"
"668","E","020187"
"669","E","057794"
"670","E","178446"
"671","Z","621418"
"672","E","094551"
"673","K","561973"
"674","E","161210"
"675","K","663916"
"676","E","365679"
"677","K","203169"
"678","E","209741"
"679","E","356535"
"680","K","010953"
"681","K","604918"
"682","K","968795"
"683","Z","449381"
"684","J","170584"
"685","E","236619"
"686","E","933709"
"687","E","490421"
"688","K","954363"
"689","J","115147"
"690","K","696499"
"691","J","616401"
"692","E","775899"
"693","K","942877"
"694","K","957541"
"695","K","671444"
"696","K","456687"
"697","J","780667"
"698","Z","776156"
"699","E","416140"
"700","Z","366353"
"701","K","750476"
"702","E","038699"
"703","J","110420"
"704","K","438014"
"705","Z","042410"
"706","K","990559"
"707","Z","441319"
"708","K","610888"
"709","K","534171"
"710","J","973875"
"711","E","672273"
"712","Z","072806"
"713","K","470250"
"714","E","964271"
"715","K","881412"
"716","J","091669"
"717","K","651026"
"718","E","949182"
"719","K","904177"
"720","Z","833786"
"721","K","878887"
"722","E","091288"
"723","Z","882134"
"724","E","928640"
"725","J","246754"
"726","K","878185"
"727","J","914042"
"728","Z","468360"
"729","J","683360"
"730","J","107996"
"731","K","611128"
"732","E","271412"
"733","J","979211"
"734","J","163963"
"735","E","693507"
"736","Z","201301"
"737","E","427393"
"738","K","213764"
"739","K","502156"
"740","J","226868"
"741","K","930392"
"742","K","374708"
"743","J","979192"
"744","E","346560"
"745","Z","885960"
"746","K","159426"
"747","J","693361"
"748","J","746732"
"749","K","046350"
"750","J","648104"
"751","E","524596"
"752","E","064884"
"753","K","519794"
"754","E","977756"
"755","Z","896200"
"756","J","361554"
"757","K","990574"
"758","E","263781"
"759","J","721688"
"760","K","593353"
"761","K","861259"
"762","J","570470"
"763","K","333353"
"764","E","567856"
"765","Z","469683"
"766","Z","710471"
"767","J","554547"
"768","K","593694"
"769","E","562890"
"770","J","923242"
"771","Z","036447"
"772","K","812820"
"773","K","693759"
"774","Z","356152"
"775","J","091021"
"776","J","088439"
"777","Z","340821"
"778","K","973808"
"779","E","624381"
"780","E","210426"
"781","E","249825"
"782","K","400713"
"783","J","106230"
"784","J","146660"
"785","J","309541"
"786","J","829042"
"787","E","490757"
"788","K","000978"
"789","J","057326"
"790","Z","905849"
"791","E","834361"
"792","K","189690"
"793","Z","953979"
"794","E","609325"
"795","J","710075"
"796","Z","739157"
"797","J","925528"
"798","E","742350"
"799","J","144406"
"800","E","867551"
"801","J","006477"
"802","J","464235"
"803","K","242449"
"804","K","240904"
"805","E","355348"
"806","E","689320"
"807","Z","521044"
"808","E","273200"
"809","J","869844"
"810","Z","000627"
"811","E","213546"
"812","K","947920"
"813","E","103804"
"814","J","642325"
"815","K","902959"
"816","E","286744"
"817","J","930976"
"818","E","320055"
"819","J","937261"
"820","Z","746766"
"821","K","254927"
"822","K","983741"
"823","K","952260"
"824","J","395516"
"825","E","389373"
"826","E","802242"
"827","E","831473"
"828","K","979748"
"829","J","871596"
"830","K","007274"
"831","E","270015"
"832","Z","916453"
"833","J","611418"
"834","J","199737"
"835","Z","365300"
"836","K","887837"
"837","Z","536971"
"838","J","730986"
"839","J","954360"
"840","Z","056067"
"841","K","887238"
"842","Z","148686"
"843","Z","730597"
"844","Z","534889"
"845","E","099337"
"846","J","966640"
"847","K","469679"
"848","E","023198"
"849","Z","796615"
"850","E","991153"
"851","E","781774"
"852","J","165602"
"853","E","108067"
"854","Z","574763"
"855","Z","617452"
"856","K","862493"
"857","Z","525919"
"858","E","104385"
"859","K","433003"
"860","J","963969"
"861","Z","142841"
"862","E","106541"
"863","E","057003"
"864","E","204452"
"865","J","354777"
"866","K","423674"
"867","K","094743"
"868","E","315702"
"869","J","110456"
"870","J","939695"
"871","Z","556826"
"872","K","476140"
"873","K","973774"
"874","J","860611"
"875","K","116308"
"876","E","438405"
"877","K","245502"
"878","K","888943"
"879","K","831190"
"880","K","525624"
"881","J","098070"
"882","Z","408417"
"883","K","013656"
"884","J","487564"
"885","E","179916"
"886","K","330826"
"887","Z","526731"
"888","E","969566"
"889","K","647504"
"890","K","973685"
"891","K","483373"
"892","K","972473"
"893","K","987833"
"894","K","738272"
"895","E","158515"
"896","J","316354"
"897","Z","312832"
"898","E","506680"
"899","Z","923955"
"900","Z","920712"
"901","K","965683"
"902","Z","535484"
"903","E","504504"
"904","J","639136"
"905","K","650310"
"906","Z","280273"
"907","J","072130"
"908","E","020788"
"909","Z","509257"
"910","E","160954"
"911","E","760572"
"912","Z","783646"
"913","E","461483"
"914","K","798846"
"915","K","551749"
"916","J","506448"
"917","J","083659"
"918","K","988455"
"919","K","487895"
"920","J","099041"
"921","E","989991"
"922","E","943586"
"923","K","223327"
"924","Z","575910"
"925","K","457831"
"926","K","668644"
"927","K","204185"
"928","K","925679"
"929","E","388633"
"930","Z","937137"
"931","K","519923"
"932","K","493586"
"933","E","254636"
"934","E","611254"
"935","K","244351"
"936","Z","799037"
"937","J","873152"
"938","K","897487"
"939","K","731802"
"940","E","515698"
"941","Z","681471"
"942","E","225090"
"943","Z","553161"
"944","J","998230"
"945","E","551094"
"946","J","533504"
"947","E","514317"
"948","J","614276"
"949","J","096601"
"950","K","528226"
"951","J","873155"
"952","Z","353037"
"953","J","887787"
"954","K","361021"
"955","E","432418"
"956","J","215727"
"957","Z","426965"
"958","E","817005"
"959","E","438269"
"960","Z","195069"
"961","K","911363"
"962","J","281682"
"963","E","158960"
"964","Z","773156"
"965","E","211059"
"966","K","007158"
"967","K","985076"
"968","J","693133"
"969","E","276065"
"970","Z","300676"
"971","J","097453"
"972","E","852985"
"973","Z","541519"
"974","K","864757"
"975","E","338891"
"976","E","958281"
"977","K","778411"
"978","E","241846"
"979","E","239053"
"980","J","291058"
"981","E","300291"
"982","K","003568"
"983","Z","560679"
"984","E","174622"
"985","K","731423"
"986","K","040530"
"987","K","955029"
"988","E","706488"
"989","J","368772"
"990","Z","053945"
"991","K","930492"
"992","E","567890"
"993","K","996860"
"994","E","376083"
"995","K","865587"
"996","K","262090"
"997","K","857106"
"998","Z","865285"
"999","K","311207"
"1000","E","404753"
"1001","K","883733"
"1002","E","850257"
"1003","J","684995"
"1004","Z","184570"
"1005","Z","407605"
"1006","J","062400"
"1007","Z","702962"
"1008","J","502840"
"1009","K","842661"
"1010","J","054243"
"1011","J","213281"
"1012","J","499136"
"1013","K","285597"
"1014","E","488283"
"1015","J","576446"
"1016","E","088575"
"1017","Z","650536"
"1018","K","948937"
"1019","E","827190"
"1020","E","385528"
"1021","K","063800"
"1022","K","909214"
"1023","Z","137250"
"1024","K","424115"
"1025","K","641919"
"1026","J","452365"
"1027","J","041907"
"1028","Z","359733"
"1029","J","725422"
"1030","K","415211"
"1031","K","837131"
"1032","J","514245"
"1033","E","312348"
"1034","K","638349"
"1035","E","637015"
"1036","Z","886669"
"1037","Z","410914"
"1038","Z","399337"
"1039","J","368026"
"1040","E","165868"
"1041","J","073909"
"1042","E","477412"
"1043","J","150711"
"1044","Z","065843"
"1045","K","587749"
"1046","K","113924"
"1047","K","038449"
"1048","E","406689"
"1049","E","664086"
"1050","J","244723"
"1051","Z","973549"
"1052","E","599814"
"1053","Z","118497"
"1054","Z","296780"
"1055","K","516102"
"1056","Z","478784"
"1057","J","790646"
"1058","K","200562"
"1059","Z","991032"
"1060","K","459389"
"1061","Z","555555"
"1062","K","699664"
"1063","E","149792"
"1064","J","067998"
"1065","J","182103"
"1066","K","677884"
"1067","K","865270"
"1068","E","809630"
"1069","J","131876"
"1070","J","433855"
"1071","Z","026696"
"1072","E","159691"
"1073","E","522245"
"1074","J","983161"
"1075","Z","554535"
"1076","Z","435364"
"1077","K","901230"
"1078","J","944081"
"1079","J","984941"
"1080","J","429517"
"1081","J","862163"
"1082","J","817473"
"1083","J","019291"
"1084","Z","348311"
"1085","K","257275"
"1086","K","937550"
"1087","K","845932"
"1088","K","994052"
"1089","J","991091"
"1090","K","508011"
"1091","E","391100"
"1092","K","241333"
"1093","J","015091"
"1094","J","130996"
"1095","K","576746"
"1096","E","807335"
"1097","Z","279709"
"1098","J","003492"
"1099","K","805600"
"1100","E","128546"
"1101","J","251443"
"1102","Z","115320"
"1103","E","677762"
"1104","Z","967599"
"1105","E","597599"
"1106","Z","303519"
"1107","K","564153"
"1108","J","403364"
"1109","E","013023"
"1110","K","309964"
"1111","K","938164"
"1112","K","874599"
"1113","K","475937"
"1114","E","237519"
"1115","E","776649"
"1116","K","954123"
"1117","J","726136"
"1118","K","466239"
"1119","K","712850"
"1120","E","386380"
"1121","K","473214"
"1122","Z","882984"
"1123","Z","474720"
"1124","J","646436"
"1125","K","501218"
"1126","J","531296"
"1127","K","653926"
"1128","Z","663032"
"1129","Z","459471"
"1130","J","867376"
"1131","E","365297"
"1132","E","710484"
"1133","J","636531"
"1134","K","850052"
"1135","J","015748"
"1136","E","242870"
"1137","K","931436"
"1138","K","909510"
"1139","Z","108556"
"1140","J","403716"
"1141","J","473584"
"1142","K","160616"
"1143","K","331374"
"1144","Z","609487"
"1145","E","481869"
"1146","E","069334"
"1147","Z","733000"
"1148","E","084416"
"1149","E","563235"
"1150","J","934300"
"1151","Z","901705"
"1152","E","462643"
"1153","K","947513"
"1154","E","796261"
"1155","K","372399"
"1156","K","450701"
"1157","Z","286421"
"1158","Z","276078"
"1159","K","707090"
"1160","K","989546"
"1161","E","349293"
"1162","J","535447"
"1163","K","338188"
"1164","K","668108"
"1165","J","471728"
"1166","E","521317"
"1167","J","287498"
"1168","J","060743"
"1169","J","222369"
"1170","K","219796"
"1171","Z","137581"
"1172","E","436127"
"1173","K","203539"
"1174","K","042350"
"1175","J","719537"
"1176","Z","460819"
"1177","Z","127554"
"1178","Z","339784"
"1179","K","920704"
"1180","E","012347"
"1181","K","121179"
"1182","Z","929370"
"1183","E","668098"
"1184","E","345449"
"1185","K","851739"
"1186","J","123708"
"1187","E","527423"
"1188","Z","747366"
"1189","J","683361"
"1190","Z","721005"
"1191","K","045331"
"1192","K","743767"
"1193","K","313990"
"1194","E","205814"
"1195","Z","787934"
"1196","E","278754"
"1197","K","203017"
"1198","Z","678660"
"1199","J","810499"
"1200","K","597149"
"1201","J","357620"
"1202","K","652267"
"1203","J","084898"
"1204","J","163579"
"1205","J","517150"
"1206","E","716932"
"1207","J","459768"
"1208","J","632425"
"1209","J","797133"
"1210","J","867702"
"1211","E","418784"
"1212","J","665426"
"1213","J","627266"
"1214","E","414353"
"1215","K","916579"
"1216","Z","263291"
"1217","K","866740"
"1218","K","269454"
"1219","E","012579"
"1220","J","543084"
"1221","J","839246"
"1222","J","009903"
"1223","K","598188"
"1224","K","330691"
"1225","K","213947"
"1226","E","135489"
"1227","Z","569443"
"1228","E","221399"
"1229","Z","050387"
"1230","K","516415"
"1231","J","647005"
"1232","K","119137"
"1233","J","942965"
"1234","K","962143"
"1235","J","315025"
"1236","Z","268595"
"1237","J","071693"
"1238","K","877228"
"1239","J","593158"
"1240","E","429995"
"1241","E","025001"
"1242","K","807714"
"1243","E","284519"
"1244","J","856765"
"1245","J","660011"
"1246","Z","306471"
"1247","E","819099"
"1248","K","910050"
"1249","K","932556"
"1250","E","393027"
"1251","E","403125"
"1252","J","009077"
"1253","K","604541"
"1254","J","751401"
"1255","E","036562"
"1256","Z","351774"
"1257","Z","636674"
"1258","K","270634"
"1259","K","791665"
"1260","Z","399772"
"1261","J","207988"
"1262","Z","990944"
"1263","E","284714"
"1264","J","222909"
"1265","J","377567"
"1266","K","606220"
"1267","K","089599"
"1268","E","313735"
"1269","K","938589"
"1270","Z","157208"
"1271","J","005055"
"1272","E","116113"
"1273","J","182188"
"1274","Z","150483"
"1275","E","097275"
"1276","E","740659"
"1277","J","925070"
"1278","J","706544"
"1279","J","477558"
"1280","K","687628"
"1281","K","156811"
"1282","J","736943"
"1283","J","387605"
"1284","E","074702"
"1285","Z","938332"
"1286","K","726664"
"1287","K","266911"
"1288","E","841317"
"1289","K","217602"
"1290","K","757026"
"1291","K","952212"
"1292","K","358891"
"1293","J","925504"
"1294","J","719106"
"1295","J","522908"
"1296","J","929356"
"1297","Z","678636"
"1298","E","492090"
"1299","J","349416"
"1300","E","857433"
"1301","J","534289"
"1302","K","460428"
"1303","E","150813"
"1304","Z","687177"
"1305","E","408161"
"1306","K","959503"
"1307","Z","511298"
"1308","K","418720"
"1309","J","407302"
"1310","E","415705"
"1311","E","426953"
"1312","J","690294"
"1313","E","837843"
"1314","K","510060"
"1315","E","516798"
"1316","K","862057"
"1317","J","370006"
"1318","E","182076"
"1319","K","402624"
"1320","E","506611"
"1321","K","076075"
"1322","J","814044"
"1323","K","404104"
"1324","K","243774"
"1325","K","526506"
"1326","K","377335"
"1327","E","316565"
"1328","E","381182"
"1329","Z","919435"
"1330","Z","698737"
"1331","K","659989"
"1332","J","947579"
"1333","E","509559"
"1334","E","569141"
"1335","Z","064692"
"1336","J","607188"
"1337","E","043692"
"1338","Z","397349"
"1339","J","078633"
"1340","Z","342149"
"1341","K","524124"
"1342","Z","924097"
"1343","K","669556"
"1344","J","144418"
"1345","Z","913031"
"1346","Z","533065"
"1347","K","567633"
"1348","E","219093"
"1349","J","472503"
"1350","Z","911041"
"1351","Z","383544"
"1352","K","631833"
"1353","E","353508"
"1354","J","187871"
"1355","K","850693"
"1356","Z","809509"
"1357","J","008891"
"1358","K","983624"
"1359","E","548260"
"1360","Z","031120"
"1361","E","038533"
"1362","Z","441866"
"1363","K","689779"
"1364","Z","695324"
"1365","Z","352921"
"1366","E","520578"
"1367","J","439766"
"1368","E","094122"
"1369","E","881878"
"1370","E","698572"
"1371","Z","447673"
"1372","K","309710"
"1373","K","945023"
"1374","E","174132"
"1375","Z","735345"
"1376","E","766473"
"1377","K","076078"
"1378","K","513859"
"1379","J","733477"
"1380","E","649007"
"1381","E","274156"
"1382","Z","239363"
"1383","K","102452"
"1384","Z","315609"
"1385","J","987107"
"1386","K","732772"
"1387","K","872122"
"1388","K","623703"
"1389","K","579012"
"1390","J","290842"
"1391","E","028513"
"1392","K","969847"
"1393","J","357142"
"1394","J","853767"
"1395","K","596196"
"1396","K","388475"
"1397","E","111806"
"1398","J","079727"
"1399","Z","509377"
"1400","J","496579"
"1401","E","092731"
"1402","J","523311"
"1403","E","723411"
"1404","E","181591"
"1405","Z","201907"
"1406","Z","991005"
"1407","J","868390"
"1408","J","649723"
"1409","K","772661"
"1410","Z","308032"
"1411","Z","215352"
"1412","E","381540"
"1413","E","807915"
"1414","K","607376"
"1415","K","834096"
"1416","Z","721785"
"1417","E","224765"
"1418","J","841917"
"1419","K","086770"
"1420","J","480620"
"1421","K","955767"
"1422","K","352802"
"1423","Z","370095"
"1424","E","601676"
"1425","K","779372"
"1426","K","482111"
"1427","J","353114"
"1428","J","701274"
"1429","J","483468"
"1430","K","875087"
"1431","J","604359"
"1432","E","938626"
"1433","J","906603"
"1434","Z","858205"
"1435","J","426084"
"1436","K","997849"
"1437","Z","934739"
"1438","J","610350"
"1439","J","858925"
"1440","K","209836"
"1441","Z","363389"
"1442","E","411570"
"1443","K","045361"
"1444","E","245514"
"1445","K","772943"
"1446","Z","544355"
"1447","K","761435"
"1448","K","947530"
"1449","J","091982"
"1450","J","425306"
"1451","J","870546"
"1452","K","090945"
"1453","J","558364"
"1454","E","069618"
"1455","K","988728"
"1456","K","136904"
"1457","Z","522817"
"1458","J","307228"
"1459","J","109979"
"1460","Z","418399"
"1461","Z","600166"
"1462","Z","039106"
"1463","E","195236"
"1464","K","085735"
"1465","Z","360979"
"1466","Z","100896"
