"","gta.series","gta.number"
"1500241","K","205123"
"1500242","K","516325"
"1500243","Z","417647"
"1500244","K","002066"
"1500245","J","697284"
"1500246","J","620909"
"1500247","J","082194"
"1500248","E","869111"
"1500249","Z","214241"
"1500250","J","855775"
"1500251","E","261636"
"1500252","K","956522"
"1500253","K","464918"
"1500254","E","701486"
"1500255","Z","898846"
"1500256","E","561328"
"1500257","E","132884"
"1500258","Z","917950"
"1500259","J","181074"
"1500260","J","580384"
"1500261","J","362343"
"1500262","J","563764"
"1500263","K","600323"
"1500264","J","225922"
"1500265","K","391799"
"1500266","K","361522"
"1500267","E","898556"
"1500268","J","965747"
"1500269","E","540638"
"1500270","K","599577"
"1500271","E","687000"
"1500272","K","305784"
"1500273","J","746070"
"1500274","E","373008"
"1500275","E","292944"
"1500276","E","118479"
"1500277","Z","453551"
"1500278","E","393524"
"1500279","K","387472"
"1500280","J","409143"
"1500281","E","040088"
"1500282","Z","204841"
"1500283","K","460214"
"1500284","Z","007036"
"1500285","Z","667849"
"1500286","E","140835"
"1500287","E","697143"
"1500288","Z","235640"
"1500289","E","075950"
"1500290","K","270547"
"1500291","K","597046"
"1500292","J","562588"
"1500293","K","988521"
"1500294","K","821221"
"1500295","Z","670625"
"1500296","K","341275"
"1500297","E","875375"
"1500298","K","093953"
"1500299","E","892828"
"1500300","E","955721"
"1500301","Z","639163"
"1500302","K","466743"
"1500303","J","050789"
"1500304","E","654186"
"1500305","Z","056281"
"1500306","E","920495"
"1500307","E","780857"
"1500308","K","577308"
"1500309","K","695231"
"1500310","K","536061"
"1500311","Z","216919"
"1500312","E","107499"
"1500313","E","256655"
"1500314","E","678285"
"1500315","E","075015"
"1500316","J","483076"
"1500317","K","962116"
"1500318","K","879200"
"1500319","E","845690"
"1500320","K","714334"
"1500321","K","288540"
"1500322","K","748165"
"1500323","K","479242"
"1500324","E","969237"
"1500325","E","466121"
"1500326","K","233121"
"1500327","J","483964"
"1500328","J","522837"
"1500329","E","269983"
"1500330","E","696875"
"1500331","J","801429"
"1500332","K","399826"
"1500333","Z","252942"
"1500334","Z","731798"
"1500335","K","129884"
"1500336","K","334133"
"1500337","Z","509919"
"1500338","E","601059"
"1500339","J","838127"
"1500340","J","414504"
"1500341","K","572590"
"1500342","E","396259"
"1500343","Z","114156"
"1500344","Z","083829"
"1500345","E","838518"
"1500346","Z","167543"
"1500347","J","666837"
"1500348","J","115151"
"1500349","E","203735"
"1500350","K","248978"
"1500351","E","910287"
"1500352","K","644386"
"1500353","J","523570"
"1500354","K","385115"
"1500355","K","907493"
"1500356","J","052163"
"1500357","E","108124"
"1500358","K","888402"
"1500359","K","848872"
"1500360","K","928905"
"1500361","E","229418"
"1500362","E","166336"
"1500363","E","016609"
"1500364","E","655085"
"1500365","E","059936"
"1500366","Z","925426"
"1500367","Z","588003"
"1500368","Z","410119"
"1500369","K","888348"
"1500370","E","531337"
"1500371","J","026276"
"1500372","Z","285792"
"1500373","E","015297"
"1500374","K","169107"
"1500375","J","186896"
"1500376","E","815545"
"1500377","K","044820"
"1500378","Z","160262"
"1500379","K","870365"
"1500380","K","952149"
"1500381","E","852451"
"1500382","K","897163"
"1500383","E","340078"
"1500384","Z","417363"
"1500385","E","074397"
"1500386","Z","110721"
"1500387","K","357133"
"1500388","E","198699"
"1500389","E","929253"
"1500390","E","378734"
"1500391","J","849543"
"1500392","K","697095"
"1500393","E","090128"
"1500394","E","046442"
"1500395","K","986321"
"1500396","J","250256"
"1500397","J","968494"
"1500398","E","204431"
"1500399","E","263758"
"1500400","K","602943"
"1500401","E","883865"
"1500402","J","091099"
"1500403","K","702040"
"1500404","K","308792"
"1500405","J","189373"
"1500406","E","518831"
"1500407","E","375123"
"1500408","E","452101"
"1500409","E","924522"
"1500410","Z","865887"
"1500411","J","564578"
"1500412","Z","652890"
"1500413","J","534195"
"1500414","J","905111"
"1500415","E","110083"
"1500416","J","236952"
"1500417","K","985384"
"1500418","E","212810"
"1500419","Z","149449"
"1500420","K","829289"
"1500421","E","408108"
"1500422","Z","101711"
"1500423","E","154537"
"1500424","Z","188002"
"1500425","K","933801"
"1500426","K","300241"
"1500427","Z","708554"
"1500428","K","701855"
"1500429","J","167863"
"1500430","J","120417"
"1500431","K","143418"
"1500432","J","214752"
"1500433","E","988361"
"1500434","Z","952163"
"1500435","J","111620"
"1500436","E","454569"
"1500437","K","073455"
"1500438","J","559485"
"1500439","J","944819"
"1500440","J","016228"
"1500441","K","988053"
"1500442","K","777534"
"1500443","Z","042598"
"1500444","K","936065"
"1500445","E","691035"
"1500446","K","655573"
"1500447","K","925000"
"1500448","K","551659"
"1500449","E","323398"
"1500450","K","572843"
"1500451","K","634688"
"1500452","E","906925"
"1500453","E","929068"
"1500454","E","106572"
"1500455","Z","755964"
"1500456","Z","873874"
"1500457","J","533346"
"1500458","Z","775863"
"1500459","Z","737549"
"1500460","E","572154"
"1500461","J","158446"
"1500462","Z","853885"
"1500463","J","785987"
"1500464","E","812098"
"1500465","J","481273"
"1500466","J","382253"
"1500467","K","714388"
"1500468","K","352182"
"1500469","Z","459163"
"1500470","K","287929"
"1500471","E","223336"
"1500472","K","998521"
"1500473","J","476880"
"1500474","J","359139"
"1500475","E","502969"
"1500476","J","551281"
"1500477","E","407255"
"1500478","K","662602"
"1500479","Z","130038"
"1500480","E","003407"
"1500481","K","211610"
"1500482","Z","891646"
"1500483","E","246252"
"1500484","K","173169"
"1500485","K","936105"
"1500486","K","039099"
"1500487","E","143717"
"1500488","E","892383"
"1500489","Z","898595"
"1500490","E","232342"
"1500491","Z","334940"
"1500492","Z","542343"
"1500493","Z","999906"
"1500494","K","747754"
"1500495","K","136953"
"1500496","Z","672519"
"1500497","Z","746401"
"1500498","K","738078"
"1500499","K","863608"
"1500500","J","097201"
"1500501","E","952255"
"1500502","Z","010730"
"1500503","K","102462"
"1500504","E","389678"
"1500505","E","117256"
"1500506","J","465797"
"1500507","E","223110"
"1500508","K","944547"
"1500509","Z","433761"
"1500510","Z","601970"
"1500511","K","095882"
"1500512","E","181920"
"1500513","E","340419"
"1500514","K","456875"
"1500515","J","476346"
"1500516","E","259657"
"1500517","J","012662"
"1500518","Z","472268"
"1500519","J","367518"
"1500520","J","078707"
"1500521","K","382707"
"1500522","E","505390"
"1500523","Z","145122"
"1500524","E","308838"
"1500525","J","309974"
"1500526","E","198014"
"1500527","K","278357"
"1500528","Z","228228"
"1500529","E","341226"
"1500530","K","194578"
"1500531","E","158986"
"1500532","Z","206832"
"1500533","Z","975888"
"1500534","J","904278"
"1500535","K","316407"
"1500536","Z","877439"
"1500537","K","120387"
"1500538","E","634554"
"1500539","K","968872"
"1500540","E","337559"
"1500541","E","178033"
"1500542","Z","970594"
"1500543","J","438725"
"1500544","K","252788"
"1500545","J","872735"
"1500546","J","787891"
"1500547","Z","164964"
"1500548","Z","424501"
"1500549","Z","662460"
"1500550","K","669421"
"1500551","Z","666379"
"1500552","E","459655"
"1500553","K","391026"
"1500554","Z","605319"
"1500555","J","069460"
"1500556","Z","331805"
"1500557","K","667263"
"1500558","Z","047889"
"1500559","Z","081112"
"1500560","J","628522"
"1500561","Z","278617"
"1500562","K","182708"
"1500563","E","864535"
"1500564","J","029227"
"1500565","E","431029"
"1500566","J","013179"
"1500567","E","541951"
"1500568","K","908438"
"1500569","K","982090"
"1500570","E","293183"
"1500571","K","258733"
"1500572","E","050157"
"1500573","E","857952"
"1500574","E","609918"
"1500575","E","603786"
"1500576","Z","690780"
"1500577","K","268021"
"1500578","J","481681"
"1500579","E","677110"
"1500580","K","790374"
"1500581","K","374184"
"1500582","K","190162"
"1500583","Z","064405"
"1500584","E","131042"
"1500585","J","254685"
"1500586","K","179222"
"1500587","E","234149"
"1500588","Z","466828"
"1500589","E","282648"
"1500590","J","110589"
"1500591","K","996004"
"1500592","J","516439"
"1500593","J","432833"
"1500594","K","772660"
"1500595","E","759079"
"1500596","Z","118641"
"1500597","Z","007055"
"1500598","K","611941"
"1500599","E","811816"
"1500600","Z","004947"
"1500601","E","571733"
"1500602","J","524033"
"1500603","J","903631"
"1500604","J","753524"
"1500605","E","480662"
"1500606","E","103142"
"1500607","K","350071"
"1500608","K","856715"
"1500609","J","983168"
"1500610","Z","110295"
"1500611","E","174997"
"1500612","E","825460"
"1500613","K","318643"
"1500614","K","528237"
"1500615","E","240424"
"1500616","Z","601613"
"1500617","K","127606"
"1500618","E","209588"
"1500619","K","952756"
"1500620","K","392400"
"1500621","K","941379"
"1500622","J","723991"
"1500623","E","730624"
"1500624","J","618017"
"1500625","Z","463467"
"1500626","E","841680"
"1500627","J","020914"
"1500628","E","575964"
"1500629","Z","039688"
"1500630","E","477047"
"1500631","E","314136"
"1500632","K","836802"
"1500633","Z","133647"
"1500634","K","497316"
"1500635","Z","735509"
"1500636","K","999588"
"1500637","E","700748"
"1500638","Z","146166"
"1500639","K","114135"
"1500640","J","236347"
"1500641","J","526592"
"1500642","K","276416"
"1500643","J","375718"
"1500644","Z","158527"
"1500645","Z","736884"
"1500646","Z","547942"
"1500647","E","076139"
"1500648","K","371599"
"1500649","E","936163"
"1500650","K","167441"
"1500651","E","500163"
"1500652","Z","463739"
"1500653","K","215569"
"1500654","J","966506"
"1500655","E","248517"
"1500656","E","072025"
"1500657","K","995755"
"1500658","J","848999"
"1500659","Z","293203"
"1500660","E","815260"
"1500661","E","518305"
"1500662","K","597456"
"1500663","J","500491"
"1500664","K","065765"
"1500665","K","475575"
"1500666","K","469827"
"1500667","E","496884"
"1500668","J","619761"
"1500669","Z","794708"
"1500670","Z","778692"
"1500671","Z","058500"
"1500672","K","933272"
"1500673","J","130402"
"1500674","K","846612"
"1500675","K","745551"
"1500676","E","494879"
"1500677","K","099098"
"1500678","J","098106"
"1500679","Z","348342"
"1500680","J","561474"
"1500681","Z","655840"
"1500682","E","529262"
"1500683","Z","846845"
"1500684","Z","824165"
"1500685","E","546053"
"1500686","E","461775"
"1500687","K","216677"
"1500688","J","918459"
"1500689","E","463064"
"1500690","K","448979"
"1500691","Z","721880"
"1500692","J","611088"
"1500693","E","640118"
"1500694","J","584591"
"1500695","K","146821"
"1500696","Z","211579"
"1500697","E","970295"
"1500698","K","935163"
"1500699","E","574890"
"1500700","K","712510"
"1500701","Z","793533"
"1500702","K","605928"
"1500703","K","274086"
"1500704","K","993893"
"1500705","E","164852"
"1500706","J","057552"
"1500707","Z","357279"
"1500708","E","499640"
"1500709","Z","479974"
"1500710","Z","058632"
"1500711","J","886283"
"1500712","E","794926"
"1500713","E","426276"
"1500714","E","945546"
"1500715","Z","925395"
"1500716","J","442896"
"1500717","Z","205181"
"1500718","E","586576"
"1500719","E","685322"
"1500720","K","947090"
"1500721","E","642045"
"1500722","J","586625"
"1500723","K","048839"
"1500724","Z","142316"
"1500725","E","540636"
"1500726","Z","976906"
"1500727","Z","266032"
"1500728","E","518058"
"1500729","E","648484"
"1500730","E","832081"
"1500731","E","132287"
"1500732","K","308268"
"1500733","K","051049"
"1500734","E","131028"
"1500735","K","012717"
"1500736","K","017276"
"1500737","E","857935"
"1500738","J","308185"
"1500739","Z","128766"
"1500740","J","404757"
"1500741","Z","907842"
"1500742","Z","813929"
"1500743","J","132164"
"1500744","Z","205399"
"1500745","E","331973"
"1500746","J","371229"
"1500747","K","495285"
"1500748","J","915980"
"1500749","K","799778"
"1500750","J","027649"
"1500751","E","171827"
"1500752","E","412013"
"1500753","K","854698"
"1500754","Z","462774"
"1500755","J","470685"
"1500756","K","611724"
"1500757","Z","289530"
"1500758","E","499350"
"1500759","E","810124"
"1500760","E","215222"
"1500761","J","820116"
"1500762","J","740927"
"1500763","E","527242"
"1500764","K","454499"
"1500765","J","653720"
"1500766","J","232874"
"1500767","J","229996"
"1500768","K","220569"
"1500769","J","059960"
"1500770","K","174188"
"1500771","J","239288"
"1500772","E","189399"
"1500773","K","912949"
"1500774","J","635759"
"1500775","Z","214061"
"1500776","K","077334"
"1500777","K","962751"
"1500778","E","086471"
"1500779","E","117428"
"1500780","E","219515"
"1500781","E","106230"
"1500782","J","134669"
"1500783","E","097177"
"1500784","Z","230254"
"1500785","Z","677386"
"1500786","E","640676"
"1500787","J","143614"
"1500788","J","216372"
"1500789","Z","940671"
"1500790","E","269578"
"1500791","Z","460805"
"1500792","K","089815"
"1500793","Z","828119"
"1500794","J","556612"
"1500795","E","361312"
"1500796","Z","025630"
"1500797","E","386961"
"1500798","E","503629"
"1500799","K","771580"
"1500800","J","456651"
"1500801","K","319044"
"1500802","E","532421"
"1500803","K","897786"
"1500804","K","832830"
"1500805","J","665984"
"1500806","K","502572"
"1500807","Z","096448"
"1500808","K","290623"
"1500809","J","856116"
"1500810","Z","193817"
"1500811","E","079292"
"1500812","K","513094"
"1500813","K","668113"
"1500814","E","501407"
"1500815","J","102792"
"1500816","K","157911"
"1500817","E","436737"
"1500818","Z","008326"
"1500819","K","393109"
"1500820","Z","090948"
"1500821","E","559904"
"1500822","J","292988"
"1500823","Z","004008"
"1500824","K","660853"
"1500825","K","963725"
"1500826","K","435831"
"1500827","Z","087095"
"1500828","E","100793"
"1500829","K","863678"
"1500830","E","904308"
"1500831","J","642841"
"1500832","Z","035208"
"1500833","J","370436"
"1500834","E","474551"
"1500835","Z","286398"
"1500836","Z","910842"
"1500837","K","531462"
"1500838","E","336759"
"1500839","E","604616"
"1500840","E","645991"
"1500841","J","251666"
"1500842","Z","103476"
"1500843","K","962941"
"1500844","Z","405330"
"1500845","Z","665275"
"1500846","K","451865"
"1500847","Z","317901"
"1500848","Z","795236"
"1500849","E","748696"
"1500850","Z","763653"
"1500851","Z","485432"
"1500852","Z","873316"
"1500853","K","546843"
"1500854","E","727470"
"1500855","K","663448"
"1500856","K","329544"
"1500857","J","612100"
"1500858","K","090074"
"1500859","Z","256225"
"1500860","K","897987"
"1500861","J","708974"
"1500862","K","375092"
"1500863","K","917665"
"1500864","Z","553223"
"1500865","J","248609"
"1500866","J","482337"
"1500867","E","062603"
"1500868","K","689327"
"1500869","E","884564"
"1500870","J","283646"
"1500871","J","638535"
"1500872","J","311153"
"1500873","Z","857196"
"1500874","Z","545392"
"1500875","E","337320"
"1500876","K","193207"
"1500877","K","536589"
"1500878","K","007804"
"1500879","K","911860"
"1500880","J","350815"
"1500881","J","589094"
"1500882","E","134007"
"1500883","Z","566663"
"1500884","E","154907"
"1500885","E","112364"
"1500886","J","019608"
"1500887","Z","510917"
"1500888","J","940616"
"1500889","Z","509816"
"1500890","K","349994"
"1500891","K","934877"
"1500892","Z","224008"
"1500893","K","442163"
"1500894","E","017206"
"1500895","J","193102"
"1500896","Z","282077"
"1500897","K","574141"
"1500898","E","483936"
"1500899","K","111546"
"1500900","J","459533"
"1500901","E","737929"
"1500902","K","609657"
"1500903","Z","319699"
"1500904","E","557731"
"1500905","E","575824"
"1500906","Z","133685"
"1500907","E","442083"
"1500908","J","357109"
"1500909","K","527025"
"1500910","J","755329"
"1500911","E","064087"
"1500912","Z","741484"
"1500913","E","557989"
"1500914","J","284921"
"1500915","K","721195"
"1500916","Z","680803"
"1500917","K","286002"
"1500918","J","120108"
"1500919","J","337930"
"1500920","E","538872"
"1500921","K","013831"
"1500922","J","514964"
"1500923","E","241024"
"1500924","Z","376187"
"1500925","E","761590"
"1500926","J","700074"
"1500927","J","237747"
"1500928","Z","167960"
"1500929","K","508427"
"1500930","K","035842"
"1500931","J","946878"
"1500932","E","330679"
"1500933","E","619388"
"1500934","K","099354"
"1500935","Z","182129"
"1500936","K","753375"
"1500937","K","753960"
"1500938","K","479484"
"1500939","J","933309"
"1500940","E","733266"
"1500941","J","543897"
"1500942","J","580610"
"1500943","E","033116"
"1500944","Z","187026"
"1500945","Z","965631"
"1500946","E","020035"
"1500947","Z","406577"
"1500948","J","744075"
"1500949","K","740836"
"1500950","Z","999751"
"1500951","Z","290511"
"1500952","J","414014"
"1500953","J","225918"
"1500954","Z","981080"
"1500955","E","936933"
"1500956","J","749073"
"1500957","E","860126"
"1500958","K","790240"
"1500959","Z","361792"
"1500960","E","329361"
"1500961","J","720238"
"1500962","J","408850"
"1500963","E","865568"
"1500964","K","405373"
"1500965","J","852586"
"1500966","E","087524"
"1500967","Z","722354"
"1500968","J","456903"
"1500969","Z","435478"
"1500970","J","861086"
"1500971","E","163819"
"1500972","E","732171"
"1500973","K","582499"
"1500974","Z","655490"
"1500975","K","897633"
"1500976","E","290700"
"1500977","E","960032"
"1500978","K","231074"
"1500979","J","419025"
"1500980","E","967857"
"1500981","E","460064"
"1500982","E","074268"
"1500983","K","347858"
"1500984","Z","153640"
"1500985","K","931968"
"1500986","J","644409"
"1500987","Z","401026"
"1500988","K","481012"
"1500989","K","246845"
"1500990","E","482471"
"1500991","K","509095"
"1500992","J","299328"
"1500993","E","366705"
"1500994","E","307309"
"1500995","K","184769"
"1500996","K","758856"
"1500997","Z","946363"
"1500998","K","263969"
"1500999","Z","452941"
"1501000","J","559116"
"1501001","J","540047"
"1501002","J","684502"
"1501003","Z","082898"
"1501004","J","750405"
"1501005","E","446846"
"1501006","K","421203"
"1501007","E","966861"
"1501008","K","157782"
"1501009","J","255131"
"1501010","K","163526"
"1501011","K","676840"
"1501012","K","864533"
"1501013","E","419584"
"1501014","Z","877408"
"1501015","E","454068"
"1501016","K","245980"
"1501017","K","913448"
"1501018","Z","306819"
"1501019","E","654200"
"1501020","K","496046"
"1501021","J","342296"
"1501022","J","562267"
"1501023","K","938940"
"1501024","K","997003"
"1501025","J","417315"
"1501026","E","619477"
"1501027","Z","668002"
"1501028","J","707573"
"1501029","E","115108"
"1501030","K","954784"
"1501031","Z","220153"
"1501032","Z","975430"
"1501033","K","229266"
"1501034","E","006165"
"1501035","J","251137"
"1501036","E","521468"
"1501037","J","219203"
"1501038","K","902295"
"1501039","E","018261"
"1501040","J","684378"
"1501041","E","608208"
"1501042","K","912539"
"1501043","K","679554"
"1501044","K","987399"
"1501045","E","864090"
"1501046","Z","631948"
"1501047","J","929146"
"1501048","Z","739923"
"1501049","E","912410"
"1501050","E","635885"
"1501051","E","486802"
"1501052","J","875341"
"1501053","Z","782579"
"1501054","K","974743"
"1501055","E","201412"
"1501056","E","496625"
"1501057","J","346155"
"1501058","Z","895558"
"1501059","Z","264565"
"1501060","Z","890726"
"1501061","J","285176"
"1501062","J","781676"
"1501063","K","420934"
"1501064","K","854054"
"1501065","J","195382"
"1501066","E","061108"
"1501067","K","968706"
"1501068","K","716317"
"1501069","K","099920"
"1501070","Z","213436"
"1501071","Z","542407"
"1501072","Z","219705"
"1501073","K","220893"
"1501074","E","685344"
"1501075","K","497884"
"1501076","E","273245"
"1501077","J","998192"
"1501078","Z","775749"
"1501079","Z","811872"
"1501080","E","808166"
"1501081","E","388266"
"1501082","J","445223"
"1501083","K","188813"
"1501084","J","661689"
"1501085","E","163266"
"1501086","K","853263"
"1501087","E","678194"
"1501088","Z","318124"
"1501089","K","998606"
"1501090","Z","618385"
"1501091","E","329764"
"1501092","E","484325"
"1501093","K","996091"
"1501094","K","817983"
"1501095","Z","979971"
"1501096","E","383989"
"1501097","Z","200622"
"1501098","K","369328"
"1501099","Z","313390"
"1501100","Z","348237"
"1501101","J","234949"
"1501102","K","474083"
"1501103","E","699236"
"1501104","K","848466"
"1501105","J","110372"
"1501106","Z","037841"
"1501107","K","865606"
"1501108","Z","129869"
"1501109","E","106341"
"1501110","E","717424"
"1501111","K","069248"
"1501112","E","003985"
"1501113","Z","508043"
"1501114","Z","003356"
"1501115","J","107122"
"1501116","Z","703353"
"1501117","J","042458"
"1501118","E","510928"
"1501119","K","488265"
"1501120","J","088525"
"1501121","J","364256"
"1501122","E","425989"
"1501123","E","878488"
"1501124","E","506629"
"1501125","E","445648"
"1501126","K","971700"
"1501127","E","177159"
"1501128","J","685768"
"1501129","E","416978"
"1501130","E","612075"
"1501131","Z","671330"
"1501132","E","059571"
"1501133","J","376723"
"1501134","E","352781"
"1501135","K","623151"
"1501136","K","910117"
"1501137","K","422758"
"1501138","E","997808"
"1501139","K","753691"
"1501140","K","729278"
"1501141","Z","113667"
"1501142","E","475550"
"1501143","E","176532"
"1501144","K","642905"
"1501145","Z","716809"
"1501146","J","882433"
"1501147","E","600554"
"1501148","K","032648"
"1501149","Z","908150"
"1501150","Z","674226"
"1501151","K","520086"
"1501152","Z","867341"
"1501153","K","044832"
"1501154","K","339926"
"1501155","K","585808"
"1501156","J","664302"
"1501157","K","958997"
"1501158","E","424085"
"1501159","E","523080"
"1501160","J","997378"
"1501161","Z","076491"
"1501162","E","757671"
"1501163","K","982238"
"1501164","E","628894"
"1501165","E","418177"
"1501166","E","603878"
"1501167","J","003624"
"1501168","J","693207"
"1501169","Z","860709"
"1501170","K","265118"
"1501171","E","548770"
"1501172","K","125072"
"1501173","K","760751"
"1501174","J","219649"
"1501175","E","920212"
"1501176","K","480508"
"1501177","Z","988160"
"1501178","E","883531"
"1501179","Z","555563"
"1501180","K","099231"
"1501181","J","293856"
"1501182","J","485769"
"1501183","E","850790"
"1501184","E","985554"
"1501185","E","263756"
"1501186","K","999998"
"1501187","K","390201"
"1501188","K","899010"
"1501189","Z","240607"
"1501190","K","831532"
"1501191","Z","239563"
"1501192","K","906903"
"1501193","K","886118"
"1501194","E","386297"
"1501195","K","738147"
"1501196","J","709525"
"1501197","Z","696257"
"1501198","E","666747"
"1501199","J","763912"
"1501200","K","468429"
"1501201","E","172393"
"1501202","K","815355"
"1501203","E","853102"
"1501204","Z","540497"
"1501205","E","509948"
"1501206","K","852440"
"1501207","Z","583530"
"1501208","Z","588794"
"1501209","J","688777"
"1501210","K","972272"
"1501211","J","806279"
"1501212","K","811096"
"1501213","E","360135"
"1501214","Z","619808"
"1501215","K","534662"
"1501216","Z","325727"
"1501217","K","060554"
"1501218","E","079309"
"1501219","J","437899"
"1501220","E","070765"
"1501221","E","494917"
"1501222","K","750839"
"1501223","E","918075"
"1501224","Z","152517"
"1501225","K","339152"
"1501226","E","674490"
"1501227","K","599858"
"1501228","J","254865"
"1501229","K","357353"
"1501230","J","593867"
"1501231","Z","078014"
"1501232","E","978187"
"1501233","J","651250"
"1501234","K","537467"
"1501235","E","845038"
"1501236","Z","437168"
"1501237","K","626082"
"1501238","K","084546"
"1501239","E","530854"
"1501240","E","094115"
"1501241","E","689065"
"1501242","Z","259685"
"1501243","K","097046"
"1501244","Z","511120"
"1501245","K","546969"
"1501246","J","463321"
