"","gta.series","gta.number"
"1100378","K","666214"
"1100379","K","963053"
"1100380","Z","141070"
"1100381","E","138004"
"1100382","E","096731"
"1100383","K","971560"
"1100384","E","413469"
"1100385","J","850480"
"1100386","K","348594"
"1100387","E","893101"
"1100388","Z","714866"
"1100389","E","265349"
"1100390","K","405258"
"1100391","E","072922"
"1100392","Z","652935"
"1100393","Z","596667"
"1100394","K","955798"
"1100395","E","860034"
"1100396","E","331727"
"1100397","K","197395"
"1100398","K","793763"
"1100399","E","495983"
"1100400","K","683219"
"1100401","Z","740359"
"1100402","Z","862556"
"1100403","K","371616"
"1100404","E","071711"
"1100405","E","762253"
"1100406","K","524596"
"1100407","K","103058"
"1100408","E","064408"
"1100409","E","405020"
"1100410","E","473267"
"1100411","E","010872"
"1100412","Z","030124"
"1100413","K","659761"
"1100414","J","063013"
"1100415","K","043820"
"1100416","K","705460"
"1100417","K","768077"
"1100418","J","253888"
"1100419","K","944294"
"1100420","E","433419"
"1100421","Z","229879"
"1100422","J","737362"
"1100423","Z","825214"
"1100424","Z","654806"
"1100425","E","087961"
"1100426","E","322565"
"1100427","J","727173"
"1100428","J","909177"
"1100429","Z","383947"
"1100430","K","803383"
"1100431","E","549893"
"1100432","J","018876"
"1100433","K","361724"
"1100434","K","703696"
"1100435","J","100637"
"1100436","Z","495403"
"1100437","K","871359"
"1100438","E","090113"
"1100439","K","409586"
"1100440","E","138086"
"1100441","J","341132"
"1100442","E","126583"
"1100443","Z","507837"
"1100444","J","169987"
"1100445","E","795073"
"1100446","E","185191"
"1100447","Z","387545"
"1100448","E","360389"
"1100449","K","002738"
"1100450","J","277332"
"1100451","K","095183"
"1100452","E","433741"
"1100453","K","992195"
"1100454","E","066102"
"1100455","K","742879"
"1100456","J","273412"
"1100457","Z","091098"
"1100458","K","144113"
"1100459","E","996055"
"1100460","J","358926"
"1100461","K","999273"
"1100462","E","011129"
"1100463","K","745038"
"1100464","K","994878"
"1100465","E","731135"
"1100466","Z","588355"
"1100467","Z","781279"
"1100468","K","035525"
"1100469","E","904928"
"1100470","E","207969"
"1100471","E","189586"
"1100472","Z","100104"
"1100473","Z","946693"
"1100474","J","186944"
"1100475","K","902655"
"1100476","J","124811"
"1100477","K","206208"
"1100478","K","017878"
"1100479","K","945188"
"1100480","Z","220697"
"1100481","K","941272"
"1100482","J","919071"
"1100483","E","874959"
"1100484","Z","328851"
"1100485","J","052567"
"1100486","E","168357"
"1100487","K","636589"
"1100488","E","281232"
"1100489","J","368482"
"1100490","E","659136"
"1100491","E","498157"
"1100492","J","750133"
"1100493","K","320223"
"1100494","E","094662"
"1100495","E","002968"
"1100496","Z","215021"
"1100497","K","177372"
"1100498","K","923014"
"1100499","Z","561273"
"1100500","K","282886"
"1100501","K","368328"
"1100502","E","661836"
"1100503","Z","209667"
"1100504","K","954152"
"1100505","E","702664"
"1100506","J","465797"
"1100507","E","765215"
"1100508","E","505164"
"1100509","K","326963"
"1100510","J","592898"
"1100511","E","424317"
"1100512","E","985907"
"1100513","J","709577"
"1100514","E","110550"
"1100515","E","035718"
"1100516","K","214416"
"1100517","J","095130"
"1100518","E","171063"
"1100519","J","383188"
"1100520","K","536743"
"1100521","Z","017593"
"1100522","J","883537"
"1100523","Z","129730"
"1100524","J","340330"
"1100525","K","155437"
"1100526","J","241104"
"1100527","J","398597"
"1100528","K","115144"
"1100529","J","906260"
"1100530","K","993888"
"1100531","E","958899"
"1100532","Z","506557"
"1100533","K","862027"
"1100534","K","006389"
"1100535","E","978596"
"1100536","E","655937"
"1100537","J","990993"
"1100538","J","746163"
"1100539","E","262909"
"1100540","K","019853"
"1100541","K","979554"
"1100542","J","855028"
"1100543","K","954474"
"1100544","J","243338"
"1100545","J","889934"
"1100546","E","096269"
"1100547","E","187398"
"1100548","J","470457"
"1100549","E","092967"
"1100550","E","588867"
"1100551","K","770597"
"1100552","E","039593"
"1100553","K","930401"
"1100554","J","525422"
"1100555","J","347717"
"1100556","K","363102"
"1100557","E","903253"
"1100558","E","404656"
"1100559","K","644201"
"1100560","E","327895"
"1100561","Z","008888"
"1100562","E","742897"
"1100563","J","851648"
"1100564","K","810915"
"1100565","Z","781278"
"1100566","J","452086"
"1100567","K","940503"
"1100568","K","246594"
"1100569","E","140245"
"1100570","J","783802"
"1100571","E","053843"
"1100572","J","137455"
"1100573","J","985783"
"1100574","Z","449499"
"1100575","K","911753"
"1100576","E","397778"
"1100577","J","610650"
"1100578","J","886478"
"1100579","K","462965"
"1100580","Z","727075"
"1100581","K","375945"
"1100582","E","201133"
"1100583","K","829313"
"1100584","K","673200"
"1100585","E","153737"
"1100586","J","258826"
"1100587","J","063385"
"1100588","E","287410"
"1100589","E","495459"
"1100590","J","452217"
"1100591","Z","336144"
"1100592","K","064064"
"1100593","E","464678"
"1100594","K","010557"
"1100595","E","145019"
"1100596","K","544862"
"1100597","K","988659"
"1100598","Z","264407"
"1100599","K","249599"
"1100600","J","993178"
"1100601","K","959094"
"1100602","J","987562"
"1100603","E","155617"
"1100604","Z","509122"
"1100605","J","281268"
"1100606","E","545645"
"1100607","K","684658"
"1100608","J","862826"
"1100609","E","173013"
"1100610","K","637688"
"1100611","Z","290077"
"1100612","J","290509"
"1100613","K","881936"
"1100614","K","749577"
"1100615","K","902790"
"1100616","J","801399"
"1100617","K","923786"
"1100618","E","305535"
"1100619","E","759453"
"1100620","Z","781867"
"1100621","J","281323"
"1100622","K","644478"
"1100623","K","980182"
"1100624","Z","993148"
"1100625","K","949190"
"1100626","E","512313"
"1100627","Z","679133"
"1100628","E","533517"
"1100629","J","975509"
"1100630","Z","241673"
"1100631","J","648528"
"1100632","K","593396"
"1100633","K","939242"
"1100634","K","035564"
"1100635","K","216601"
"1100636","E","292393"
"1100637","Z","127053"
"1100638","J","671928"
"1100639","Z","631940"
"1100640","E","980648"
"1100641","Z","794145"
"1100642","K","260887"
"1100643","K","309249"
"1100644","K","589684"
"1100645","K","054278"
"1100646","K","176017"
"1100647","J","441140"
"1100648","Z","454208"
"1100649","E","677488"
"1100650","K","935315"
"1100651","K","146143"
"1100652","Z","261395"
"1100653","E","553490"
"1100654","E","214406"
"1100655","Z","632976"
"1100656","K","615307"
"1100657","E","943649"
"1100658","J","086946"
"1100659","Z","537867"
"1100660","K","583782"
"1100661","E","051937"
"1100662","K","146829"
"1100663","K","441314"
"1100664","E","404079"
"1100665","K","939978"
"1100666","Z","125179"
"1100667","K","460193"
"1100668","K","790398"
"1100669","K","959334"
"1100670","K","822166"
"1100671","J","418315"
"1100672","Z","422151"
"1100673","K","916959"
"1100674","E","794858"
"1100675","K","843493"
"1100676","Z","958808"
"1100677","Z","701950"
"1100678","E","267832"
"1100679","J","437825"
"1100680","E","806180"
"1100681","K","561307"
"1100682","E","542834"
"1100683","K","948923"
"1100684","K","988327"
"1100685","J","442670"
"1100686","E","942940"
"1100687","E","141458"
"1100688","Z","641719"
"1100689","K","753263"
"1100690","E","480716"
"1100691","Z","681993"
"1100692","E","481285"
"1100693","J","684286"
"1100694","K","167441"
"1100695","J","543935"
"1100696","J","155837"
"1100697","J","122073"
"1100698","K","334028"
"1100699","Z","913398"
"1100700","Z","036317"
"1100701","J","949919"
"1100702","Z","477243"
"1100703","K","443211"
"1100704","Z","548450"
"1100705","E","844669"
"1100706","Z","201673"
"1100707","E","791672"
"1100708","K","857601"
"1100709","K","772403"
"1100710","E","755349"
"1100711","K","770867"
"1100712","K","153773"
"1100713","K","438180"
"1100714","J","383998"
"1100715","K","944401"
"1100716","E","472339"
"1100717","K","544997"
"1100718","J","915851"
"1100719","K","666924"
"1100720","E","823745"
"1100721","E","728806"
"1100722","K","500204"
"1100723","K","342600"
"1100724","K","687822"
"1100725","K","925743"
"1100726","Z","541927"
"1100727","Z","641947"
"1100728","Z","968845"
"1100729","K","985203"
"1100730","E","358279"
"1100731","Z","607521"
"1100732","J","611733"
"1100733","J","856791"
"1100734","K","589302"
"1100735","J","993628"
"1100736","J","408531"
"1100737","J","825858"
"1100738","K","143821"
"1100739","K","373997"
"1100740","K","885722"
"1100741","K","525711"
"1100742","Z","398810"
"1100743","J","736092"
"1100744","J","815675"
"1100745","J","649596"
"1100746","J","062651"
"1100747","J","906394"
"1100748","Z","579020"
"1100749","K","989578"
"1100750","K","738863"
"1100751","J","953759"
"1100752","J","148121"
"1100753","Z","169555"
"1100754","J","827305"
"1100755","J","468046"
"1100756","J","045114"
"1100757","K","997189"
"1100758","K","863585"
"1100759","J","637902"
"1100760","J","249764"
"1100761","E","527356"
"1100762","K","938780"
"1100763","K","712099"
"1100764","K","664606"
"1100765","K","939900"
"1100766","K","949955"
"1100767","K","639476"
"1100768","K","783410"
"1100769","Z","787152"
"1100770","Z","713972"
"1100771","J","133706"
"1100772","J","376364"
"1100773","E","289094"
"1100774","J","735889"
"1100775","K","952863"
"1100776","E","341449"
"1100777","J","303110"
"1100778","Z","011374"
"1100779","Z","333100"
"1100780","J","968865"
"1100781","J","926409"
"1100782","K","160332"
"1100783","K","896211"
"1100784","Z","846569"
"1100785","Z","501998"
"1100786","E","083094"
"1100787","K","810467"
"1100788","Z","074729"
"1100789","Z","030593"
"1100790","E","766367"
"1100791","K","894500"
"1100792","E","952119"
"1100793","J","757797"
"1100794","K","489780"
"1100795","J","711143"
"1100796","K","580170"
"1100797","E","721531"
"1100798","E","486701"
"1100799","K","558691"
"1100800","K","996777"
"1100801","J","066056"
"1100802","E","752969"
"1100803","E","210922"
"1100804","J","315102"
"1100805","Z","245691"
"1100806","J","419437"
"1100807","K","857240"
"1100808","E","404803"
"1100809","J","665948"
"1100810","J","635159"
"1100811","K","989547"
"1100812","K","486337"
"1100813","Z","022238"
"1100814","E","330011"
"1100815","E","974044"
"1100816","K","218945"
"1100817","K","985854"
"1100818","Z","012537"
"1100819","Z","585789"
"1100820","E","582445"
"1100821","K","234812"
"1100822","J","299157"
"1100823","K","336698"
"1100824","J","806536"
"1100825","E","239036"
"1100826","E","194691"
"1100827","J","999106"
"1100828","K","494470"
"1100829","E","141423"
"1100830","J","991305"
"1100831","K","196401"
"1100832","J","861022"
"1100833","K","980395"
"1100834","J","899475"
"1100835","Z","199882"
"1100836","K","547685"
"1100837","E","172861"
"1100838","K","842541"
"1100839","E","396984"
"1100840","E","267053"
"1100841","E","522106"
"1100842","J","492855"
"1100843","E","298465"
"1100844","K","641455"
"1100845","J","594819"
"1100846","K","625425"
"1100847","E","093049"
"1100848","E","371591"
"1100849","K","948711"
"1100850","K","732030"
"1100851","J","850021"
"1100852","J","380373"
"1100853","J","619064"
"1100854","E","788621"
"1100855","K","827464"
"1100856","Z","431913"
"1100857","K","688406"
"1100858","K","626085"
"1100859","Z","944081"
"1100860","K","944722"
"1100861","J","653853"
"1100862","K","834795"
"1100863","E","077933"
"1100864","E","160992"
"1100865","Z","723468"
"1100866","J","804896"
"1100867","J","081426"
"1100868","K","196554"
"1100869","K","171332"
"1100870","K","716268"
"1100871","Z","453867"
"1100872","Z","364782"
"1100873","J","343729"
"1100874","E","801118"
"1100875","K","579392"
"1100876","J","928020"
"1100877","K","096930"
"1100878","Z","766928"
"1100879","E","543843"
"1100880","J","702831"
"1100881","J","246529"
"1100882","J","164512"
"1100883","J","472380"
"1100884","E","463835"
"1100885","J","669894"
"1100886","Z","883898"
"1100887","K","065195"
"1100888","K","631881"
"1100889","K","962159"
"1100890","Z","873426"
"1100891","K","698018"
"1100892","E","005499"
"1100893","J","757376"
"1100894","E","218330"
"1100895","Z","759813"
"1100896","E","765914"
"1100897","K","587873"
"1100898","K","049922"
"1100899","Z","104314"
"1100900","Z","541198"
"1100901","J","691567"
"1100902","K","742897"
"1100903","E","313811"
"1100904","J","292196"
"1100905","K","961528"
"1100906","J","137144"
"1100907","E","729090"
"1100908","J","288923"
"1100909","K","964453"
"1100910","J","123226"
"1100911","J","491989"
"1100912","K","517601"
"1100913","K","949618"
"1100914","K","260413"
"1100915","J","724528"
"1100916","Z","583649"
"1100917","Z","628637"
"1100918","Z","465242"
"1100919","J","976752"
"1100920","E","036743"
"1100921","Z","312980"
"1100922","J","576334"
"1100923","J","917708"
"1100924","J","597706"
"1100925","E","030901"
"1100926","Z","747040"
"1100927","K","876878"
"1100928","J","027057"
"1100929","Z","308598"
"1100930","E","012651"
"1100931","K","971033"
"1100932","E","055910"
"1100933","J","720523"
"1100934","E","841731"
"1100935","K","809873"
"1100936","K","258786"
"1100937","Z","029386"
"1100938","K","106381"
"1100939","K","999912"
"1100940","E","163101"
"1100941","K","755569"
"1100942","E","032668"
"1100943","K","033041"
"1100944","Z","278332"
"1100945","Z","155943"
"1100946","K","045447"
"1100947","Z","111906"
"1100948","Z","450240"
"1100949","Z","643273"
"1100950","J","049602"
"1100951","J","284573"
"1100952","K","127304"
"1100953","K","938575"
"1100954","J","680641"
"1100955","K","312217"
"1100956","Z","017516"
"1100957","K","963195"
"1100958","J","801696"
"1100959","K","941962"
"1100960","Z","025566"
"1100961","Z","505357"
"1100962","J","885983"
"1100963","K","966956"
"1100964","K","986477"
"1100965","Z","524499"
"1100966","E","520268"
"1100967","K","234579"
"1100968","K","520405"
"1100969","E","154944"
"1100970","J","876538"
"1100971","K","905477"
"1100972","Z","617059"
"1100973","K","901024"
"1100974","K","928766"
"1100975","K","999764"
"1100976","E","132111"
"1100977","K","926599"
"1100978","J","602368"
"1100979","K","458294"
"1100980","Z","893948"
"1100981","K","986302"
"1100982","E","197590"
"1100983","J","472430"
"1100984","K","993215"
"1100985","J","681762"
"1100986","E","477038"
"1100987","J","392727"
"1100988","K","924156"
"1100989","Z","049493"
"1100990","J","128256"
"1100991","E","563996"
"1100992","Z","885993"
"1100993","Z","311282"
"1100994","K","765791"
"1100995","K","356841"
"1100996","E","088315"
"1100997","J","969091"
"1100998","K","616663"
"1100999","J","058890"
"1101000","K","517922"
"1101001","K","586992"
"1101002","K","311484"
"1101003","Z","932524"
"1101004","J","603307"
"1101005","J","557755"
"1101006","J","695574"
"1101007","K","239299"
"1101008","E","451108"
"1101009","K","550102"
"1101010","Z","846426"
"1101011","E","237358"
"1101012","Z","248815"
"1101013","K","897665"
"1101014","J","451179"
"1101015","K","924386"
"1101016","J","249704"
"1101017","E","408751"
"1101018","J","365671"
"1101019","K","325898"
"1101020","J","328857"
"1101021","K","523073"
"1101022","K","529547"
"1101023","J","532229"
"1101024","E","877483"
"1101025","Z","996645"
"1101026","E","172550"
"1101027","E","864769"
"1101028","J","061644"
"1101029","J","069769"
"1101030","K","281682"
"1101031","K","976258"
"1101032","Z","033352"
"1101033","Z","489462"
"1101034","J","108811"
"1101035","J","973864"
"1101036","J","914153"
"1101037","J","785425"
"1101038","J","724641"
"1101039","E","754331"
"1101040","K","276895"
"1101041","E","185296"
"1101042","E","505301"
"1101043","K","379225"
"1101044","E","569693"
"1101045","K","517774"
"1101046","J","257810"
"1101047","K","308772"
"1101048","Z","246473"
"1101049","K","738893"
"1101050","J","717141"
"1101051","E","649199"
"1101052","J","663784"
"1101053","J","749569"
"1101054","K","262884"
"1101055","K","758412"
"1101056","K","225040"
"1101057","K","055066"
"1101058","J","949002"
"1101059","K","288297"
"1101060","K","599874"
"1101061","Z","042681"
"1101062","K","017053"
"1101063","J","621030"
"1101064","E","231205"
"1101065","K","539997"
"1101066","K","672665"
"1101067","E","161220"
"1101068","Z","142898"
"1101069","J","544920"
"1101070","E","046431"
"1101071","E","239648"
"1101072","E","622147"
"1101073","K","890126"
"1101074","J","764936"
"1101075","K","962238"
"1101076","K","998934"
"1101077","J","034055"
"1101078","E","265225"
"1101079","K","039840"
"1101080","E","450300"
"1101081","K","910960"
"1101082","E","463712"
"1101083","Z","445849"
"1101084","K","944745"
"1101085","K","611067"
"1101086","E","113671"
"1101087","J","688198"
"1101088","J","367070"
"1101089","J","992007"
"1101090","K","180982"
"1101091","K","314966"
"1101092","K","411095"
"1101093","E","334808"
"1101094","J","267888"
"1101095","K","001904"
"1101096","Z","136528"
"1101097","E","119182"
"1101098","K","330582"
"1101099","K","001244"
"1101100","E","694590"
"1101101","E","627242"
"1101102","K","149542"
"1101103","E","454911"
"1101104","K","757467"
"1101105","K","997234"
"1101106","J","767703"
"1101107","K","748492"
"1101108","J","077993"
"1101109","K","555349"
"1101110","Z","035598"
"1101111","E","049740"
"1101112","Z","413701"
"1101113","E","916327"
"1101114","J","463104"
"1101115","Z","800204"
"1101116","K","997196"
"1101117","E","393749"
"1101118","Z","884296"
"1101119","J","476922"
"1101120","K","316513"
"1101121","Z","742578"
"1101122","K","428576"
"1101123","J","576659"
"1101124","E","452842"
"1101125","Z","730501"
"1101126","E","336626"
"1101127","Z","009441"
"1101128","J","197212"
"1101129","K","858558"
"1101130","E","754640"
"1101131","Z","178645"
"1101132","E","387212"
"1101133","K","522779"
"1101134","Z","329671"
"1101135","K","415614"
"1101136","Z","337589"
"1101137","E","899523"
"1101138","E","699935"
"1101139","J","818215"
"1101140","K","027363"
"1101141","K","491369"
"1101142","E","109816"
"1101143","J","009333"
"1101144","K","333704"
"1101145","E","557909"
"1101146","K","206239"
"1101147","J","171076"
"1101148","K","938820"
"1101149","K","357608"
"1101150","E","325601"
"1101151","K","342230"
"1101152","J","438562"
"1101153","J","754692"
"1101154","J","008985"
"1101155","E","855042"
"1101156","E","340665"
"1101157","Z","089923"
"1101158","K","875921"
"1101159","K","397259"
"1101160","Z","205624"
"1101161","J","704900"
"1101162","Z","408205"
"1101163","Z","911013"
"1101164","J","618565"
"1101165","E","687079"
"1101166","K","626466"
"1101167","K","489888"
"1101168","J","183489"
"1101169","Z","646205"
"1101170","K","381258"
"1101171","K","654408"
"1101172","K","664239"
"1101173","E","483031"
"1101174","K","045761"
"1101175","E","038899"
"1101176","J","917460"
"1101177","J","174577"
"1101178","J","646112"
"1101179","K","968883"
"1101180","K","985995"
"1101181","K","825974"
"1101182","Z","889904"
"1101183","K","256675"
"1101184","J","081847"
"1101185","Z","185542"
"1101186","J","128585"
"1101187","J","199127"
"1101188","E","323586"
"1101189","E","624243"
"1101190","E","506137"
"1101191","J","377158"
"1101192","J","924311"
"1101193","K","323543"
"1101194","E","300279"
"1101195","J","298117"
"1101196","Z","821615"
"1101197","Z","506979"
"1101198","J","333483"
"1101199","J","503488"
"1101200","E","253964"
"1101201","Z","864044"
"1101202","K","138200"
"1101203","Z","706235"
"1101204","J","088569"
"1101205","Z","220081"
"1101206","K","455463"
"1101207","J","701863"
"1101208","J","075184"
"1101209","K","244988"
"1101210","K","068927"
"1101211","Z","960319"
"1101212","Z","328006"
"1101213","Z","961831"
"1101214","J","578173"
"1101215","K","923020"
"1101216","E","243241"
"1101217","E","303520"
"1101218","K","919521"
"1101219","Z","462917"
"1101220","K","441395"
"1101221","Z","633671"
"1101222","J","743835"
"1101223","K","408838"
"1101224","E","434892"
"1101225","Z","814610"
"1101226","K","947433"
"1101227","K","956037"
"1101228","Z","139862"
"1101229","Z","197356"
"1101230","K","452039"
"1101231","J","608133"
"1101232","K","497208"
"1101233","E","326202"
"1101234","K","961819"
"1101235","J","750049"
"1101236","J","860488"
"1101237","E","574088"
"1101238","K","802613"
"1101239","Z","351614"
"1101240","K","950333"
"1101241","E","338699"
"1101242","K","953845"
"1101243","Z","877742"
"1101244","K","983784"
"1101245","Z","009807"
"1101246","Z","490405"
"1101247","Z","968417"
"1101248","Z","762922"
"1101249","E","487223"
