"","gta.series","gta.number"
"500118","K","923376"
"500119","K","491160"
"500120","K","919912"
"500121","K","890107"
"500122","J","353232"
"500123","E","523593"
"500124","Z","663446"
"500125","K","620832"
"500126","K","964768"
"500127","K","634983"
"500128","Z","093397"
"500129","E","320032"
"500130","Z","708920"
"500131","J","331379"
"500132","Z","607275"
"500133","K","432628"
"500134","Z","180182"
"500135","J","731684"
"500136","K","970729"
"500137","E","118389"
"500138","K","700929"
"500139","E","054946"
"500140","E","558342"
"500141","Z","756285"
"500142","K","811519"
"500143","J","955394"
"500144","E","566055"
"500145","K","079157"
"500146","K","801823"
"500147","K","588946"
"500148","Z","743304"
"500149","J","438367"
"500150","J","137736"
"500151","K","972819"
"500152","K","565198"
"500153","Z","084542"
"500154","K","801378"
"500155","K","627347"
"500156","K","327484"
"500157","E","291215"
"500158","J","389838"
"500159","Z","816858"
"500160","K","693602"
"500161","K","320701"
"500162","K","111028"
"500163","K","383611"
"500164","J","932041"
"500165","J","043277"
"500166","Z","180416"
"500167","E","236790"
"500168","E","788914"
"500169","K","992770"
"500170","J","997020"
"500171","J","034660"
"500172","J","057271"
"500173","E","405478"
"500174","K","837178"
"500175","K","949828"
"500176","K","654692"
"500177","J","240320"
"500178","Z","793025"
"500179","E","103208"
"500180","K","731652"
"500181","K","631669"
"500182","J","926950"
"500183","J","155270"
"500184","E","980515"
"500185","J","642693"
"500186","J","009446"
"500187","E","666935"
"500188","J","624677"
"500189","J","308345"
"500190","J","086105"
"500191","Z","101606"
"500192","E","080311"
"500193","J","667293"
"500194","Z","945619"
"500195","E","512935"
"500196","E","923693"
"500197","K","530304"
"500198","E","806884"
"500199","Z","147760"
"500200","Z","653999"
"500201","E","606797"
"500202","K","690755"
"500203","Z","091543"
"500204","J","096930"
"500205","K","580379"
"500206","K","333361"
"500207","E","310364"
"500208","Z","035157"
"500209","Z","496341"
"500210","E","631153"
"500211","K","979724"
"500212","K","153014"
"500213","Z","493360"
"500214","K","266541"
"500215","K","881207"
"500216","K","456995"
"500217","K","953336"
"500218","E","065823"
"500219","Z","622757"
"500220","K","211651"
"500221","J","398457"
"500222","K","878784"
"500223","J","509283"
"500224","K","229140"
"500225","J","874333"
"500226","J","917918"
"500227","E","206668"
"500228","J","439963"
"500229","E","144995"
"500230","K","883338"
"500231","K","452772"
"500232","K","078795"
"500233","E","506724"
"500234","Z","920275"
"500235","E","779726"
"500236","J","213323"
"500237","J","039271"
"500238","Z","073690"
"500239","K","925865"
"500240","K","135861"
"500241","J","734440"
"500242","K","786586"
"500243","E","083911"
"500244","E","541252"
"500245","Z","634790"
"500246","E","731876"
"500247","J","986432"
"500248","K","025134"
"500249","E","433757"
"500250","J","559766"
"500251","J","879757"
"500252","J","715652"
"500253","K","615065"
"500254","K","573566"
"500255","K","364635"
"500256","E","716229"
"500257","E","467447"
"500258","J","544817"
"500259","E","820798"
"500260","E","884464"
"500261","J","171039"
"500262","J","228947"
"500263","K","931428"
"500264","Z","449795"
"500265","Z","102346"
"500266","E","326755"
"500267","K","484353"
"500268","J","083767"
"500269","J","748606"
"500270","Z","666506"
"500271","Z","738392"
"500272","K","076853"
"500273","E","460380"
"500274","J","884649"
"500275","K","588768"
"500276","J","494204"
"500277","E","544361"
"500278","Z","541784"
"500279","E","199538"
"500280","J","198308"
"500281","K","883664"
"500282","J","324648"
"500283","K","905046"
"500284","J","892898"
"500285","J","389341"
"500286","Z","990704"
"500287","J","858723"
"500288","K","849872"
"500289","E","423834"
"500290","Z","477046"
"500291","Z","522413"
"500292","E","768434"
"500293","J","067237"
"500294","K","933790"
"500295","K","975738"
"500296","J","447309"
"500297","J","743035"
"500298","K","226556"
"500299","K","179600"
"500300","E","153589"
"500301","E","677060"
"500302","J","625475"
"500303","Z","395762"
"500304","Z","357204"
"500305","J","644276"
"500306","J","108783"
"500307","K","409212"
"500308","J","765978"
"500309","K","253732"
"500310","J","248993"
"500311","Z","495427"
"500312","J","339292"
"500313","J","454212"
"500314","Z","655023"
"500315","E","826621"
"500316","K","617417"
"500317","E","055608"
"500318","Z","225498"
"500319","Z","743642"
"500320","J","085691"
"500321","E","829154"
"500322","K","382683"
"500323","Z","598752"
"500324","K","206167"
"500325","E","218176"
"500326","Z","249377"
"500327","K","228927"
"500328","K","569608"
"500329","J","828059"
"500330","Z","178622"
"500331","J","617602"
"500332","K","811412"
"500333","Z","046405"
"500334","K","959929"
"500335","Z","534168"
"500336","Z","234578"
"500337","K","674932"
"500338","Z","228641"
"500339","J","595863"
"500340","K","756447"
"500341","E","142309"
"500342","E","203521"
"500343","E","131524"
"500344","J","965833"
"500345","J","895766"
"500346","Z","070200"
"500347","K","434133"
"500348","J","633635"
"500349","E","070884"
"500350","Z","277754"
"500351","J","641674"
"500352","K","021538"
"500353","E","199739"
"500354","J","785416"
"500355","J","438003"
"500356","J","930711"
"500357","K","777537"
"500358","E","260406"
"500359","E","029611"
"500360","Z","381471"
"500361","K","519165"
"500362","J","750769"
"500363","J","472740"
"500364","K","832991"
"500365","E","010564"
"500366","Z","362054"
"500367","K","185741"
"500368","J","491579"
"500369","K","652860"
"500370","E","469471"
"500371","K","185598"
"500372","K","605968"
"500373","J","214530"
"500374","E","746524"
"500375","Z","958904"
"500376","J","788431"
"500377","K","389090"
"500378","Z","248057"
"500379","J","660361"
"500380","K","744895"
"500381","K","088577"
"500382","J","849970"
"500383","E","634414"
"500384","K","309717"
"500385","J","935612"
"500386","J","611172"
"500387","J","112824"
"500388","E","086108"
"500389","E","990788"
"500390","K","471071"
"500391","Z","548477"
"500392","K","997642"
"500393","K","947687"
"500394","J","711819"
"500395","Z","321160"
"500396","K","966358"
"500397","Z","396405"
"500398","Z","026471"
"500399","J","752477"
"500400","J","995620"
"500401","J","507293"
"500402","J","911580"
"500403","K","551722"
"500404","K","314717"
"500405","J","659416"
"500406","K","674365"
"500407","K","038671"
"500408","Z","408971"
"500409","J","948946"
"500410","Z","067363"
"500411","J","950593"
"500412","J","385447"
"500413","Z","445980"
"500414","J","363775"
"500415","E","139271"
"500416","Z","154659"
"500417","Z","881993"
"500418","Z","583139"
"500419","E","307871"
"500420","K","199930"
"500421","E","177362"
"500422","Z","351165"
"500423","J","788102"
"500424","K","774581"
"500425","Z","294715"
"500426","E","483525"
"500427","K","967118"
"500428","E","313315"
"500429","J","384714"
"500430","K","951210"
"500431","Z","442504"
"500432","Z","565873"
"500433","Z","138299"
"500434","E","929406"
"500435","Z","746950"
"500436","E","473881"
"500437","E","308332"
"500438","E","262613"
"500439","Z","009791"
"500440","E","176914"
"500441","Z","971299"
"500442","K","019891"
"500443","K","078533"
"500444","Z","405253"
"500445","J","409551"
"500446","E","407027"
"500447","Z","289461"
"500448","E","187250"
"500449","K","076291"
"500450","K","028312"
"500451","J","595843"
"500452","Z","311991"
"500453","J","799521"
"500454","E","811221"
"500455","J","970614"
"500456","E","690739"
"500457","Z","521639"
"500458","J","129009"
"500459","K","206112"
"500460","J","825498"
"500461","Z","269354"
"500462","E","118726"
"500463","J","356158"
"500464","K","967034"
"500465","K","838503"
"500466","K","489912"
"500467","Z","167048"
"500468","K","190233"
"500469","E","988085"
"500470","Z","720737"
"500471","J","601955"
"500472","K","859910"
"500473","Z","440117"
"500474","Z","285075"
"500475","Z","118509"
"500476","K","700442"
"500477","J","369972"
"500478","K","971900"
"500479","Z","541335"
"500480","K","815328"
"500481","K","919612"
"500482","K","456171"
"500483","J","220847"
"500484","K","974415"
"500485","Z","259470"
"500486","K","858605"
"500487","Z","557298"
"500488","K","686037"
"500489","Z","407658"
"500490","J","874444"
"500491","E","826966"
"500492","K","010107"
"500493","E","711426"
"500494","J","215635"
"500495","J","182454"
"500496","Z","397241"
"500497","E","373098"
"500498","Z","794329"
"500499","J","938347"
"500500","Z","770997"
"500501","E","617904"
"500502","E","072764"
"500503","J","217495"
"500504","J","910066"
"500505","J","174147"
"500506","J","007045"
"500507","J","196110"
"500508","Z","843392"
"500509","Z","202550"
"500510","K","028850"
"500511","J","157163"
"500512","E","942008"
"500513","J","993371"
"500514","K","918539"
"500515","Z","528381"
"500516","K","413535"
"500517","Z","418065"
"500518","K","111170"
"500519","E","101527"
"500520","E","811439"
"500521","K","877866"
"500522","J","869738"
"500523","Z","472764"
"500524","J","711736"
"500525","K","779192"
"500526","K","581471"
"500527","J","256093"
"500528","J","419062"
"500529","J","860479"
"500530","K","309538"
"500531","K","336121"
"500532","E","135227"
"500533","K","964700"
"500534","J","542545"
"500535","J","285782"
"500536","K","556308"
"500537","K","984821"
"500538","E","991719"
"500539","Z","603694"
"500540","J","465857"
"500541","E","691259"
"500542","K","192570"
"500543","K","430953"
"500544","E","435494"
"500545","K","878831"
"500546","K","429336"
"500547","Z","205390"
"500548","K","625860"
"500549","E","343094"
"500550","Z","994879"
"500551","K","509107"
"500552","K","739975"
"500553","J","824047"
"500554","K","959265"
"500555","E","392675"
"500556","J","107157"
"500557","K","269011"
"500558","K","160477"
"500559","Z","826384"
"500560","Z","680539"
"500561","Z","240138"
"500562","E","167532"
"500563","Z","606221"
"500564","J","499919"
"500565","J","438618"
"500566","J","142115"
"500567","Z","594610"
"500568","E","820250"
"500569","K","623438"
"500570","K","707374"
"500571","K","887543"
"500572","E","559728"
"500573","E","703182"
"500574","J","636598"
"500575","Z","484258"
"500576","Z","571553"
"500577","K","952473"
"500578","J","525880"
"500579","J","973518"
"500580","Z","254898"
"500581","J","710379"
"500582","K","738966"
"500583","K","939602"
"500584","Z","633016"
"500585","J","629956"
"500586","K","561531"
"500587","J","958980"
"500588","J","229482"
"500589","K","980361"
"500590","K","023461"
"500591","J","992390"
"500592","Z","566865"
"500593","Z","330729"
"500594","K","784668"
"500595","Z","014119"
"500596","J","134388"
"500597","J","761328"
"500598","K","928434"
"500599","E","966412"
"500600","J","476823"
"500601","J","587486"
"500602","J","030938"
"500603","K","473044"
"500604","Z","278715"
"500605","K","103411"
"500606","E","751368"
"500607","K","139952"
"500608","Z","103641"
"500609","K","951118"
"500610","J","880355"
"500611","Z","221762"
"500612","Z","236505"
"500613","K","674821"
"500614","J","655150"
"500615","Z","591400"
"500616","J","113564"
"500617","Z","113955"
"500618","J","794971"
"500619","E","617587"
"500620","E","468891"
"500621","E","347926"
"500622","Z","650937"
"500623","Z","957180"
"500624","Z","030186"
"500625","K","905303"
"500626","K","976138"
"500627","K","848584"
"500628","E","316853"
"500629","K","746103"
"500630","K","737364"
"500631","E","222180"
"500632","E","875402"
"500633","Z","689818"
"500634","E","507644"
"500635","K","415541"
"500636","Z","652544"
"500637","E","137792"
"500638","K","801674"
"500639","K","172953"
"500640","E","195187"
"500641","J","449956"
"500642","K","477583"
"500643","Z","344031"
"500644","E","069333"
"500645","K","931670"
"500646","Z","871568"
"500647","J","098218"
"500648","K","607274"
"500649","K","110289"
"500650","E","437572"
"500651","Z","187021"
"500652","J","740261"
"500653","J","345000"
"500654","Z","844574"
"500655","E","930797"
"500656","E","814805"
"500657","K","959793"
"500658","K","443549"
"500659","K","903849"
"500660","Z","461265"
"500661","J","426557"
"500662","J","217023"
"500663","K","884758"
"500664","K","436374"
"500665","J","968033"
"500666","E","851225"
"500667","Z","595961"
"500668","E","226864"
"500669","J","891889"
"500670","K","414712"
"500671","E","901765"
"500672","E","441171"
"500673","K","939625"
"500674","K","251186"
"500675","Z","811715"
"500676","Z","861204"
"500677","K","853037"
"500678","J","755324"
"500679","J","474210"
"500680","K","432258"
"500681","J","573804"
"500682","K","779975"
"500683","K","254976"
"500684","E","895204"
"500685","K","428530"
"500686","E","064732"
"500687","E","435378"
"500688","K","597868"
"500689","K","664149"
"500690","E","476088"
"500691","E","197245"
"500692","E","135971"
"500693","J","451354"
"500694","J","804320"
"500695","J","963864"
"500696","K","936284"
"500697","J","700319"
"500698","Z","630657"
"500699","J","210329"
"500700","Z","389954"
"500701","K","900117"
"500702","E","430570"
"500703","K","236239"
"500704","E","388248"
"500705","K","020070"
"500706","E","966919"
"500707","Z","597470"
"500708","Z","591658"
"500709","K","205017"
"500710","Z","373633"
"500711","J","592575"
"500712","J","448082"
"500713","K","575075"
"500714","Z","812102"
"500715","Z","599261"
"500716","E","751518"
"500717","E","154590"
"500718","J","969184"
"500719","E","020533"
"500720","J","540203"
"500721","E","451355"
"500722","J","514952"
"500723","J","167436"
"500724","E","829429"
"500725","J","014788"
"500726","K","195521"
"500727","E","268068"
"500728","K","995281"
"500729","K","154945"
"500730","J","857281"
"500731","E","466038"
"500732","J","216150"
"500733","Z","572523"
"500734","Z","008755"
"500735","E","185618"
"500736","E","609088"
"500737","Z","941126"
"500738","Z","112266"
"500739","K","968270"
"500740","Z","747587"
"500741","Z","509091"
"500742","K","167282"
"500743","J","757694"
"500744","J","152016"
"500745","E","061737"
"500746","K","178187"
"500747","J","873476"
"500748","J","778830"
"500749","Z","909572"
"500750","E","502401"
"500751","J","335791"
"500752","J","989390"
"500753","Z","948346"
"500754","E","904590"
"500755","E","636929"
"500756","Z","739651"
"500757","K","965043"
"500758","K","836745"
"500759","K","511790"
"500760","K","872444"
"500761","K","964404"
"500762","J","527802"
"500763","Z","836072"
"500764","E","876405"
"500765","K","434078"
"500766","E","165502"
"500767","J","557083"
"500768","E","945523"
"500769","J","288658"
"500770","Z","818144"
"500771","J","161454"
"500772","Z","058989"
"500773","J","175984"
"500774","J","454995"
"500775","K","204296"
"500776","E","224518"
"500777","E","365685"
"500778","J","018052"
"500779","J","835312"
"500780","Z","228163"
"500781","Z","350940"
"500782","J","591256"
"500783","K","455834"
"500784","K","583661"
"500785","K","854441"
"500786","E","462419"
"500787","E","535413"
"500788","K","769921"
"500789","K","114817"
"500790","J","057501"
"500791","E","322018"
"500792","E","391232"
"500793","E","205782"
"500794","J","539490"
"500795","Z","503588"
"500796","E","298498"
"500797","J","244774"
"500798","E","356165"
"500799","K","194206"
"500800","Z","671625"
"500801","E","010745"
"500802","Z","384168"
"500803","Z","016436"
"500804","K","624866"
"500805","K","844669"
"500806","Z","053840"
"500807","J","815048"
"500808","E","395284"
"500809","Z","863219"
"500810","J","317136"
"500811","K","254645"
"500812","E","131407"
"500813","Z","684139"
"500814","K","228619"
"500815","K","233912"
"500816","Z","612971"
"500817","E","900401"
"500818","Z","012119"
"500819","E","171354"
"500820","K","830437"
"500821","K","751589"
"500822","K","012673"
"500823","E","100839"
"500824","K","509794"
"500825","K","124550"
"500826","K","716641"
"500827","Z","820755"
"500828","K","953753"
"500829","E","832440"
"500830","Z","685313"
"500831","Z","055742"
"500832","Z","147310"
"500833","K","593891"
"500834","E","320307"
"500835","Z","393994"
"500836","K","883821"
"500837","E","020095"
"500838","K","187555"
"500839","E","448638"
"500840","J","321491"
"500841","Z","385513"
"500842","E","406872"
"500843","K","085987"
"500844","K","219572"
"500845","E","308152"
"500846","Z","619847"
"500847","Z","058138"
"500848","J","738835"
"500849","K","976800"
"500850","Z","341163"
"500851","K","444897"
"500852","Z","449028"
"500853","E","218223"
"500854","E","336495"
"500855","E","090098"
"500856","J","976195"
"500857","K","691414"
"500858","K","929410"
"500859","J","671070"
"500860","Z","149911"
"500861","J","967019"
"500862","J","671857"
"500863","E","347405"
"500864","E","837814"
"500865","E","739687"
"500866","J","622442"
"500867","J","059038"
"500868","J","295574"
"500869","J","758159"
"500870","Z","753769"
"500871","K","937994"
"500872","Z","247683"
"500873","K","111676"
"500874","E","849373"
"500875","J","225272"
"500876","J","808833"
"500877","K","801915"
"500878","E","180216"
"500879","K","961324"
"500880","K","847491"
"500881","K","191701"
"500882","E","110932"
"500883","E","496183"
"500884","E","149763"
"500885","J","482525"
"500886","J","378613"
"500887","K","735935"
"500888","K","499580"
"500889","Z","447073"
"500890","E","961339"
"500891","J","062174"
"500892","K","620534"
"500893","Z","564125"
"500894","K","709642"
"500895","K","051574"
"500896","J","968591"
"500897","E","410217"
"500898","J","839463"
"500899","E","400465"
"500900","J","925522"
"500901","J","169019"
"500902","Z","729172"
"500903","J","105228"
"500904","Z","090244"
"500905","E","145451"
"500906","Z","291614"
"500907","J","885555"
"500908","K","340001"
"500909","E","674729"
"500910","E","852178"
"500911","J","594215"
"500912","K","690536"
"500913","K","903452"
"500914","E","387969"
"500915","K","875686"
"500916","J","231923"
"500917","K","904486"
"500918","J","169341"
"500919","K","022819"
"500920","Z","388756"
"500921","E","694115"
"500922","J","461371"
"500923","E","957250"
"500924","J","766687"
"500925","E","132457"
"500926","K","976349"
"500927","E","247537"
"500928","J","810527"
"500929","J","154555"
"500930","Z","140219"
"500931","K","968115"
"500932","J","439236"
"500933","K","843673"
"500934","K","974339"
"500935","E","943228"
"500936","E","245880"
"500937","K","517173"
"500938","K","383450"
"500939","J","324819"
"500940","Z","545510"
"500941","E","753818"
"500942","K","409241"
"500943","E","536336"
"500944","J","221247"
"500945","J","432179"
"500946","K","943080"
"500947","Z","711643"
"500948","K","510459"
"500949","K","042099"
"500950","E","579802"
"500951","J","197477"
"500952","J","346795"
"500953","E","306127"
"500954","K","752769"
"500955","Z","023114"
"500956","J","230522"
"500957","K","957095"
"500958","E","010347"
"500959","J","687361"
"500960","J","293017"
"500961","K","453482"
"500962","E","865766"
"500963","J","729589"
"500964","Z","378648"
"500965","J","258560"
"500966","K","947452"
"500967","J","060636"
"500968","J","485968"
"500969","J","139998"
"500970","K","223144"
"500971","K","965711"
"500972","K","452819"
"500973","K","529100"
"500974","E","367523"
"500975","E","118690"
"500976","E","389475"
"500977","E","440926"
"500978","E","520539"
"500979","Z","551098"
"500980","K","490196"
"500981","Z","170141"
"500982","E","656050"
"500983","J","198729"
"500984","K","223642"
"500985","J","709149"
"500986","Z","117179"
"500987","E","498987"
"500988","E","344005"
"500989","J","383523"
"500990","K","006260"
"500991","J","099813"
"500992","K","694165"
"500993","K","512106"
"500994","K","353163"
"500995","J","406797"
"500996","K","956315"
"500997","J","021497"
"500998","K","054167"
"500999","J","746757"
"501000","K","959797"
"501001","E","660402"
"501002","K","282266"
"501003","Z","097379"
"501004","Z","741433"
"501005","Z","214859"
"501006","Z","589088"
"501007","Z","739318"
"501008","K","503879"
"501009","J","343773"
"501010","K","997193"
"501011","E","646342"
"501012","K","390675"
"501013","Z","027961"
"501014","J","559982"
"501015","K","645298"
"501016","E","046389"
"501017","E","478496"
"501018","Z","040580"
"501019","E","751771"
"501020","K","018986"
"501021","K","292490"
"501022","Z","705735"
"501023","J","182488"
"501024","K","633794"
"501025","J","868595"
"501026","Z","121488"
"501027","E","858198"
"501028","Z","174226"
"501029","Z","540440"
"501030","J","840309"
"501031","E","005463"
"501032","K","258721"
"501033","J","199451"
"501034","J","499446"
"501035","E","626533"
"501036","E","567400"
"501037","J","512344"
"501038","J","101974"
"501039","K","963608"
"501040","Z","912735"
"501041","E","510678"
"501042","K","620945"
"501043","J","530598"
"501044","J","056541"
"501045","Z","474551"
"501046","E","589837"
"501047","E","215731"
"501048","Z","644670"
"501049","E","717762"
"501050","E","115632"
"501051","Z","348756"
"501052","J","519881"
"501053","E","124746"
"501054","K","672056"
"501055","Z","130586"
"501056","K","723632"
"501057","Z","641451"
"501058","Z","827442"
"501059","K","989251"
"501060","K","980800"
"501061","E","749444"
"501062","J","670633"
"501063","K","937762"
"501064","K","997779"
"501065","E","236077"
"501066","K","943009"
"501067","K","921435"
"501068","K","684209"
"501069","Z","218107"
"501070","J","483172"
"501071","E","393654"
"501072","Z","308401"
"501073","Z","929432"
"501074","K","894836"
"501075","Z","099251"
"501076","J","427485"
"501077","K","814530"
"501078","K","589139"
"501079","K","839390"
"501080","J","765872"
"501081","J","291332"
"501082","K","620906"
"501083","E","537789"
"501084","E","095676"
"501085","K","478713"
"501086","J","271663"
"501087","E","216881"
"501088","J","871478"
"501089","J","743875"
"501090","J","598909"
"501091","J","867311"
"501092","K","803875"
"501093","J","116075"
"501094","J","488205"
"501095","K","941323"
"501096","K","971714"
"501097","K","898621"
"501098","E","263791"
"501099","Z","172692"
"501100","J","735746"
"501101","K","235626"
"501102","J","456041"
"501103","K","987814"
"501104","Z","750225"
"501105","Z","376475"
"501106","K","962613"
"501107","K","958515"
"501108","K","618661"
"501109","Z","119861"
"501110","K","035205"
"501111","E","218272"
"501112","J","143995"
"501113","K","081175"
"501114","J","471794"
"501115","K","654880"
"501116","Z","185041"
"501117","J","821698"
"501118","Z","005444"
"501119","E","340964"
"501120","K","959172"
"501121","J","644216"
"501122","J","769073"
"501123","K","622963"
"501124","J","803828"
"501125","K","701952"
"501126","K","903052"
"501127","K","966826"
"501128","Z","233680"
"501129","K","823946"
"501130","K","289890"
"501131","E","403390"
"501132","E","473907"
"501133","J","457242"
"501134","Z","546364"
"501135","K","895483"
"501136","E","620232"
"501137","K","275925"
"501138","Z","227451"
"501139","J","601909"
"501140","Z","614610"
"501141","Z","110452"
"501142","E","443785"
"501143","E","766160"
"501144","J","264456"
"501145","K","904355"
"501146","J","497468"
"501147","Z","910417"
"501148","J","572580"
"501149","Z","975006"
"501150","K","637232"
"501151","J","085764"
"501152","J","851167"
"501153","E","783130"
"501154","E","769291"
"501155","Z","122324"
"501156","K","978663"
"501157","E","404357"
"501158","J","430603"
"501159","K","224557"
"501160","Z","070644"
"501161","E","110087"
"501162","J","753293"
"501163","K","779631"
"501164","K","997886"
"501165","E","000139"
"501166","E","521786"
"501167","Z","522685"
"501168","J","126121"
"501169","K","952140"
"501170","K","951075"
"501171","K","591950"
"501172","E","744196"
"501173","K","078215"
"501174","E","625980"
"501175","E","396175"
"501176","K","719109"
"501177","Z","017125"
"501178","E","179069"
"501179","J","621780"
"501180","K","617606"
"501181","K","561403"
"501182","J","296433"
"501183","K","545408"
"501184","J","332936"
"501185","K","924019"
"501186","E","692897"
"501187","E","069432"
"501188","Z","508514"
"501189","J","522703"
"501190","E","875828"
"501191","E","881865"
"501192","J","929076"
"501193","E","450280"
"501194","K","492897"
"501195","Z","848402"
"501196","E","218026"
"501197","E","170883"
"501198","K","932300"
"501199","E","042091"
"501200","K","650666"
"501201","K","272612"
"501202","Z","693289"
"501203","J","955256"
"501204","K","940839"
"501205","J","976169"
"501206","J","023606"
"501207","K","709061"
"501208","J","741644"
"501209","Z","893775"
"501210","K","391416"
"501211","J","751286"
"501212","K","449484"
"501213","K","231283"
"501214","K","540568"
"501215","K","994009"
"501216","K","865589"
"501217","J","531567"
"501218","J","552551"
"501219","K","507890"
"501220","E","059355"
"501221","Z","288744"
"501222","K","975289"
"501223","Z","712816"
"501224","Z","769288"
"501225","K","061597"
"501226","J","784036"
"501227","E","155243"
"501228","J","089617"
"501229","J","286129"
"501230","K","534713"
"501231","K","376999"
"501232","Z","116312"
"501233","E","272032"
"501234","Z","466311"
"501235","J","003145"
"501236","J","902619"
"501237","Z","998747"
"501238","K","723895"
"501239","J","620187"
"501240","J","343272"
"501241","Z","309266"
"501242","J","639505"
"501243","J","738589"
"501244","K","644002"
"501245","K","938208"
"501246","E","719233"
"501247","K","973092"
"501248","K","898677"
"501249","J","452818"
"501250","E","245939"
"501251","K","400732"
"501252","K","226300"
"501253","K","488636"
"501254","J","367983"
"501255","E","270754"
"501256","K","183226"
"501257","K","958868"
"501258","Z","598888"
"501259","K","787565"
"501260","J","216698"
"501261","Z","892372"
"501262","J","615477"
"501263","E","182288"
"501264","K","713586"
"501265","K","044955"
"501266","J","677104"
"501267","K","607276"
"501268","Z","626921"
"501269","K","697889"
"501270","E","950660"
"501271","J","371519"
"501272","K","061226"
"501273","Z","730950"
"501274","K","250938"
"501275","K","584109"
"501276","K","472482"
"501277","K","693690"
"501278","Z","786552"
"501279","E","020484"
"501280","K","839367"
"501281","J","471377"
"501282","K","855414"
"501283","E","380759"
"501284","J","417113"
"501285","E","853813"
"501286","J","246278"
"501287","K","111698"
"501288","K","369948"
"501289","Z","883342"
"501290","J","009534"
"501291","Z","356601"
"501292","E","115561"
"501293","K","976183"
"501294","K","969854"
"501295","Z","882001"
"501296","K","933130"
"501297","J","353987"
"501298","K","115558"
"501299","K","917756"
"501300","E","184501"
"501301","J","411572"
"501302","E","168856"
"501303","K","931999"
"501304","Z","287532"
"501305","K","154373"
"501306","K","512547"
"501307","E","964260"
"501308","E","072352"
"501309","E","999253"
"501310","J","065522"
"501311","E","391041"
"501312","Z","094271"
"501313","E","209202"
"501314","J","548953"
"501315","J","510960"
"501316","K","907056"
"501317","J","137113"
"501318","K","824966"
"501319","K","736386"
"501320","K","957864"
"501321","J","240409"
"501322","J","875606"
"501323","J","352628"
"501324","K","454742"
"501325","J","975469"
"501326","Z","537067"
"501327","J","192093"
"501328","E","365213"
"501329","E","655866"
"501330","K","480927"
"501331","E","769120"
"501332","Z","555939"
"501333","E","549143"
"501334","J","891971"
"501335","K","521167"
"501336","E","642834"
"501337","J","751308"
"501338","E","876339"
"501339","K","971347"
"501340","J","442574"
"501341","K","704465"
"501342","K","754655"
"501343","Z","130295"
"501344","K","862158"
"501345","Z","789498"
"501346","K","134026"
"501347","J","023232"
"501348","K","557761"
"501349","K","681260"
"501350","J","600339"
"501351","Z","196711"
"501352","K","702763"
"501353","K","563736"
"501354","K","927640"
"501355","E","448519"
"501356","Z","473475"
"501357","E","574020"
"501358","E","938919"
"501359","K","395073"
"501360","J","804147"
"501361","E","327137"
"501362","Z","086050"
"501363","K","077515"
"501364","K","401215"
"501365","J","220418"
"501366","E","615786"
"501367","J","032043"
"501368","K","333076"
"501369","E","777977"
