"","gta.series","gta.number"
"600236","J","686963"
"600237","Z","700252"
"600238","K","192567"
"600239","K","939419"
"600240","K","385546"
"600241","J","926736"
"600242","K","576712"
"600243","E","706814"
"600244","K","511507"
"600245","J","098578"
"600246","J","939114"
"600247","E","517518"
"600248","K","952220"
"600249","K","081135"
"600250","J","472822"
"600251","E","787228"
"600252","E","901065"
"600253","K","161301"
"600254","Z","293276"
"600255","Z","850419"
"600256","K","477497"
"600257","K","151919"
"600258","E","722191"
"600259","K","781730"
"600260","J","583274"
"600261","Z","458434"
"600262","Z","651172"
"600263","Z","890958"
"600264","E","425662"
"600265","K","474110"
"600266","K","187778"
"600267","K","981419"
"600268","E","168786"
"600269","Z","641206"
"600270","K","421857"
"600271","E","488115"
"600272","Z","685031"
"600273","Z","640150"
"600274","E","863915"
"600275","K","256910"
"600276","E","750232"
"600277","Z","075708"
"600278","K","941053"
"600279","E","641564"
"600280","K","434216"
"600281","J","446240"
"600282","Z","336351"
"600283","J","542087"
"600284","K","865638"
"600285","K","778123"
"600286","E","351088"
"600287","E","062309"
"600288","J","330328"
"600289","J","514847"
"600290","K","715709"
"600291","J","612720"
"600292","K","657088"
"600293","Z","417317"
"600294","J","081381"
"600295","E","327437"
"600296","E","026989"
"600297","E","127781"
"600298","Z","495984"
"600299","E","203031"
"600300","K","319748"
"600301","E","351537"
"600302","J","682721"
"600303","K","215512"
"600304","E","126081"
"600305","J","827565"
"600306","E","083725"
"600307","J","756234"
"600308","Z","144704"
"600309","J","604755"
"600310","J","075214"
"600311","E","568443"
"600312","Z","925178"
"600313","E","020080"
"600314","Z","451109"
"600315","K","249160"
"600316","K","054416"
"600317","K","477727"
"600318","Z","370203"
"600319","J","774230"
"600320","J","383741"
"600321","K","263941"
"600322","J","812581"
"600323","Z","461722"
"600324","Z","886367"
"600325","Z","459895"
"600326","K","662484"
"600327","E","393195"
"600328","K","494228"
"600329","E","222981"
"600330","E","342935"
"600331","E","250882"
"600332","J","727464"
"600333","E","507429"
"600334","K","973679"
"600335","E","182734"
"600336","E","463246"
"600337","K","253374"
"600338","E","242214"
"600339","K","050890"
"600340","Z","398345"
"600341","Z","432230"
"600342","J","957461"
"600343","K","989072"
"600344","Z","167466"
"600345","Z","819621"
"600346","J","704593"
"600347","J","369713"
"600348","Z","947085"
"600349","Z","516936"
"600350","Z","359912"
"600351","Z","348141"
"600352","J","645024"
"600353","Z","524437"
"600354","J","370756"
"600355","K","938622"
"600356","K","846154"
"600357","Z","259249"
"600358","Z","759416"
"600359","K","385689"
"600360","E","146915"
"600361","Z","717923"
"600362","K","234604"
"600363","J","185055"
"600364","E","087755"
"600365","E","772144"
"600366","J","249422"
"600367","E","079009"
"600368","E","066261"
"600369","K","990566"
"600370","J","519749"
"600371","J","917976"
"600372","Z","364603"
"600373","E","189629"
"600374","E","403496"
"600375","E","528053"
"600376","Z","333430"
"600377","K","769058"
"600378","E","373009"
"600379","K","997865"
"600380","K","958855"
"600381","Z","278984"
"600382","E","155418"
"600383","K","519331"
"600384","J","169174"
"600385","K","637592"
"600386","K","727311"
"600387","K","023944"
"600388","J","648984"
"600389","Z","045125"
"600390","Z","264684"
"600391","E","168732"
"600392","K","508524"
"600393","Z","817784"
"600394","Z","269848"
"600395","Z","192498"
"600396","K","860625"
"600397","Z","474759"
"600398","E","952082"
"600399","J","148682"
"600400","E","316763"
"600401","Z","775811"
"600402","E","181641"
"600403","K","608584"
"600404","Z","005181"
"600405","Z","098170"
"600406","K","987993"
"600407","Z","213643"
"600408","E","300734"
"600409","K","982177"
"600410","K","558259"
"600411","E","169890"
"600412","Z","890044"
"600413","Z","961482"
"600414","Z","075229"
"600415","K","738485"
"600416","K","658076"
"600417","J","338814"
"600418","Z","706202"
"600419","E","838395"
"600420","K","011020"
"600421","K","971275"
"600422","J","178853"
"600423","J","227917"
"600424","Z","947887"
"600425","K","940051"
"600426","K","952919"
"600427","E","923996"
"600428","E","696225"
"600429","J","534967"
"600430","E","159324"
"600431","K","874905"
"600432","J","764961"
"600433","Z","986468"
"600434","J","603855"
"600435","K","605754"
"600436","K","061723"
"600437","J","758611"
"600438","K","595748"
"600439","E","143671"
"600440","J","489675"
"600441","J","923071"
"600442","K","934622"
"600443","J","503891"
"600444","J","521932"
"600445","J","505745"
"600446","Z","991345"
"600447","E","876864"
"600448","K","995904"
"600449","J","221627"
"600450","K","011428"
"600451","K","643426"
"600452","E","462623"
"600453","K","668159"
"600454","E","137816"
"600455","E","393795"
"600456","E","422122"
"600457","K","821899"
"600458","J","969561"
"600459","K","534631"
"600460","K","949823"
"600461","J","436698"
"600462","Z","670155"
"600463","K","827953"
"600464","Z","347206"
"600465","K","040952"
"600466","Z","700279"
"600467","E","196893"
"600468","J","730246"
"600469","E","874243"
"600470","Z","591061"
"600471","K","129251"
"600472","K","154740"
"600473","K","439932"
"600474","E","288657"
"600475","E","173536"
"600476","K","013483"
"600477","J","603614"
"600478","J","997856"
"600479","K","255249"
"600480","E","573119"
"600481","E","906059"
"600482","E","229403"
"600483","Z","518083"
"600484","Z","517971"
"600485","K","645109"
"600486","K","340175"
"600487","E","389854"
"600488","E","351865"
"600489","Z","126127"
"600490","E","092041"
"600491","J","836867"
"600492","Z","571909"
"600493","E","367346"
"600494","Z","611644"
"600495","J","119690"
"600496","E","750054"
"600497","K","668028"
"600498","Z","475253"
"600499","E","648583"
"600500","J","441669"
"600501","J","331356"
"600502","Z","215377"
"600503","K","722755"
"600504","K","570943"
"600505","E","661476"
"600506","E","229041"
"600507","K","585625"
"600508","J","748840"
"600509","K","210703"
"600510","K","938886"
"600511","K","994452"
"600512","E","120475"
"600513","E","464071"
"600514","J","076904"
"600515","E","025038"
"600516","J","140755"
"600517","K","054112"
"600518","K","600962"
"600519","Z","437185"
"600520","K","908977"
"600521","K","091856"
"600522","Z","647394"
"600523","K","814371"
"600524","K","438078"
"600525","E","497508"
"600526","Z","196069"
"600527","Z","389957"
"600528","K","972339"
"600529","K","450935"
"600530","K","477477"
"600531","J","880113"
"600532","Z","317652"
"600533","E","756271"
"600534","K","399240"
"600535","K","286329"
"600536","K","129825"
"600537","K","907357"
"600538","J","960944"
"600539","E","780859"
"600540","J","232582"
"600541","Z","001174"
"600542","J","657557"
"600543","K","544873"
"600544","E","725591"
"600545","E","697887"
"600546","J","777031"
"600547","Z","020302"
"600548","K","042259"
"600549","K","010434"
"600550","Z","136883"
"600551","E","237601"
"600552","E","377465"
"600553","Z","629777"
"600554","E","902321"
"600555","E","293475"
"600556","J","028833"
"600557","Z","422210"
"600558","K","698889"
"600559","E","349494"
"600560","E","788408"
"600561","J","403662"
"600562","K","009499"
"600563","Z","798447"
"600564","J","536914"
"600565","E","348596"
"600566","J","555090"
"600567","K","842964"
"600568","Z","352811"
"600569","K","943153"
"600570","Z","197027"
"600571","J","181314"
"600572","Z","142285"
"600573","J","740045"
"600574","K","394714"
"600575","K","687017"
"600576","E","943429"
"600577","K","259946"
"600578","E","392324"
"600579","Z","502742"
"600580","J","195209"
"600581","E","052101"
"600582","K","481731"
"600583","J","697670"
"600584","K","586044"
"600585","E","762284"
"600586","E","328788"
"600587","K","859303"
"600588","Z","874257"
"600589","J","277409"
"600590","K","309575"
"600591","J","721359"
"600592","K","177808"
"600593","J","399501"
"600594","K","138480"
"600595","E","538640"
"600596","K","364908"
"600597","J","897910"
"600598","K","209975"
"600599","Z","945932"
"600600","J","564316"
"600601","J","211018"
"600602","Z","012591"
"600603","Z","322287"
"600604","K","630295"
"600605","E","970933"
"600606","K","161962"
"600607","J","402137"
"600608","J","670092"
"600609","K","952672"
"600610","K","011389"
"600611","E","141233"
"600612","E","630965"
"600613","K","972614"
"600614","Z","270224"
"600615","J","483606"
"600616","E","487198"
"600617","Z","402030"
"600618","J","966155"
"600619","E","106062"
"600620","E","105483"
"600621","Z","645217"
"600622","Z","465644"
"600623","K","061127"
"600624","E","757915"
"600625","K","933709"
"600626","J","935695"
"600627","Z","225685"
"600628","E","277828"
"600629","K","533393"
"600630","K","121314"
"600631","K","954958"
"600632","J","889901"
"600633","K","871072"
"600634","J","980318"
"600635","J","619585"
"600636","Z","346003"
"600637","Z","132052"
"600638","Z","622104"
"600639","K","648106"
"600640","J","163893"
"600641","J","667330"
"600642","J","106992"
"600643","Z","428397"
"600644","Z","931730"
"600645","K","434179"
"600646","E","159635"
"600647","J","409039"
"600648","Z","147329"
"600649","J","850741"
"600650","K","299178"
"600651","K","461835"
"600652","K","506588"
"600653","J","989635"
"600654","K","746809"
"600655","E","767535"
"600656","J","515619"
"600657","E","079201"
"600658","K","497133"
"600659","E","388047"
"600660","Z","188340"
"600661","Z","623430"
"600662","Z","015802"
"600663","K","326338"
"600664","Z","154907"
"600665","K","896301"
"600666","K","061847"
"600667","E","539771"
"600668","J","087604"
"600669","Z","367828"
"600670","K","367543"
"600671","J","137520"
"600672","J","368023"
"600673","J","579048"
"600674","E","467614"
"600675","E","823876"
"600676","E","924949"
"600677","K","003689"
"600678","E","088222"
"600679","E","990660"
"600680","J","942262"
"600681","E","327547"
"600682","J","538782"
"600683","J","643013"
"600684","K","745682"
"600685","K","013898"
"600686","Z","517999"
"600687","K","936999"
"600688","J","437891"
"600689","J","724867"
"600690","K","801772"
"600691","K","866236"
"600692","Z","294616"
"600693","J","395911"
"600694","K","718118"
"600695","E","917661"
"600696","E","351107"
"600697","J","633669"
"600698","J","035686"
"600699","Z","771453"
"600700","K","065352"
"600701","K","619566"
"600702","J","163294"
"600703","E","676139"
"600704","J","769918"
"600705","Z","062663"
"600706","J","586659"
"600707","Z","255084"
"600708","K","671959"
"600709","K","211506"
"600710","J","531548"
"600711","J","799863"
"600712","J","498312"
"600713","J","641732"
"600714","K","968483"
"600715","E","423913"
"600716","E","332806"
"600717","E","981837"
"600718","Z","298407"
"600719","J","352172"
"600720","K","099807"
"600721","Z","713401"
"600722","K","730578"
"600723","K","506086"
"600724","Z","411824"
"600725","K","545484"
"600726","K","408903"
"600727","E","264614"
"600728","K","829983"
"600729","E","249021"
"600730","E","901188"
"600731","K","762221"
"600732","J","504645"
"600733","J","408770"
"600734","Z","167508"
"600735","E","707396"
"600736","E","742926"
"600737","K","122384"
"600738","J","917025"
"600739","K","602025"
"600740","E","083821"
"600741","Z","719340"
"600742","K","244636"
"600743","J","271254"
"600744","J","018492"
"600745","K","334262"
"600746","J","156441"
"600747","Z","542995"
"600748","E","436937"
"600749","K","675206"
"600750","K","633823"
"600751","J","471387"
"600752","K","894003"
"600753","K","735331"
"600754","Z","419396"
"600755","Z","187536"
"600756","K","328490"
"600757","J","737121"
"600758","Z","640558"
"600759","E","137759"
"600760","J","487657"
"600761","K","285583"
"600762","J","091882"
"600763","Z","877467"
"600764","Z","539910"
"600765","J","351010"
"600766","E","066241"
"600767","K","824390"
"600768","K","963510"
"600769","Z","478681"
"600770","K","935664"
"600771","J","031436"
"600772","Z","930549"
"600773","K","604347"
"600774","K","462296"
"600775","K","010697"
"600776","J","080175"
"600777","J","302968"
"600778","E","713249"
"600779","K","842455"
"600780","J","209178"
"600781","K","580215"
"600782","K","276401"
"600783","K","782489"
"600784","K","007622"
"600785","K","656493"
"600786","J","155163"
"600787","K","776745"
"600788","E","834436"
"600789","Z","457224"
"600790","J","708033"
"600791","J","450897"
"600792","K","938644"
"600793","E","706040"
"600794","J","072555"
"600795","K","497088"
"600796","K","823931"
"600797","K","558459"
"600798","Z","121254"
"600799","E","652414"
"600800","E","697364"
"600801","Z","290849"
"600802","E","329242"
"600803","Z","708174"
"600804","K","921477"
"600805","K","693159"
"600806","K","543421"
"600807","J","763334"
"600808","J","613662"
"600809","Z","305994"
"600810","K","414047"
"600811","K","489439"
"600812","J","482680"
"600813","K","443217"
"600814","E","924185"
"600815","K","823641"
"600816","E","413038"
"600817","Z","600134"
"600818","K","858259"
"600819","K","008954"
"600820","K","887441"
"600821","K","745372"
"600822","K","620399"
"600823","Z","148004"
"600824","Z","883607"
"600825","E","554077"
"600826","E","409985"
"600827","K","558159"
"600828","Z","854947"
"600829","E","578055"
"600830","K","242944"
"600831","K","984800"
"600832","K","642188"
"600833","J","115468"
"600834","J","690482"
"600835","K","054301"
"600836","Z","213644"
"600837","Z","623323"
"600838","K","528800"
"600839","K","036782"
"600840","E","324801"
"600841","Z","751289"
"600842","J","787437"
"600843","J","072174"
"600844","K","068098"
"600845","K","826142"
"600846","J","775620"
"600847","K","758671"
"600848","Z","250804"
"600849","J","794285"
"600850","E","731774"
"600851","E","535662"
"600852","Z","036806"
"600853","K","895104"
"600854","E","020370"
"600855","J","239264"
"600856","E","527382"
"600857","E","744445"
"600858","Z","758422"
"600859","Z","996851"
"600860","K","044381"
"600861","E","524449"
"600862","E","504763"
"600863","K","998511"
"600864","Z","583099"
"600865","J","764132"
"600866","Z","959478"
"600867","K","905760"
"600868","Z","402626"
"600869","J","328136"
"600870","E","772464"
"600871","J","013091"
"600872","Z","619132"
"600873","K","598710"
"600874","K","182900"
"600875","E","103089"
"600876","K","764520"
"600877","J","544053"
"600878","J","817674"
"600879","J","862230"
"600880","J","583853"
"600881","Z","944785"
"600882","K","942860"
"600883","J","598902"
"600884","K","142372"
"600885","K","476266"
"600886","Z","233791"
"600887","Z","311419"
"600888","K","062189"
"600889","K","896661"
"600890","K","853285"
"600891","Z","479775"
"600892","E","323173"
"600893","E","916432"
"600894","J","926917"
"600895","K","445127"
"600896","K","478385"
"600897","E","427254"
"600898","K","012462"
"600899","E","577302"
"600900","J","826652"
"600901","E","722755"
"600902","K","289637"
"600903","K","953109"
"600904","Z","666728"
"600905","K","079768"
"600906","Z","962292"
"600907","K","902545"
"600908","Z","490332"
"600909","E","396660"
"600910","J","429380"
"600911","Z","478779"
"600912","E","233917"
"600913","J","520053"
"600914","K","468409"
"600915","J","523882"
"600916","Z","363572"
"600917","Z","847738"
"600918","J","307694"
"600919","Z","584513"
"600920","J","956474"
"600921","J","687615"
"600922","Z","761473"
"600923","K","965049"
"600924","J","513269"
"600925","E","280661"
"600926","E","944096"
"600927","K","491928"
"600928","K","567459"
"600929","J","692117"
"600930","J","766711"
"600931","Z","171302"
"600932","Z","614485"
"600933","K","545052"
"600934","K","586097"
"600935","E","474023"
"600936","J","627966"
"600937","K","990262"
"600938","Z","391329"
"600939","E","027123"
"600940","J","930599"
"600941","J","650788"
"600942","Z","202395"
"600943","Z","155660"
"600944","E","575321"
"600945","K","376199"
"600946","Z","712026"
"600947","E","583586"
"600948","J","212942"
"600949","J","617614"
"600950","J","063237"
"600951","K","173918"
"600952","E","346800"
"600953","E","251839"
"600954","K","025232"
"600955","Z","405244"
"600956","K","923432"
"600957","Z","355286"
"600958","Z","716778"
"600959","E","054434"
"600960","E","175033"
"600961","J","649104"
"600962","K","327116"
"600963","K","536260"
"600964","Z","676253"
"600965","K","284042"
"600966","K","269167"
"600967","J","408790"
"600968","E","824749"
"600969","Z","398707"
"600970","E","254506"
"600971","E","302121"
"600972","E","755198"
"600973","J","832248"
"600974","K","438369"
"600975","E","060085"
"600976","K","738267"
"600977","E","088483"
"600978","Z","217531"
"600979","E","612239"
"600980","K","583997"
"600981","E","269882"
"600982","Z","996150"
"600983","Z","563785"
"600984","K","177814"
"600985","Z","075619"
"600986","E","526111"
"600987","K","394908"
"600988","K","852290"
"600989","K","958848"
"600990","Z","431195"
"600991","J","644189"
"600992","J","598017"
"600993","Z","247918"
"600994","Z","079605"
"600995","Z","768345"
"600996","K","948470"
"600997","E","845117"
"600998","K","555899"
"600999","K","975923"
"601000","K","290569"
"601001","E","495791"
"601002","K","170648"
"601003","J","929877"
"601004","J","094758"
"601005","E","940956"
"601006","Z","497119"
"601007","J","570007"
"601008","K","532138"
"601009","K","966278"
"601010","E","690306"
"601011","K","747607"
"601012","E","525163"
"601013","K","688498"
"601014","E","256462"
"601015","J","431723"
"601016","K","949503"
"601017","Z","523113"
"601018","K","285698"
"601019","J","248356"
"601020","J","862922"
"601021","J","402838"
"601022","E","961809"
"601023","K","727096"
"601024","K","651766"
"601025","J","803421"
"601026","E","448894"
"601027","J","044638"
"601028","Z","885560"
"601029","K","842479"
"601030","E","205698"
"601031","J","460898"
"601032","K","115207"
"601033","K","559479"
"601034","K","953909"
"601035","K","518482"
"601036","E","198089"
"601037","K","959239"
"601038","K","012149"
"601039","K","890950"
"601040","J","704679"
"601041","E","442491"
"601042","J","808633"
"601043","J","720926"
"601044","J","062495"
"601045","J","527856"
"601046","J","238843"
"601047","K","147054"
"601048","K","572393"
"601049","K","844690"
"601050","K","667398"
"601051","Z","972622"
"601052","K","572836"
"601053","K","272469"
"601054","K","262329"
"601055","E","026055"
"601056","J","007974"
"601057","K","367746"
"601058","E","935051"
"601059","E","911547"
"601060","J","527963"
"601061","K","313041"
"601062","K","844027"
"601063","K","907950"
"601064","E","762826"
"601065","Z","971505"
"601066","J","742529"
"601067","J","896889"
"601068","E","007896"
"601069","Z","714572"
"601070","J","221886"
"601071","K","620414"
"601072","Z","687101"
"601073","J","741745"
"601074","K","081085"
"601075","J","742132"
"601076","E","990833"
"601077","E","601756"
"601078","E","472645"
"601079","K","643965"
"601080","K","193011"
"601081","E","482698"
"601082","E","162651"
"601083","J","494641"
"601084","Z","654456"
"601085","Z","711654"
"601086","K","927642"
"601087","J","527068"
"601088","J","493588"
"601089","K","137255"
"601090","K","246235"
"601091","E","935389"
"601092","J","169267"
"601093","Z","233276"
"601094","E","409600"
"601095","J","799588"
"601096","K","382698"
"601097","E","232405"
"601098","J","258492"
"601099","K","050892"
"601100","K","769079"
"601101","E","493130"
"601102","K","827880"
"601103","J","535660"
"601104","K","522286"
"601105","J","811535"
"601106","J","779771"
"601107","K","839158"
"601108","K","584923"
"601109","K","940544"
"601110","Z","599995"
"601111","J","075760"
"601112","J","718053"
"601113","K","981128"
"601114","J","240321"
"601115","Z","447377"
"601116","E","970052"
"601117","J","947419"
"601118","K","155379"
"601119","Z","741379"
"601120","J","488187"
"601121","K","947919"
"601122","Z","719077"
"601123","J","793516"
"601124","J","142113"
"601125","Z","098377"
"601126","E","921753"
"601127","E","893515"
"601128","E","806703"
"601129","J","296906"
"601130","J","533133"
"601131","Z","377893"
"601132","Z","735670"
"601133","Z","320199"
"601134","E","492954"
"601135","Z","050500"
"601136","E","078583"
"601137","K","120590"
"601138","K","881148"
"601139","Z","263495"
"601140","J","973443"
"601141","K","959690"
"601142","K","864797"
"601143","Z","688982"
"601144","J","529586"
"601145","E","321820"
"601146","K","006326"
"601147","E","014844"
"601148","Z","623928"
"601149","K","350860"
"601150","E","647499"
"601151","J","327861"
"601152","J","477557"
"601153","K","352036"
"601154","K","941616"
"601155","Z","303082"
"601156","Z","666600"
"601157","Z","001230"
"601158","E","766231"
"601159","J","515124"
"601160","K","169960"
"601161","E","920756"
"601162","J","357002"
"601163","K","436451"
"601164","E","778687"
"601165","K","945092"
"601166","Z","106034"
"601167","Z","956902"
"601168","E","617818"
"601169","K","690435"
"601170","E","455008"
"601171","Z","855480"
"601172","E","090351"
"601173","J","040123"
"601174","J","513079"
"601175","Z","568081"
"601176","E","363826"
"601177","K","902171"
"601178","Z","931316"
"601179","Z","550975"
"601180","J","141101"
"601181","E","597481"
"601182","E","459371"
"601183","Z","555720"
"601184","Z","407644"
"601185","K","348117"
"601186","K","006989"
"601187","E","682390"
"601188","E","284251"
"601189","J","344377"
"601190","E","519039"
"601191","E","101709"
"601192","E","092733"
"601193","K","090840"
"601194","K","824559"
"601195","K","863949"
"601196","Z","206881"
"601197","Z","241244"
"601198","Z","615193"
"601199","J","787816"
"601200","Z","139831"
"601201","J","459050"
"601202","Z","459795"
"601203","J","795380"
"601204","K","975573"
"601205","K","561861"
"601206","K","825674"
"601207","K","684434"
"601208","J","356435"
"601209","E","418726"
"601210","J","741324"
"601211","K","000993"
"601212","E","325829"
"601213","E","267151"
"601214","E","284817"
"601215","E","428341"
"601216","E","379737"
"601217","Z","635337"
"601218","E","390080"
"601219","K","949420"
"601220","E","957486"
"601221","K","914900"
"601222","J","962503"
"601223","E","193617"
"601224","J","235767"
"601225","K","627312"
"601226","Z","648559"
"601227","Z","853828"
"601228","Z","437325"
"601229","K","958695"
"601230","Z","368210"
"601231","E","467223"
"601232","K","249930"
"601233","K","942353"
"601234","E","235237"
"601235","K","411565"
"601236","J","103659"
"601237","E","880271"
"601238","E","443035"
"601239","J","059401"
"601240","J","257444"
"601241","K","479017"
"601242","J","344046"
"601243","K","009800"
"601244","J","769631"
"601245","K","561698"
"601246","Z","555864"
"601247","J","763048"
"601248","Z","710878"
"601249","K","472779"
"601250","Z","258778"
"601251","E","128107"
"601252","E","880934"
"601253","K","925210"
"601254","J","992075"
"601255","K","548622"
"601256","K","299820"
"601257","J","076142"
"601258","Z","307038"
"601259","J","694428"
"601260","Z","903113"
"601261","K","731223"
"601262","K","332907"
"601263","Z","426906"
"601264","J","303316"
"601265","Z","081284"
"601266","J","177690"
"601267","J","378415"
"601268","Z","034519"
"601269","J","384744"
"601270","K","501290"
"601271","J","156284"
"601272","J","289492"
"601273","J","274786"
"601274","Z","477028"
"601275","E","400794"
"601276","J","057026"
"601277","Z","655894"
"601278","J","856651"
"601279","Z","507024"
"601280","K","344390"
"601281","Z","970840"
"601282","K","928175"
"601283","K","530668"
"601284","E","307018"
"601285","Z","456102"
"601286","K","208325"
"601287","J","186775"
"601288","K","317120"
"601289","E","895668"
"601290","K","364541"
"601291","Z","144884"
"601292","J","664011"
"601293","E","707749"
"601294","E","045202"
"601295","E","008684"
"601296","K","989796"
"601297","J","024826"
"601298","K","980622"
"601299","J","867501"
"601300","Z","767176"
"601301","Z","300254"
"601302","E","532890"
"601303","J","842620"
"601304","K","533023"
"601305","K","224481"
"601306","K","922505"
"601307","K","844827"
"601308","Z","616414"
"601309","J","264136"
"601310","E","981744"
"601311","J","343873"
"601312","Z","140602"
"601313","J","942640"
"601314","K","918494"
"601315","J","269846"
"601316","E","004754"
"601317","J","037507"
"601318","Z","777820"
"601319","J","342060"
"601320","K","905772"
"601321","E","137840"
"601322","J","086398"
"601323","J","877807"
"601324","K","788324"
"601325","J","362491"
"601326","J","252211"
"601327","K","993023"
"601328","J","118258"
"601329","E","080844"
"601330","E","363548"
"601331","K","724348"
"601332","K","590794"
"601333","J","237828"
"601334","E","555725"
"601335","K","522658"
"601336","E","239230"
"601337","E","847299"
"601338","K","604144"
"601339","J","313107"
"601340","J","054764"
"601341","E","545371"
"601342","K","026966"
"601343","J","592280"
"601344","Z","999938"
"601345","J","297102"
"601346","E","534685"
"601347","K","408084"
"601348","E","331496"
"601349","K","942987"
"601350","K","215510"
"601351","Z","090329"
"601352","E","081329"
"601353","K","943981"
"601354","E","917807"
"601355","K","071942"
"601356","E","117607"
"601357","J","677918"
"601358","K","868893"
"601359","Z","587710"
"601360","J","046429"
"601361","K","490259"
"601362","J","657650"
"601363","J","753055"
"601364","E","746760"
"601365","Z","587855"
"601366","E","506711"
"601367","K","772397"
"601368","K","157638"
"601369","E","658938"
"601370","E","214757"
